Le01R_X,Le01R_Y,Le01R_Z,Le02R_X,Le02R_Y,Le02R_Z,Le03R_X,Le03R_Y,Le03R_Z,Mf01R_X,Mf01R_Y,Mf01R_Z,Mf02R_X,Mf02R_Y,Mf02R_Z,Mf03R_X,Mf03R_Y,Mf03R_Z,Mi01R_X,Mi01R_Y,Mi01R_Z,Mi02R_X,Mi02R_Y,Mi02R_Z,Mi03R_X,Mi03R_Y,Mi03R_Z,Mi04R_X,Mi04R_Y,Mi04R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,Mi06R_X,Mi06R_Y,Mi06R_Z,Mi07R_X,Mi07R_Y,Mi07R_Z,Mi08R_X,Mi08R_Y,Mi08R_Z,Mi09R_X,Mi09R_Y,Mi09R_Z,Mm01R_X,Mm01R_Y,Mm01R_Z,Mm02R_X,Mm02R_Y,Mm02R_Z,Mm03R_X,Mm03R_Y,Mm03R_Z,Mo02R_X,Mo02R_Y,Mo02R_Z,Mo03R_X,Mo03R_Y,Mo03R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Sn04R_X,Sn04R_Y,Sn04R_Z,Sn05R_X,Sn05R_Y,Sn05R_Z,Sn06R_X,Sn06R_Y,Sn06R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te04R_X,Te04R_Y,Te04R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te06R_X,Te06R_Y,Te06R_Z,Te07R_X,Te07R_Y,Te07R_Z,Te08R_X,Te08R_Y,Te08R_Z,Te09R_X,Te09R_Y,Te09R_Z
27.7156,30.5435,12.9927,28.2631,30.7803,12.4279,29.7047,30.7067,12.4201,26.6037,30.8175,12.0795,27.518,30.878,12.1588,27.1627,30.758,12.5892,24.779,30.4921,12.4015,22.6939,29.6076,12.0223,21.5619,28.7068,11.4938,23.609,29.1823,9.6281,24.0345,29.5217,10.2375,24.7905,30.1884,10.7522,27.3253,30.2667,10.5825,26.9943,29.6705,9.6703,26.1422,28.6295,8.7661,30.3516,28.4135,9.7458,NaN,NaN,NaN,30.7253,26.3426,8.7077,NaN,NaN,NaN,NaN,NaN,NaN,27.5227,29.4811,13.9482,25.137991,30.226021,11.463767,31.268342,30.587373,12.145994,32.658081,27.333826,10.985193,33.780558,25.03519,10.698752,33.626208,22.082902,8.851253,31.5661,27.9334,10.137,31.7905,25.9176,9.1713,31.0798,24.0718,7.9398,28.8901,28.7137,9.7372,27.962165,27.708445,8.586459,26.5562,26.8874,7.0979,22.6007,27.6839,14.1672,21.4341,28.6134,13.2317,NaN,NaN, NaN ,27.011137,28.247635,14.91428,25.017059,27.648694,14.67228,26.3841,29.7682,12.8415,27.8647,30.8396,11.7178,30.1336,29.8456,10.7344,31.4584,29.357,10.8349,32.1872,29.1931,11.2811,21.201,28.0426,10.623,NaN,NaN, NaN ,25.4575,27.9296,7.9295,27.9635,26.5754,7.6533,29.2805,25.8569,7.9316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,33.4817,22.9445,8.9403
27.777,30.7335,13.1529,28.2844,30.9398,12.5377,29.6483,30.9443,12.5835,26.6323,30.9443,12.1799,27.544,31.0373,12.2784,27.205,30.8706,12.6745,24.8433,30.5931,12.4884,22.768,29.7265,12.108,21.6362,28.8078,11.5887,23.6809,29.2312,9.7618,24.0881,29.6295,10.3352,24.8298,30.3247,10.8465,27.3507,30.4016,10.7218,27.0481,29.7964,9.8409,26.2903,29.0574,8.9244,30.3689,28.4543,10.0401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6275,29.5813,14.0054,25.158587,30.573243,11.591367,31.264087,30.782403,12.380223,32.659481,27.373011,11.303286,33.781284,24.788163,11.346566,33.604206,22.063535,9.46544,31.5103,28.0604,10.4838,31.7657,25.8826,9.6251,31.0123,23.5878,8.5593,28.9571,29.0792,9.9442,28.05477,27.920418,8.739038,26.6313,26.9585,7.3698,22.6839,27.7752,14.2252,21.5206,28.7146,13.2902,NaN,NaN, NaN ,27.105027,28.318845,14.97013,25.098886,27.710831,14.72198,26.4477,29.8533,12.8884,27.8928,31.0507,11.8877,30.2242,30.3975,10.9121,31.4625,29.4992,11.1096,32.1693,29.3343,11.5577,21.2726,28.1483,10.7056,NaN,NaN, NaN ,25.5458,28.0154,8.1426,28.0013,26.6187,8.0061,29.2601,25.888,8.3868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,33.389,22.9915,9.6033
NaN,NaN,NaN,28.3091,31.1256,12.664,29.6672,31.1313,12.7489,26.6538,31.0709,12.3082,27.5603,31.1824,12.4008,27.2471,30.9645,12.7614,24.9095,30.684,12.5722,22.8301,29.8465,12.1951,21.7177,28.9277,11.6764,23.7543,29.3313,9.8961,24.124,29.7262,10.4425,24.8606,30.4565,10.9414,27.4427,30.8426,10.8376,27.0867,29.9389,10.0057,26.3462,29.1732,9.1131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7319,29.5499,14.074,25.241023,30.751878,11.744333,31.354554,31.285989,12.463223,NaN,NaN,NaN,33.687784,25.209598,11.758898,33.5023,22.113979,10.170729,31.5368,28.1742,10.7457,31.7811,26.2217,10.114,30.9191,23.642,9.1616,28.9586,29.2342,10.208,28.071376,28.098018,8.999902,26.6776,27.0012,7.6552,22.7567,27.8708,14.2734,21.6068,28.8359,13.3561,NaN,NaN, NaN ,27.189172,28.361893,15.017575,25.190287,27.805616,14.787608,26.513,29.9397,12.9376,27.8875,31.1877,12.0022,30.2286,30.5745,11.1404,31.4494,29.6929,11.3607,NaN,NaN,NaN,21.3372,28.2016,10.7923,23.578819,28.336604,9.59215,25.6255,28.0739,8.3597,28.0188,26.6902,8.3551,29.2234,25.9089,8.84,NaN,NaN,NaN,NaN,NaN,NaN,32.540004,23.554759,9.803585,33.2944,23.0028,10.2113
NaN,NaN,NaN,28.3216,31.3047,12.7887,29.6589,31.3319,12.9084,26.6755,31.1846,12.4324,27.5743,31.3347,12.5292,27.2946,31.0753,12.8563,24.9729,30.7526,12.6613,22.8906,29.9609,12.2861,21.7886,29.0447,11.7721,23.8304,29.4325,10.0448,24.2596,30.1372,10.5201,24.9015,30.6027,11.0576,27.4695,31.0346,11.0025,27.1262,30.0879,10.1651,26.3877,29.2994,9.3147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7813,29.7016,14.1089,25.297163,30.822807,11.874333,31.337401,31.488078,12.696553,NaN,NaN,NaN,33.627936,24.976438,12.217418,33.443238,22.459592,10.688835,31.5081,28.4428,11.056,31.6888,26.2827,10.4859,NaN,NaN, NaN ,28.9776,29.4864,10.4652,28.055203,28.172312,9.289499,26.7063,27.0704,7.94,22.8208,27.9584,14.3371,21.6896,28.9395,13.4132,19.063948,27.093615,12.024518,27.280089,28.407325,15.075672,25.267627,27.854623,14.834417,26.581,30.0163,12.9861,27.887,31.3571,12.1591,30.2231,30.7525,11.3667,31.4298,29.9101,11.62,NaN,NaN,NaN,21.3867,28.3389,10.9015,NaN,NaN, NaN ,25.6929,28.1548,8.5875,28.0252,26.8066,8.6823,29.1735,25.9918,9.2594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,33.1458,23.0002,10.8227
NaN,NaN,NaN,28.3396,31.4815,12.9304,29.7011,31.5293,13.0814,26.7051,31.2749,12.54,27.586,31.4897,12.6774,NaN,NaN,NaN,25.0422,30.8459,12.771,22.9551,30.0973,12.3854,21.8502,29.1666,11.8746,23.8973,29.5262,10.1881,24.314,30.3188,10.6225,24.9413,30.7578,11.1653,27.4899,31.1942,11.1612,27.165,30.2165,10.3225,26.4295,29.4382,9.4998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8044,29.6898,14.1031,25.33755,30.997925,12.029534,31.357339,31.686138,12.848472,NaN,NaN,NaN,33.512806,25.584946,12.535547,NaN,NaN, NaN ,31.4591,28.6131,11.3201,31.6305,26.2169,10.7788,NaN,NaN, NaN ,28.9328,29.5254,10.7355,28.099084,28.343482,9.550032,26.7221,27.1746,8.2296,22.9043,28.0423,14.3919,21.7836,29.0606,13.4761,NaN,NaN, NaN ,27.366008,28.468544,15.12822,25.354376,27.918152,14.897027,26.6525,30.112,13.04,27.8932,31.518,12.3168,30.2078,30.9603,11.5942,31.404,30.0859,11.8468,NaN,NaN,NaN,21.455,28.4606,11.0022,NaN,NaN, NaN ,25.7542,28.2726,8.8002,28.0131,26.9096,9.0134,29.1118,26.1366,9.6506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,28.3521,31.6413,13.0838,29.6614,31.7466,13.2499,NaN,NaN,NaN,27.5917,31.6429,12.8335,NaN,NaN,NaN,25.1144,30.937,12.8892,23.019,30.2078,12.484,21.9143,29.3178,11.983,23.9506,29.74,10.3609,24.3699,30.427,10.7488,24.9769,30.9065,11.2905,27.5049,31.4141,11.3214,27.184,30.4279,10.5051,26.4606,29.6052,9.6983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8733,29.7443,14.1627,25.363876,31.068424,12.068913,31.276181,31.749914,13.129816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,31.4201,28.8334,11.6083,NaN,NaN,NaN,NaN,NaN, NaN ,28.9422,29.7275,10.9702,28.109804,28.738297,9.838513,26.7117,27.3087,8.5278,22.9759,28.1269,14.4459,21.8608,29.1719,13.5438,NaN,NaN, NaN ,27.4574,28.52235,15.188929,25.440638,27.974353,14.944259,26.7299,30.1773,13.0976,27.902,31.6395,12.4765,30.19,31.1861,11.8224,NaN,NaN,NaN,NaN,NaN,NaN,21.5272,28.6088,11.1094,NaN,NaN, NaN ,NaN,NaN, NaN ,27.9717,27.0781,9.334,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,28.3529,31.8011,13.2397,29.7138,32.1958,13.4112,NaN,NaN,NaN,27.5997,31.7479,12.9836,NaN,NaN,NaN,25.193,31.004,13.0053,23.1046,30.3556,12.5964,21.9767,29.4525,12.0882,NaN,NaN,NaN,24.4082,30.6174,10.9049,25.0191,31.0513,11.4253,27.5221,31.5863,11.5029,27.2046,30.6034,10.6732,26.4773,29.8388,9.887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.0174,29.8261,14.1986,25.328929,30.961961,12.15761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,31.3439,28.904,11.8418,NaN,NaN,NaN,NaN,NaN, NaN ,28.8906,29.9004,11.2355,28.053051,28.86698,10.078608,26.6777,27.4744,8.8341,23.0545,28.2174,14.496,21.9535,29.3037,13.6108,NaN,NaN, NaN ,27.54503,28.588797,15.254011,25.521662,28.041018,15.000931,26.8019,30.2438,13.1739,27.9129,31.8028,12.6305,30.1551,31.4134,12.0495,NaN,NaN,NaN,NaN,NaN,NaN,21.6031,28.7198,11.2233,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,29.7109,32.3762,13.6029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.2593,31.0675,13.1146,23.1842,30.4717,12.7137,22.0363,29.6013,12.1925,NaN,NaN,NaN,24.4577,30.7467,11.0643,25.0528,31.179,11.573,27.5325,31.7923,11.6704,27.2171,30.8789,10.8458,26.4904,30.0343,10.0877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.1251,29.934,14.2636,25.391925,31.240331,12.317241,31.269153,32.534448,13.587681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,31.2629,29.3252,12.0799,NaN,NaN,NaN,NaN,NaN, NaN ,28.8402,30.2548,11.4659,27.9848,29.063161,10.378836,26.624,27.5793,9.1362,23.1248,28.3148,14.556,22.0343,29.4342,13.674,NaN,NaN, NaN ,27.640431,28.625082,15.315238,25.609003,28.084304,15.051316,26.8857,30.3087,13.2385,27.9052,31.8991,12.7743,30.1126,31.6401,12.2867,NaN,NaN,NaN,NaN,NaN,NaN,21.6677,28.8292,11.3483,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.3324,31.1096,13.2319,23.2673,30.5854,12.839,22.0937,29.7373,12.3071,NaN,NaN,NaN,24.5025,30.9431,11.2191,25.0928,31.3164,11.7331,27.5449,31.9514,11.8598,27.2206,31.1476,11.0401,26.4944,30.276,10.2826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.2583,29.8526,14.2967,25.467318,31.148255,12.449464,31.260009,32.815231,13.775225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,28.8126,30.3916,11.7311,27.943613,29.232408,10.617872,26.5447,27.8614,9.4265,23.192,28.4095,14.6168,22.1313,29.5546,13.7438,19.539291,28.578686,12.617598,27.735748,28.668967,15.389233,25.692314,28.149497,15.110773,26.9565,30.3955,13.2956,27.8984,32.0944,12.9723,30.0652,31.8842,12.5139,NaN,NaN,NaN,NaN,NaN,NaN,21.651,28.6775,11.5123,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.4098,31.1539,13.3507,23.346,30.6926,12.9545,22.1924,30.1778,12.3989,NaN,NaN,NaN,24.5491,31.0883,11.4014,25.132,31.4503,11.9087,27.5428,32.1884,12.0506,27.2092,31.3318,11.2472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.3679,29.9541,14.3537,25.519669,31.264013,12.520235,31.24685,32.814874,13.942681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,28.7456,30.8321,11.9341,27.850662,29.717855,10.897017,26.4482,28.1198,9.7233,23.2702,28.4858,14.6692,22.2221,29.6674,13.8071,NaN,NaN, NaN ,27.837799,28.723667,15.454976,25.76838,28.213216,15.172945,27.0311,30.4739,13.3504,27.978,32.4884,13.1121,30.0178,32.1466,12.7449,NaN,NaN,NaN,NaN,NaN,NaN,21.7462,28.8274,11.6491,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.4865,31.2181,13.477,23.4215,30.804,13.0734,22.2111,30.1397,12.5447,NaN,NaN,NaN,24.5846,31.2442,11.5921,25.1722,31.5843,12.0743,27.5406,32.4104,12.2526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.4511,30.0443,14.4012,25.538914,31.424899,12.673087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.36428,24.339017,14.205191,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,28.6935,31.0072,12.202,27.78436,30.038097,11.155301,26.3285,28.446,10.0145,23.3367,28.5653,14.7188,22.3107,29.7961,13.8774,NaN,NaN, NaN ,27.923626,28.752763,15.502048,25.857236,28.260451,15.232049,27.1119,30.5611,13.4168,28.0069,32.5897,13.2251,29.9622,32.4089,12.9785,NaN,NaN,NaN,NaN,NaN,NaN,21.8561,29.3268,11.7582,NaN,NaN, NaN ,25.698206,29.152587,10.18511,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.5624,31.2537,13.6018,23.4919,30.9185,13.2001,22.2602,30.3038,12.6662,NaN,NaN,NaN,24.619,31.4309,11.7816,25.2094,31.6939,12.2531,27.5301,32.5929,12.4327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.5517,29.9105,14.4657,25.579664,31.600645,12.829553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.210654,24.958496,14.392646,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,28.6572,31.2768,12.4099,27.657406,30.051013,11.398974,26.2018,28.7204,10.2907,23.4217,28.6477,14.7853,22.4026,29.9394,13.9386,NaN,NaN, NaN ,28.013774,28.804104,15.57058,25.929268,28.299996,15.283332,27.2207,30.6897,13.5615,NaN,NaN,NaN,29.9152,32.6443,13.1954,NaN,NaN,NaN,NaN,NaN,NaN,21.898,29.5093,11.8972,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,28.1917,27.7648,11.8476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.6497,31.2994,13.7169,23.567,31.0243,13.3291,22.3175,30.4792,12.7998,NaN,NaN,NaN,24.6386,31.5823,11.9839,25.2419,31.8043,12.4313,27.5149,32.8004,12.6058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.6428,30.2836,14.4829,25.668135,31.536935,12.877302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.086391,25.361218,14.506073,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,28.5954,31.4012,12.6544,27.542467,30.248773,11.598634,26.0673,28.9901,10.5584,23.4885,28.7445,14.8466,22.4965,30.0395,14.0106,NaN,NaN, NaN ,28.116953,28.845936,15.64095,26.009476,28.35356,15.348042,27.3075,30.7407,13.6069,NaN,NaN,NaN,29.8585,32.7823,13.3651,NaN,NaN,NaN,NaN,NaN,NaN,21.9304,29.6986,12.0312,24.066689,29.860289,11.125637,NaN,NaN, NaN ,NaN,NaN,NaN,28.0527,28.0724,12.0589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.7251,31.33,13.8191,23.6558,31.1372,13.4691,22.3727,30.6644,12.9393,NaN,NaN,NaN,24.6055,31.4024,12.2191,25.2701,31.924,12.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.7223,30.2322,14.5457,25.746505,31.660165,12.995725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.846127,25.189182,14.627729,NaN,NaN, NaN ,NaN,NaN,NaN,29.252,26.8388,13.3514,28.5433,31.9413,12.8002,27.426847,30.616934,11.799777,25.929,29.3142,10.82,23.565,28.837,14.9048,22.5814,30.1519,14.0812,19.483958,29.295051,12.754659,28.208124,28.88045,15.707651,26.079905,28.38892,15.409542,27.3854,30.8009,13.6538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9581,29.9332,12.1593,NaN,NaN, NaN ,25.590906,29.790881,10.899389,27.0372,29.0203,11.6048,27.9193,28.4101,12.2412,28.5566,27.5372,12.8897,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.8029,31.3446,13.9231,23.7409,31.2156,13.6081,22.431,30.8289,13.0825,NaN,NaN,NaN,24.6314,31.6166,12.4182,25.2993,32.0418,12.8004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.8058,30.3224,14.5934,25.786686,31.77215,13.160018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.686086,25.453797,14.650316,NaN,NaN, NaN ,NaN,NaN,NaN,29.1745,27.0746,13.5183,28.4875,32.1094,12.9606,27.346693,31.003219,12.034618,25.7284,29.5542,11.1048,23.6456,28.9181,14.9585,22.6773,30.2765,14.1616,NaN,NaN, NaN ,28.292899,28.922419,15.773356,26.171808,28.458002,15.476214,27.474,30.8745,13.7271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9838,30.1495,12.2821,NaN,NaN, NaN ,NaN,NaN, NaN ,26.8945,29.342,11.805,27.8032,28.7253,12.424,NaN,NaN,NaN,NaN,NaN,NaN,30.462956,26.450152,14.233592,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.8069,31.2002,13.9505,23.8248,31.2897,13.7492,22.4968,30.9819,13.2335,NaN,NaN,NaN,24.6524,31.8292,12.6192,25.3217,32.1621,13.0019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.0116,30.7354,14.6378,25.837762,31.760528,13.246063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.42915,25.333643,14.595636,NaN,NaN, NaN ,NaN,NaN,NaN,29.1019,27.4852,13.6659,28.3284,32.0153,13.1331,27.263947,31.336177,12.218287,25.604,29.7909,11.359,23.7097,29.0063,15.0141,22.7672,30.4195,14.2283,NaN,NaN, NaN ,28.38626,28.951773,15.839151,26.241711,28.490683,15.543923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.0032,30.3669,12.4037,NaN,NaN, NaN ,NaN,NaN, NaN ,26.7537,29.6714,12.0279,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.8901,31.2503,14.0588,23.9032,31.3774,13.8924,22.5599,31.1398,13.3881,NaN,NaN,NaN,24.6562,32.0032,12.8269,25.3535,32.272,13.2075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.1053,30.4407,14.6707,25.969279,32.000196,13.436429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.347661,25.835702,14.599179,NaN,NaN, NaN ,NaN,NaN,NaN,28.9943,27.6205,13.6994,NaN,NaN, NaN ,27.132948,31.485705,12.410714,25.4354,30.3886,11.7295,23.787,29.0936,15.0776,22.864,30.5085,14.2933,NaN,NaN, NaN ,28.495678,29.016418,15.917849,26.318552,28.540162,15.602306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.0254,30.6412,12.5286,NaN,NaN, NaN ,NaN,NaN, NaN ,26.6069,29.9792,12.2546,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.9734,31.2683,14.1395,23.9814,31.4562,14.0287,22.6271,31.2805,13.5439,NaN,NaN,NaN,24.6515,32.167,13.0228,25.3814,32.4316,13.4041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.1803,30.2025,14.7322,26.06999,32.253806,13.567664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.045922,26.585609,14.393392,NaN,NaN, NaN ,NaN,NaN,NaN,28.9121,28.3818,13.6702,NaN,NaN, NaN ,27.035103,31.726105,12.574431,25.3052,30.587,12.0093,23.8576,29.1649,15.1338,22.94,30.6307,14.3731,19.746406,30.267616,13.139807,28.579413,29.045942,15.981739,26.391967,28.578534,15.667661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.0434,30.8881,12.6588,23.9398,31.2614,12.2348,NaN,NaN, NaN ,26.4869,30.3741,12.507,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,30.158219,27.504244,14.151446,NaN,NaN,NaN
