Le02R_X,Le02R_Y,Le02R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sj18R_X,Sj18R_Y,Sj18R_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te08R_X,Te08R_Y,Te08R_Z
NaN,NaN, NaN ,NaN,NaN, NaN ,16.074,13.913,21.962,12.666,14.904,21.143,17.016,19.068,20.319,NaN,NaN, NaN ,NaN,NaN, NaN ,20.439,12.079,17.84,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,11.507,11.681,23.625,8.378071,10.114912,22.588738,16.03,12.53,23.413,13.963,11.742,23.697,NaN,NaN, NaN ,14.495103,14.407827,21.560526,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,16.157,13.985,21.976,12.713,15.036,21.229,16.978,19.226,20.374,NaN,NaN, NaN ,NaN,NaN, NaN ,20.041,12.305,17.627,NaN,NaN, NaN ,17.027517,15.240686,17.814388,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,11.595,11.735,23.63,NaN,NaN, NaN ,16.142,12.577,23.421,14.062,11.798,23.702,NaN,NaN, NaN ,14.539142,14.521067,21.597985,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,16.243,14.066,21.991,12.818,15.017,21.341,16.942,19.457,20.421,NaN,NaN, NaN ,NaN,NaN, NaN ,19.625,12.5,17.394,15.927655,17.193259,17.816778,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,11.681,11.808,23.637,NaN,NaN, NaN ,16.249,12.63,23.426,14.163,11.846,23.71,NaN,NaN, NaN ,14.610457,14.606621,21.649997,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,15.182439,13.82515,19.001632,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,16.329,14.126,22,12.84,15.246,21.478,16.907,19.668,20.473,NaN,NaN, NaN ,NaN,NaN, NaN ,19.216,12.227,17.194,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,11.767,11.855,23.642,8.4919,10.881,22.773,16.357,12.679,23.432,14.263,11.903,23.718,19.087839,19.677069,19.786897,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,16.42,14.179,22.018,12.901,15.41,21.597,16.863,19.866,20.442,NaN,NaN, NaN ,NaN,NaN, NaN ,18.691,13.025,16.862,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.958,17.373,19.884,NaN,NaN, NaN ,12.805,13.448,19.537,11.855,11.89,23.639,NaN,NaN, NaN ,16.456,12.736,23.438,14.362,11.954,23.726,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,11.186521,13.029718,21.103831,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,16.505,14.254,22.042,12.966,15.532,21.706,16.836,20.04,20.411,NaN,NaN, NaN ,18.023848,16.348482,16.571351,NaN,NaN, NaN ,14.857183,18.318163,17.974707,15.800358,16.432609,17.602233,NaN,NaN, NaN ,13.831,17.606,19.976,NaN,NaN, NaN ,12.637,13.681,19.588,11.951,11.95,23.65,NaN,NaN, NaN ,16.564,12.795,23.446,14.461,11.999,23.733,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,14.429565,14.776132,18.9976,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,16.585,14.309,22.051,13.037,15.651,21.812,16.817,20.193,20.373,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.712,17.888,20.075,12.93,15.803,19.751,12.4,14.023,19.634,12.045,11.99,23.659,8.5578,11.322,22.88,16.66,12.832,23.442,14.56,12.051,23.741,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,16.67,14.387,22.07,13.11,15.754,21.91,16.787,20.34,20.316,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.611,18.119,20.152,NaN,NaN, NaN ,12.196,14.329,19.672,12.142,12.052,23.666,NaN,NaN, NaN ,16.763,12.895,23.446,14.661,12.097,23.746,NaN,NaN, NaN ,NaN,NaN, NaN ,14.730712,18.074504,21.525761,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,16.747,14.433,22.078,13.187,15.86,22.003,16.76,20.467,20.25,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.509,18.382,20.241,NaN,NaN, NaN ,11.962,14.682,19.721,12.239,12.084,23.67,NaN,NaN, NaN ,16.856,12.955,23.455,14.76,12.147,23.752,NaN,NaN, NaN ,NaN,NaN, NaN ,14.774763,18.190755,21.545879,9.630395,12.890601,21.938486,NaN,NaN, NaN ,11.805167,14.68341,20.64273,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,11.363101,15.827143,22.191615,16.827,14.487,22.083,13.271,15.969,22.092,16.751,20.532,20.169,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,14.601714,17.680812,17.558234,NaN,NaN, NaN ,13.42,18.626,20.313,12.388,16.848,19.987,11.738,14.933,19.775,12.329,12.132,23.678,8.668,11.752,23.076,16.953,13.007,23.454,14.857,12.191,23.758,NaN,NaN, NaN ,NaN,NaN, NaN ,14.838727,18.309756,21.577039,9.576126,13.206205,22.016406,10.825719,14.297615,21.387416,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,16.899,14.539,22.084,13.356,16.071,22.171,16.713,20.719,20.068,NaN,NaN, NaN ,NaN,NaN, NaN ,15.304,14.461,15.218,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.333,18.823,20.372,NaN,NaN, NaN ,11.51,15.194,19.84,12.426,12.178,23.685,8.7069,11.865,23.131,17.043,13.05,23.456,14.953,12.229,23.763,NaN,NaN, NaN ,NaN,NaN, NaN ,14.887975,18.410234,21.576799,9.509046,13.416162,22.113706,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,11.393043,16.229752,22.504439,16.977,14.579,22.073,13.45,16.184,22.248,16.673,20.82,19.962,NaN,NaN, NaN ,NaN,NaN, NaN ,14.685,14.738,14.984,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.262,18.989,20.41,NaN,NaN, NaN ,11.299,15.443,19.911,12.52,12.214,23.693,8.7356,11.964,23.18,17.133,13.123,23.464,15.049,12.269,23.767,NaN,NaN, NaN ,NaN,NaN, NaN ,14.947451,18.517589,21.566633,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
16.154461,17.931663,21.481442,NaN,NaN, NaN ,17.061,14.638,22.083,13.543,16.273,22.3,16.634,20.918,19.843,NaN,NaN, NaN ,NaN,NaN, NaN ,14.046,15.055,14.776,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.206,19.22,20.422,11.903,17.703,20.221,11.059,15.764,19.991,12.608,12.256,23.698,8.7825,12.078,23.256,17.263,13.115,23.47,15.145,12.314,23.771,NaN,NaN, NaN ,NaN,NaN, NaN ,14.993259,18.615539,21.535267,9.433485,13.736955,22.30749,10.571669,15.21483,21.627584,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
16.219996,18.010924,21.422307,NaN,NaN, NaN ,17.145,14.688,22.079,13.637,16.359,22.337,16.586,21.005,19.713,NaN,NaN, NaN ,NaN,NaN, NaN ,13.414,15.358,14.595,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.146,19.43,20.418,NaN,NaN, NaN ,10.788,16.131,20.081,12.702,12.298,23.7,8.8125,12.145,23.303,17.31,13.237,23.47,15.239,12.352,23.776,18.009596,21.019342,18.004591,NaN,NaN, NaN ,15.040544,18.681041,21.493521,NaN,NaN, NaN ,NaN,NaN, NaN ,11.185407,16.218833,20.961119,NaN,NaN, NaN ,NaN,NaN, NaN 
16.268622,18.059624,21.355363,11.628011,16.431514,22.70917,17.234,14.747,22.081,13.729,16.413,22.344,16.54,21.086,19.572,NaN,NaN, NaN ,NaN,NaN, NaN ,12.784,15.683,14.431,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.075,19.587,20.394,NaN,NaN, NaN ,10.572,16.414,20.167,12.793,12.334,23.702,8.8491,12.268,23.368,17.39,13.292,23.475,15.332,12.398,23.779,NaN,NaN, NaN ,NaN,NaN, NaN ,15.080285,18.773438,21.433502,9.368173,14.175575,22.636548,10.309514,15.692579,21.959156,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
16.319542,18.127797,21.280908,NaN,NaN, NaN ,17.314,14.776,22.072,13.812,16.452,22.331,16.487,21.157,19.414,13.872538,21.021869,16.675501,13.536,18.965,14.659,12.159,16.049,14.29,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.012,19.722,20.349,11.494,18.569,20.336,10.365,16.666,20.217,12.885,12.359,23.709,8.8928,12.336,23.411,17.523,13.279,23.477,15.426,12.445,23.782,NaN,NaN, NaN ,NaN,NaN, NaN ,15.117782,18.811639,21.355569,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
16.376117,18.189888,21.19307,NaN,NaN, NaN ,17.396,14.844,22.09,13.907,16.515,22.31,16.434,21.231,19.256,NaN,NaN, NaN ,NaN,NaN, NaN ,11.541,16.427,14.163,13.25,21.067,17.992,NaN,NaN, NaN ,NaN,NaN, NaN ,12.952,19.847,20.282,11.382,18.777,20.339,10.147,16.976,20.325,12.982,12.407,23.715,8.943,12.415,23.459,17.556,13.4,23.478,15.515,12.486,23.786,NaN,NaN, NaN ,NaN,NaN, NaN ,15.153909,18.859576,21.274285,9.397371,14.538329,23.006856,NaN,NaN, NaN ,10.619831,17.072963,21.322601,NaN,NaN, NaN ,12.235577,17.02988,15.508671
16.429054,18.243198,21.111378,11.822931,16.792113,22.822714,17.496,14.89,22.09,13.988,16.528,22.258,16.387,21.288,19.094,NaN,NaN, NaN ,NaN,NaN, NaN ,10.946,16.834,14.061,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.894,19.965,20.195,11.285,18.956,20.31,9.9497,17.251,20.404,13.07,12.45,23.72,8.9992,12.526,23.515,17.701,13.37,23.478,15.606,12.536,23.79,NaN,NaN, NaN ,NaN,NaN, NaN ,15.184844,18.936622,21.16999,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
16.486851,18.290846,21.023632,NaN,NaN, NaN ,17.587,14.931,22.086,14.076,16.565,22.21,16.343,21.329,18.928,13.68,21.355,16.397,12.555,19.811,14.209,10.378,17.245,13.966,NaN,NaN, NaN ,12.025,19.65,16.71,NaN,NaN, NaN ,12.84,20.06,20.088,11.201,19.11,20.26,9.7619,17.497,20.461,13.162,12.475,23.723,9.048,12.589,23.559,17.735,13.498,23.481,15.696,12.584,23.793,NaN,NaN, NaN ,15.845431,15.58382,22.051887,15.220594,18.989431,21.065735,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
16.546523,18.333858,20.926029,NaN,NaN, NaN ,17.667,15.002,22.097,14.158,16.599,22.157,16.295,21.364,18.753,13.582,21.418,16.239,NaN,NaN, NaN ,9.847,17.705,13.867,13.028,21.374,17.572,NaN,NaN, NaN ,NaN,NaN, NaN ,12.785,20.144,19.963,11.131,19.223,20.18,9.581,17.752,20.493,13.253,12.522,23.727,9.1176,12.683,23.622,17.827,13.556,23.483,15.787,12.638,23.796,NaN,NaN, NaN ,15.934553,15.628296,22.038283,15.244055,19.020012,20.951762,9.562523,14.69411,23.458275,10.04823,16.773112,22.966564,10.016248,18.020484,21.789621,NaN,NaN, NaN ,10.910391,18.111279,15.081433
16.602957,18.388462,20.830541,12.032508,16.995086,22.911071,17.752,15.036,22.092,14.241,16.636,22.105,16.245,21.37,18.568,13.493,21.446,16.06,NaN,NaN, NaN ,9.381,18.18,13.743,NaN,NaN, NaN ,NaN,NaN, NaN ,10.432,17.851,16.334,12.732,20.188,19.803,11.065,19.305,20.077,9.4041,18.03,20.503,13.341,12.564,23.731,9.169,12.737,23.664,17.92,13.628,23.484,15.875,12.688,23.798,NaN,NaN, NaN ,16.009598,15.674747,22.028468,15.271841,19.042989,20.832865,9.605882,14.752617,23.604289,NaN,NaN, NaN ,9.901165,18.317813,21.923898,10.407804,18.741084,18.288288,NaN,NaN, NaN 
16.657137,18.432388,20.730481,NaN,NaN, NaN ,17.833,15.078,22.075,14.324,16.687,22.054,16.202,21.367,18.373,13.416,21.438,15.891,11.782,20.415,13.756,8.9783,18.64,13.587,NaN,NaN, NaN ,11.388,20.131,16.269,10.03,18.149,16.151,12.697,20.213,19.639,10.99,19.405,19.969,9.2802,18.248,20.478,13.434,12.608,23.735,9.2386,12.779,23.715,18.047,13.573,23.485,15.966,12.749,23.801,NaN,NaN, NaN ,16.098,15.70201,22.010189,15.304462,19.091137,20.701578,NaN,NaN, NaN ,NaN,NaN, NaN ,9.867279,18.534472,21.979322,NaN,NaN, NaN ,NaN,NaN, NaN 
16.711642,18.465625,20.62542,NaN,NaN, NaN ,17.912,15.119,22.074,14.406,16.723,21.997,16.159,21.345,18.164,13.334,21.412,15.711,11.583,20.553,13.603,8.6454,19.065,13.388,12.829,21.46,17.06,NaN,NaN, NaN ,9.6573,18.424,15.993,12.66,20.208,19.46,10.923,19.492,19.847,9.1635,18.46,20.439,13.522,12.654,23.739,9.2971,12.825,23.76,18.088,13.735,23.482,16.055,12.791,23.803,NaN,NaN, NaN ,16.180105,15.743053,21.99018,15.33299,19.092113,20.568753,NaN,NaN, NaN ,10.131185,17.107246,23.236991,9.859146,18.676008,21.963031,NaN,NaN, NaN ,9.633179,19.170257,14.63633
16.76629,18.478245,20.497528,12.146319,17.244317,22.9056,18.004,15.172,22.078,14.488,16.771,21.947,16.117,21.297,17.942,13.258,21.382,15.529,11.418,20.669,13.444,8.3739,19.484,13.149,12.782,21.442,16.879,NaN,NaN, NaN ,9.3091,18.731,15.824,12.623,20.207,19.275,10.866,19.551,19.705,9.0752,18.626,20.361,13.618,12.686,23.737,9.3572,12.839,23.805,18.178,13.787,23.48,16.145,12.848,23.804,17.29104,21.047089,16.080796,16.252816,15.804905,21.971226,15.366071,19.10908,20.43309,NaN,NaN, NaN ,NaN,NaN, NaN ,9.864416,18.757468,21.87621,9.692202,19.56158,17.957295,NaN,NaN, NaN 
16.830629,18.480409,20.355505,NaN,NaN, NaN ,18.086,15.216,22.068,14.57,16.816,21.899,16.081,21.237,17.719,13.185,21.345,15.337,11.277,20.756,13.272,8.1877,19.925,12.879,12.722,21.39,16.68,10.875,20.524,15.787,8.9967,19.051,15.668,12.585,20.203,19.091,10.818,19.591,19.551,9.0183,18.711,20.24,13.704,12.722,23.735,9.4508,12.879,23.852,18.259,13.852,23.482,16.236,12.901,23.805,NaN,NaN, NaN ,16.331809,15.852002,21.950056,15.402707,19.099672,20.283841,NaN,NaN, NaN ,NaN,NaN, NaN ,9.871584,18.756032,21.750745,NaN,NaN, NaN ,NaN,NaN, NaN 
16.87376,18.49398,20.239369,NaN,NaN, NaN ,18.155,15.256,22.063,14.655,16.871,21.853,16.044,21.164,17.492,13.123,21.307,15.138,11.17,20.824,13.087,8.0319,20.263,12.608,12.686,21.342,16.478,10.744,20.62,15.612,8.7301,19.364,15.514,12.548,20.191,18.905,10.784,19.607,19.39,8.9806,18.734,20.092,13.813,12.721,23.745,9.5326,12.867,23.851,18.339,13.915,23.482,16.325,12.954,23.805,NaN,NaN, NaN ,16.409178,15.898121,21.936959,15.447075,19.091692,20.145794,NaN,NaN, NaN ,10.329989,17.422323,23.135355,9.887966,18.69986,21.59044,NaN,NaN, NaN ,8.7553,20.416644,14.052525
16.917331,18.495504,20.104981,12.313503,17.484453,22.660441,18.227,15.33,22.065,14.737,16.917,21.806,16.009,21.072,17.258,13.07,21.254,14.917,11.089,20.868,12.886,7.9299,20.576,12.361,12.651,21.258,16.254,10.636,20.71,15.417,8.5088,19.695,15.352,12.518,20.156,18.715,10.753,19.589,19.216,8.9564,18.717,19.936,13.895,12.809,23.742,9.6144,12.871,23.899,18.426,13.976,23.479,16.415,13.008,23.805,NaN,NaN, NaN ,16.481996,15.937527,21.916324,15.488671,19.089498,20.00899,NaN,NaN, NaN ,NaN,NaN, NaN ,9.899786,18.639731,21.395957,9.259795,20.198195,17.611064,8.638384,20.741282,13.834111
16.958231,18.461626,19.963447,NaN,NaN, NaN ,18.315,15.367,22.041,14.817,16.96,21.757,15.98,20.974,17.033,13.036,21.183,14.693,11.032,20.881,12.666,7.873,20.863,12.131,12.619,21.162,16.022,10.558,20.786,15.208,8.3567,19.993,15.179,12.492,20.102,18.52,10.726,19.544,19.037,8.9355,18.688,19.78,13.991,12.883,23.751,9.7226,12.891,23.935,18.503,14.04,23.482,16.504,13.064,23.805,NaN,NaN, NaN ,16.561153,15.974326,21.898728,15.531875,19.077596,19.873464,NaN,NaN, NaN ,NaN,NaN, NaN ,9.933872,18.577044,21.231069,9.208028,20.241511,17.458539,8.572245,20.941435,13.606569
17.00429,18.4299,19.82787,NaN,NaN, NaN ,18.394,15.397,22.025,14.898,17.008,21.706,15.953,20.82,16.81,13.024,21.103,14.455,11.001,20.868,12.436,7.8547,21.085,11.902,12.603,21.053,15.783,10.503,20.83,14.977,8.2605,20.234,14.973,12.472,20.022,18.314,10.704,19.484,18.85,8.9172,18.645,19.62,14.079,12.903,23.749,9.8052,12.925,23.972,18.585,14.106,23.48,16.592,13.117,23.805,NaN,NaN, NaN ,16.637053,16.030903,21.883961,15.572577,19.06057,19.72861,NaN,NaN, NaN ,10.442512,17.455127,22.752371,9.945053,18.541721,21.055764,9.171094,20.201405,17.245858,8.539204,21.046444,13.368906
17.054796,18.386426,19.692144,12.41611,17.564495,22.328933,18.462,15.434,22.006,14.984,17.059,21.647,15.937,20.694,16.594,13.018,20.988,14.213,10.99,20.845,12.194,7.863,21.229,11.655,12.59,20.939,15.537,10.479,20.833,14.737,8.2153,20.408,14.742,12.457,19.927,18.107,10.689,19.415,18.657,8.8974,18.592,19.448,14.169,12.957,23.75,9.9076,12.946,24.01,18.659,14.154,23.479,16.679,13.172,23.805,NaN,NaN, NaN ,16.711818,16.084661,21.870041,15.613693,19.023097,19.580086,10.251315,15.148302,23.603164,10.45395,17.388363,22.569733,9.955826,18.471038,20.862558,9.142017,20.134089,17.001561,8.529365,21.134738,13.130747
17.109067,18.352594,19.560268,12.452954,17.609131,22.24213,18.544,15.483,22.007,15.068,17.098,21.579,15.933,20.61,16.375,13.028,20.872,13.978,11.008,20.812,11.943,7.8927,21.306,11.386,12.604,20.825,15.293,10.485,20.798,14.48,8.207,20.472,14.491,12.448,19.823,17.896,10.676,19.333,18.455,8.8781,18.53,19.258,14.264,13.001,23.75,9.986,12.885,24.035,18.729,14.227,23.479,16.764,13.23,23.803,NaN,NaN, NaN ,16.788598,16.134638,21.847233,15.662745,18.97965,19.439599,NaN,NaN, NaN ,10.473605,17.330014,22.396622,9.942145,18.385897,20.673535,9.125016,20.098131,16.722275,8.546157,21.223465,12.878205
17.174203,18.341163,19.4498,12.478629,17.640349,22.148115,18.619,15.539,22.003,15.148,17.13,21.495,15.935,20.483,16.165,13.05,20.738,13.738,11.322,20.511,11.95,7.9505,21.327,11.096,12.622,20.714,15.046,10.499,20.733,14.216,8.2238,20.47,14.206,12.444,19.722,17.681,10.662,19.238,18.237,8.8562,18.466,19.039,14.347,13.043,23.758,10.094,12.92,24.051,18.809,14.282,23.479,16.85,13.282,23.805,NaN,NaN, NaN ,16.869419,16.185217,21.833406,15.711628,18.952119,19.301748,NaN,NaN, NaN ,10.457744,17.214266,22.170402,9.919208,18.318227,20.48698,9.114267,20.085787,16.453059,8.580893,21.183072,12.588867
17.242053,18.306847,19.33378,12.510622,17.64748,22.017746,18.698,15.571,21.979,15.228,17.14,21.387,15.951,20.348,15.962,13.094,20.592,13.508,11.11,20.633,11.425,8.0357,21.301,10.797,12.656,20.599,14.803,10.551,20.667,13.947,8.2632,20.401,13.889,12.445,19.619,17.462,10.652,19.157,18,8.829,18.408,18.793,14.442,13.091,23.749,10.179,12.912,24.072,18.88,14.341,23.478,16.932,13.341,23.803,NaN,NaN, NaN ,16.945906,16.229368,21.805652,15.7667,18.901657,19.151116,NaN,NaN, NaN ,10.481863,17.184862,22.012923,9.89569,18.247492,20.279188,9.112901,20.059499,16.204579,8.660931,21.143899,12.288695
17.31618,18.282176,19.219491,12.522345,17.574514,21.858602,18.769,15.635,21.978,15.31,17.172,21.296,15.976,20.189,15.768,13.154,20.435,13.266,11.197,20.491,11.163,8.146,21.243,10.492,12.699,20.488,14.563,10.607,20.568,13.673,8.3291,20.298,13.564,12.455,19.518,17.238,10.647,19.077,17.758,8.81,18.356,18.535,14.526,13.138,23.758,10.279,12.885,24.08,18.954,14.417,23.483,17.014,13.403,23.8,16.957326,19.195195,13.976097,17.0202,16.269971,21.776007,15.819282,18.856566,19.003756,NaN,NaN, NaN ,10.507882,17.086861,21.832115,9.875307,18.176109,20.054674,9.121737,19.982877,15.937921,8.76588,21.099426,11.974811
17.396572,18.2656,19.11379,12.560912,17.546251,21.690496,18.842,15.679,21.969,15.396,17.212,21.231,16.005,19.882,15.593,13.236,20.274,13.029,11.308,20.316,10.897,8.2818,21.138,10.174,12.763,20.36,14.322,10.686,20.44,13.397,8.402,20.183,13.242,12.476,19.422,17.016,10.657,18.999,17.518,8.8042,18.301,18.282,14.61,13.198,23.76,10.382,12.868,24.081,19.021,14.475,23.481,17.096,13.461,23.799,NaN,NaN, NaN ,17.103082,16.313754,21.738993,15.885838,18.801337,18.862244,NaN,NaN, NaN ,10.541043,16.993547,21.644518,9.862669,18.084101,19.81378,9.158412,19.866595,15.644034,8.889717,21.065503,11.659623
17.474095,18.226869,19.011933,12.593434,17.50233,21.519526,18.921,15.732,21.959,15.483,17.229,21.172,16.072,19.906,15.39,13.336,20.097,12.793,11.445,20.124,10.628,8.4468,20.984,9.8414,12.843,20.229,14.086,10.782,20.275,13.116,8.5033,20.014,12.922,12.513,19.325,16.802,10.681,18.918,17.284,8.8156,18.239,18.032,14.703,13.25,23.764,10.477,12.837,24.068,19.091,14.533,23.478,17.174,13.532,23.797,NaN,NaN, NaN ,17.178668,16.383582,21.699429,15.95158,18.742323,18.729757,10.609482,15.085834,23.082908,10.585719,16.887911,21.452502,9.882215,17.990837,19.565705,9.220346,19.674942,15.339498,9.006998,20.946866,11.355346
17.554636,18.190585,18.904558,12.639777,17.451512,21.343242,18.991,15.788,21.96,15.564,17.236,21.098,16.142,19.827,15.22,13.46,19.902,12.561,11.613,19.906,10.359,8.6429,20.776,9.4851,12.948,20.075,13.852,10.899,20.095,12.837,8.625,19.812,12.601,12.562,19.233,16.597,10.72,18.833,17.053,8.8448,18.163,17.789,14.79,13.315,23.765,10.564,12.827,24.049,19.161,14.62,23.477,17.251,13.602,23.798,NaN,NaN, NaN ,17.250097,16.400782,21.641393,16.02782,18.705695,18.603176,10.720142,14.988787,22.92436,10.629885,16.793583,21.247419,9.917121,17.870573,19.325031,9.303684,19.483892,15.038011,9.155383,20.770431,11.047764
