Le01R_X,Le01R_Y,Le01R_Z,Le02R_X,Le02R_Y,Le02R_Z,Le03R_X,Le03R_Y,Le03R_Z,Mf01R_X,Mf01R_Y,Mf01R_Z,Mf02R_X,Mf02R_Y,Mf02R_Z,Mf03R_X,Mf03R_Y,Mf03R_Z,Mi01R_X,Mi01R_Y,Mi01R_Z,Mi02R_X,Mi02R_Y,Mi02R_Z,Mi03R_X,Mi03R_Y,Mi03R_Z,Mi04R_X,Mi04R_Y,Mi04R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,Mi06R_X,Mi06R_Y,Mi06R_Z,Mi07R_X,Mi07R_Y,Mi07R_Z,Mi08R_X,Mi08R_Y,Mi08R_Z,Mi09R_X,Mi09R_Y,Mi09R_Z,Mm01R_X,Mm01R_Y,Mm01R_Z,Mm02R_X,Mm02R_Y,Mm02R_Z,Mm03R_X,Mm03R_Y,Mm03R_Z,Mo01R_X,Mo01R_Y,Mo01R_Z,Mo02R_X,Mo02R_Y,Mo02R_Z,Mo03R_X,Mo03R_Y,Mo03R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Sn04R_X,Sn04R_Y,Sn04R_Z,Sn05R_X,Sn05R_Y,Sn05R_Z,Sn06R_X,Sn06R_Y,Sn06R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te04R_X,Te04R_Y,Te04R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te06R_X,Te06R_Y,Te06R_Z,Te07R_X,Te07R_Y,Te07R_Z,Te08R_X,Te08R_Y,Te08R_Z,Te09R_X,Te09R_Y,Te09R_Z
28.6544,29.8947,16.1746,28.4423,30.8462,14.3136,28.4698,31.6088,12.3622,27.1924,30.6155,15.6295,27.818,30.8818,14.7856,27.9541,30.2605,15.9729,25.6283,29.9595,17.0788,23.3604,29.0763,17.423,21.8979,28.6106,17.419,22.0182,30.8793,15.5613,23.0767,30.8577,15.6686,24.3271,31.0074,15.683,25.4089,32.1849,13.5743,24.0021,32.4671,13.2415,22.5316,32.5243,13.2593,24.793,33.5977,9.6639,23.0497,33.8348,9.7322,23.6499,34.25,8.2505,25.8381,33.6827,7.8627,24.3492,34.3634,6.2086,24.8475,34.3126,5.4395,28.6835,28.2968,17.5349,25.8546,30.1907,15.9328,28.2135,32.5141,10.4298,26.2795,33.3314,7.2688,25.1044,34.0289,4.7645,22.7358,35.7358,3.363,21.6564,34.7477,6.2402,24.3934,32.8746,11.0575,22.5644,33.1117,11.1613,20.3166,33.0763,11.6039,22.643,27.475,18.6647,19.8152,26.4634,18.5505,28.6398,27.2369,19.0823,26.5802,26.3922,19.4379,27.1919,29.0494,16.8849,27.1083,31.4454,13.6584,26.3987,32.8927,10.9389,26.7062,33.2601,9.4467,27.239,33.0739,8.7313,20.4434,28.8179,17.227,21.0401,31.0558,15.3546,21.0296,32.4413,13.3245,21.1945,33.6946,10.3327,21.6885,34.1714,8.9,21.8258,34.5063,7.5625,22.2444,34.9594,5.7986,22.8065,35.3884,4.9204,23.1517,35.6536,4.0337
28.7382,29.9078,16.1298,28.5674,30.7891,14.2373,28.6337,31.4647,12.2592,27.2835,30.5962,15.5299,27.9322,30.8367,14.6919,28.0445,30.2565,15.9043,25.706,29.9744,16.977,23.436,29.1113,17.353,21.979,28.6197,17.3261,22.1272,30.7705,15.3533,23.1755,30.7878,15.4926,24.427,30.9222,15.5039,25.5408,32.0501,13.3934,24.1392,32.3047,13.0121,22.6732,32.3408,12.9905,25.0005,33.2808,9.3945,23.2546,33.508,9.4173,23.8843,33.8719,7.9309,26.0874,33.3318,7.6208,24.6358,33.9204,5.9023,25.1482,33.844,5.1493,28.7468,28.3535,17.5216,25.94,30.1592,15.8193,28.3311,32.1028,10.3523,26.54,32.9709,7.048,25.443,33.6006,4.5102,23.0729,35.1414,2.9604,21.9396,34.2541,5.8583,24.5375,32.743,10.7896,22.639,32.7813,10.8861,20.5299,32.8339,11.2586,22.7221,27.6265,18.6297,19.8986,26.485,18.4795,28.6833,27.3353,19.0779,26.6459,26.4682,19.4046,27.2721,29.0693,16.833,27.2374,31.3352,13.5261,26.5777,32.65,10.7374,26.921,32.9754,9.2439,27.4762,32.7581,8.5404,20.5465,28.8003,17.0856,21.1546,30.9733,15.1373,21.1635,32.284,13.0477,21.3842,33.3864,9.9862,21.9019,33.8265,8.5446,22.073,34.0887,7.1929,22.5299,34.4708,5.4292,23.1119,34.8044,4.5126,23.4622,35.0742,3.6437
28.8267,29.9112,16.0848,28.6901,30.7272,14.1644,28.8019,31.331,12.166,27.3822,30.5624,15.4322,28.0485,30.7882,14.6009,28.1363,30.2452,15.8328,25.7811,29.9701,16.8733,23.5001,29.1525,17.2856,22.0553,28.6349,17.2361,22.2356,30.6625,15.1334,23.2798,30.7019,15.3167,24.5293,30.8379,15.3307,25.6756,31.8936,13.2076,24.2872,32.1298,12.778,22.814,32.1433,12.7227,25.2224,32.9778,9.1386,23.4742,33.1833,9.1102,24.1389,33.497,7.6272,26.353,32.9789,7.3916,24.9418,33.4903,5.6225,25.4786,33.383,4.8804,28.8089,28.4077,17.5094,26.0353,30.1272,15.714,28.5965,32.0295,10.2102,26.8386,32.5749,6.8379,25.8382,33.0603,4.255,23.4253,34.518,2.5651,22.2492,33.7856,5.4923,24.7334,32.4253,10.561,22.967,32.6068,10.5826,20.6581,32.6477,10.9107,22.7807,27.5807,18.608,19.9814,26.4912,18.417,28.7867,27.4173,19.0755,26.7252,26.5875,19.4022,27.354,29.0804,16.7861,27.3729,31.2225,13.4033,26.7679,32.4169,10.5468,27.1509,32.6771,9.0461,27.715,32.449,8.3678,20.6505,28.7227,16.9112,21.2653,30.8544,14.9027,21.3075,32.0915,12.7522,21.589,33.0416,9.6388,22.1417,33.445,8.1966,22.3479,33.674,6.8413,22.8452,33.9668,5.0688,23.4488,34.2993,4.1577,23.8122,34.4974,3.2638
28.9184,29.9208,16.0417,28.8205,30.6527,14.0923,28.9734,31.182,12.0809,27.4824,30.531,15.3424,28.1674,30.7414,14.5194,28.2293,30.242,15.7657,25.8549,29.9672,16.771,23.5648,29.2071,17.2122,22.1248,28.664,17.1558,22.3422,30.5524,14.9243,23.3828,30.5972,15.1242,24.6334,30.7412,15.1572,25.8149,31.7502,13.0247,24.4313,31.9468,12.5522,22.9636,31.9409,12.4585,25.4587,32.6699,8.8958,23.7097,32.836,8.8099,24.4102,33.1157,7.344,26.6346,32.6247,7.1828,25.2691,33.055,5.3597,25.8283,32.9377,4.6341,28.8781,28.4706,17.4974,26.128,30.0819,15.6091,28.8397,31.8224,10.0561,27.126,32.2389,6.6683,26.2214,32.439,4.0276,23.7974,33.9753,2.2372,22.5824,33.3259,5.1401,24.9488,32.159,10.3307,23.1754,32.2802,10.2811,20.9577,32.426,10.7001,22.8435,27.6426,18.588,20.0683,26.5125,18.3625,28.8312,27.4073,19.0233,26.7667,26.6447,19.3524,27.4408,29.1108,16.7408,27.5138,31.1098,13.2869,26.9666,32.1618,10.3617,27.3891,32.3956,8.8659,27.9741,32.1515,8.214,20.7512,28.6438,16.7306,21.3824,30.7079,14.6505,21.4617,31.8404,12.4436,21.8149,32.6744,9.2954,22.4038,33.0267,7.8459,22.6426,33.2391,6.4978,23.1895,33.5029,4.7294,23.814,33.7801,3.8163,24.1925,33.9787,2.9461
29.0129,29.9329,15.9974,28.9509,30.5968,14.0334,29.1499,31.0414,12.006,27.5849,30.5009,15.2506,28.2901,30.6884,14.4383,28.3212,30.233,15.7027,25.9292,29.9567,16.665,23.6282,29.236,17.1214,22.186,28.6723,17.0669,22.4459,30.4323,14.7153,23.4858,30.4853,14.9326,24.733,30.6643,15.0001,25.9603,31.5972,12.8509,24.5888,31.7508,12.3268,23.1223,31.7264,12.196,25.705,32.3691,8.6705,23.9568,32.5074,8.5302,24.6998,32.7572,7.0709,26.9315,32.2791,6.9908,25.6147,32.6262,5.12,26.1972,32.5046,4.4142,28.9468,28.5367,17.4845,26.228,30.037,15.5087,28.9641,31.5862,9.9641,27.4616,31.9724,6.5069,26.5452,32.2867,3.8063,24.187,33.3747,1.8789,22.9371,32.8628,4.812,25.1557,31.8999,10.1133,23.3775,31.8932,10.0546,21.1032,32.0997,10.3123,22.9047,27.7151,18.5712,20.1499,26.5298,18.3148,28.8653,27.4577,18.9948,26.83,26.7321,19.3506,27.5275,29.1379,16.6974,27.6597,30.9897,13.1771,27.1736,31.9258,10.195,27.6394,32.1201,8.703,28.2429,31.8481,8.0738,20.8432,28.5454,16.5598,21.5015,30.532,14.3821,21.6292,31.5997,12.1401,22.0595,32.3154,8.9619,22.6837,32.6138,7.52,22.961,32.817,6.1707,23.549,33.0498,4.4189,24.1948,33.3207,3.5146,24.6067,33.4649,2.6469
29.1026,29.9399,15.9613,29.0868,30.5384,13.9739,29.3306,30.8983,11.9393,27.6905,30.4639,15.1632,28.4126,30.635,14.3649,28.4192,30.2277,15.6431,26.0084,29.9263,16.5571,23.6992,29.2594,17.0216,22.258,28.6899,16.9665,22.5525,30.2913,14.5039,23.5898,30.3557,14.7446,24.8397,30.5764,14.8454,26.1105,31.4099,12.6809,24.7469,31.5405,12.1126,23.2863,31.4932,11.941,25.9611,32.0619,8.4637,24.2186,32.1659,8.2644,25.0069,32.3946,6.8234,27.2406,31.9291,6.822,25.9795,32.2161,4.8968,26.5828,32.051,4.2118,29.0159,28.6029,17.4733,26.3351,30.0114,15.4112,29.2443,31.5827,9.9173,27.8305,31.5603,6.3878,27.0269,31.7955,3.7256,24.6402,32.9766,1.6586,23.3044,32.4356,4.5159,25.4208,31.5963,9.9288,23.6205,31.7811,9.8215,21.3047,31.6337,9.9278,22.9681,27.7996,18.5504,20.2268,26.5606,18.2738,28.9297,27.642,18.9866,26.8902,26.7751,19.3097,27.613,29.1518,16.653,27.8111,30.8816,13.0807,27.3916,31.6928,10.0343,27.8949,31.8276,8.5528,28.5182,31.5463,7.945,20.9381,28.4526,16.4094,21.627,30.3255,14.1101,21.7933,31.36,11.8481,22.3117,31.9806,8.6481,22.9849,32.2202,7.2096,23.2979,32.4017,5.8752,23.9347,32.5901,4.1272,24.6027,32.8695,3.2481,25.0586,32.9909,2.3754
29.1933,29.9557,15.9288,29.2183,30.4782,13.9244,29.5115,30.7559,11.8865,27.8008,30.4365,15.0852,28.5413,30.5879,14.3009,28.5184,30.2286,15.5896,26.0874,29.9182,16.4575,23.7686,29.2738,16.9208,22.3429,28.6671,16.8475,22.6709,30.1482,14.3022,23.6991,30.2338,14.5677,24.9453,30.4919,14.696,26.2668,31.2178,12.5195,24.9197,31.3085,11.9079,23.4547,31.2567,11.693,26.2284,31.7536,8.275,24.492,31.8448,8.0202,25.3202,32.0302,6.5949,27.5594,31.5861,6.672,26.3587,31.818,4.7051,26.9842,31.6239,4.0482,29.0792,28.6611,17.4656,26.4368,29.9716,15.3227,29.4858,31.181,9.7791,28.114,31.2054,6.2663,27.3759,31.2546,3.4532,25.1071,32.4308,1.3875,23.6983,31.9887,4.2306,25.6499,31.2723,9.7024,23.8746,31.4426,9.5497,21.5624,31.3418,9.6106,23.0272,27.8822,18.5317,20.3102,26.6104,18.2473,29.0117,27.7069,19.0078,26.9533,26.9155,19.3466,27.7036,29.1835,16.6172,27.9682,30.7624,12.9878,27.6104,31.4463,9.8988,28.1593,31.5467,8.4236,28.8025,31.2618,7.8484,21.0387,28.3654,16.2646,21.7642,30.1009,13.8536,21.9641,31.1145,11.5618,22.5819,31.6283,8.3503,23.2891,31.8661,6.9261,23.6426,31.9895,5.5974,24.3293,32.1594,3.8621,25.0463,32.3943,2.9881,25.5112,32.5078,2.1379
29.2904,29.9744,15.9011,29.3589,30.4156,13.8811,29.696,30.6183,11.8465,27.9116,30.4068,15.0162,28.67,30.542,14.2433,28.6138,30.2265,15.5387,26.1687,29.9281,16.3777,23.844,29.2939,16.8196,22.4384,28.6251,16.7322,22.7915,29.9981,14.1165,23.813,30.1034,14.4004,25.0629,30.3886,14.5586,26.4245,31.0206,12.3691,25.0974,31.0731,11.7157,23.6421,31.0134,11.4692,26.5076,31.446,8.103,24.7794,31.5156,7.798,25.6503,31.6597,6.3915,27.8874,31.2481,6.5503,26.7505,31.4039,4.5347,27.3913,31.2008,3.9015,29.1484,28.739,17.4574,26.5468,29.9248,15.2343,29.7346,30.9166,9.7389,28.4982,30.673,6.1034,27.7756,30.8588,3.3591,25.6877,31.833,1.1825,24.0943,31.5861,3.9911,25.856,30.8675,9.5356,24.1467,31.051,9.2993,21.8052,31.0317,9.318,23.086,27.948,18.5044,20.3872,26.6431,18.2168,29.0728,27.7277,18.9569,27.0369,26.9758,19.2913,27.7937,29.2156,16.5807,28.1289,30.66,12.9122,27.8415,31.2033,9.7754,28.4387,31.2761,8.3177,29.1077,30.9431,7.7682,21.1461,28.2889,16.1433,21.9036,29.8775,13.6303,22.1522,30.8298,11.29,22.8614,31.2997,8.0811,23.6039,31.5144,6.6676,24.0027,31.6127,5.346,24.7443,31.715,3.6203,25.485,31.9379,2.7705,25.9729,32.0091,1.9275
29.3871,29.9867,15.8728,29.4999,30.3671,13.8513,29.8849,30.4946,11.8245,28.0211,30.3749,14.951,28.8031,30.5007,14.1911,28.7194,30.2314,15.4976,26.251,29.9341,16.2948,23.9323,29.2866,16.7198,22.5427,28.5739,16.6229,22.9315,29.8347,13.9438,23.9435,29.9858,14.25,25.1867,30.2788,14.4201,26.599,30.8353,12.2398,25.2828,30.8341,11.5462,23.8304,30.7306,11.2562,26.7983,31.1344,7.9547,25.0747,31.1844,7.5956,25.987,31.2956,6.2159,28.2239,30.9222,6.4496,27.1463,31.0033,4.3959,27.8122,30.779,3.7896,29.2116,28.8052,17.4491,26.6592,29.8856,15.1505,29.9397,30.7716,9.704,28.7835,30.3457,6.0457,28.3011,30.6109,3.3812,26.1419,31.4534,0.9746,24.5033,31.1627,3.7671,26.1484,30.7202,9.3968,24.3115,30.6569,9.0385,22.0639,30.7181,9.0455,23.1528,28.028,18.4725,20.469,26.6922,18.1917,29.1163,27.8785,18.9542,27.0669,27.0519,19.2594,27.884,29.2391,16.5489,28.2895,30.5383,12.8458,28.077,30.9607,9.6693,28.7201,30.9981,8.2351,29.4048,30.663,7.7079,21.2602,28.2023,16.0345,22.0476,29.6643,13.4405,22.3541,30.5174,11.0383,23.1441,30.9766,7.8355,23.9346,31.1535,6.4416,24.3705,31.22,5.1207,25.1718,31.2815,3.4216,25.9279,31.4715,2.5848,26.4469,31.5281,1.7455
29.4829,30.0112,15.8566,29.6335,30.3047,13.8278,30.0734,30.3582,11.8047,28.1342,30.3489,14.8897,28.9294,30.4596,14.1509,28.8228,30.2438,15.4628,26.3396,29.9611,16.2266,24.0313,29.2595,16.6243,22.6483,28.5337,16.5287,23.0818,29.65,13.787,24.084,29.8651,14.1227,25.3174,30.1646,14.3036,26.7756,30.647,12.1296,25.4772,30.6022,11.3974,24.0407,30.4569,11.0681,27.0874,30.8333,7.8351,25.3764,30.8418,7.4248,26.3316,30.9319,6.0647,28.5585,30.5845,6.3754,27.5482,30.6,4.2874,28.2295,30.3762,3.7076,29.2791,28.8749,17.4448,26.7656,29.8583,15.0852,30.1867,30.5607,9.6272,29.1336,30.1112,6.0657,28.7234,30.0486,3.2392,26.6612,30.9273,0.8364,24.927,30.7015,3.5711,26.4013,30.4942,9.2843,24.4863,30.779,8.8545,22.3279,30.3988,8.8057,23.2226,28.1758,18.4363,20.5472,26.7417,18.1643,29.1948,27.9442,18.9526,27.1344,27.1981,19.2554,27.9727,29.2688,16.5236,28.456,30.438,12.7949,28.3191,30.7417,9.5866,28.9986,30.7354,8.1697,29.7095,30.3911,7.678,21.3767,28.1485,15.936,22.2083,29.4562,13.2705,22.5755,30.1893,10.8148,23.444,30.6405,7.6205,24.2752,30.7809,6.2299,24.7498,30.8244,4.9278,25.6115,30.8263,3.2407,26.3865,30.9969,2.4217,26.9566,31.0446,1.5912
29.5753,30.0314,15.842,29.7742,30.261,13.8193,30.2627,30.2317,11.8057,28.2481,30.3349,14.8387,29.0612,30.4212,14.1151,28.9224,30.2462,15.4258,26.4328,29.9746,16.1588,24.143,29.2149,16.5355,22.7452,28.5107,16.452,23.2598,29.4411,13.6402,24.2388,29.705,13.9983,25.4553,30.0695,14.2014,26.9622,30.4811,12.038,25.6864,30.3818,11.2715,24.2588,30.1908,10.9101,27.3838,30.5253,7.7386,25.6827,30.5076,7.28,26.6778,30.5668,5.9489,28.8968,30.2673,6.3291,27.9513,30.1972,4.2132,28.6517,29.9786,3.6565,29.349,28.9376,17.4394,26.8798,29.8375,15.0253,30.4225,30.1999,9.7126,29.5261,29.7749,6.018,29.1454,29.606,3.211,27.1258,30.4949,0.728,25.3623,30.264,3.4167,26.6009,30.3284,9.132,24.8959,30.1816,8.7541,22.5997,30.0699,8.5952,23.2878,28.2588,18.4088,20.6265,26.789,18.1326,29.2307,28.0153,18.9233,27.1834,27.2358,19.24,28.0652,29.3032,16.4999,28.6206,30.3256,12.7533,28.5868,30.6016,9.5135,29.2877,30.4614,8.1299,30.0103,30.1224,7.6695,21.4936,28.0795,15.843,22.3944,29.2388,13.1165,22.8071,29.8737,10.6188,23.7492,30.2921,7.4326,24.6173,30.4085,6.0615,25.136,30.4142,4.7627,26.0422,30.3867,3.1012,26.8549,30.5506,2.2981,27.4464,30.5759,1.4889
29.6687,30.0595,15.8312,29.9102,30.2067,13.815,30.4593,30.1196,11.8274,28.366,30.3082,14.797,29.1924,30.3754,14.0889,29.0279,30.2558,15.4036,26.5225,29.9922,16.0994,24.2567,29.1827,16.4573,22.8562,28.5019,16.3783,23.442,29.2289,13.5148,24.4009,29.5515,13.8927,25.6041,29.959,14.1125,27.1507,30.3353,11.9656,25.8982,30.1708,11.1739,24.4859,29.9268,10.7734,27.6839,30.2404,7.6738,25.9984,30.1759,7.1723,27.0273,30.2112,5.8599,29.2431,29.9507,6.3112,28.3555,29.8216,4.175,29.0734,29.5817,3.6447,29.417,29.0052,17.4315,26.9948,29.8192,14.9724,30.6038,30.039,9.6634,29.8591,29.5125,6.0067,29.5376,29.1629,3.2251,27.6599,29.9964,0.6965,25.7871,29.8262,3.2971,26.9194,29.9873,9.06,25.4435,29.6023,8.6534,22.8878,29.7147,8.418,23.3496,28.3407,18.38,20.7143,26.8428,18.1035,29.3081,28.0989,18.8969,27.2427,27.3681,19.2522,28.1577,29.3421,16.4815,28.7909,30.2243,12.7249,28.8453,30.4024,9.4755,29.5751,30.194,8.1109,30.3106,29.8539,7.6819,21.6201,27.9883,15.7632,22.5814,29.0126,12.9846,23.0481,29.574,10.4613,24.0663,29.9275,7.2786,24.9681,30.0292,5.9252,25.5229,29.999,4.6438,26.4792,29.9731,3.0087,27.3119,30.1176,2.2143,27.9025,30.1723,1.4351
29.7665,30.0849,15.8264,30.0453,30.157,13.8223,30.6461,30.0036,11.8581,28.4761,30.2915,14.7654,29.3245,30.3403,14.0727,29.1275,30.2631,15.3817,26.6208,30.0099,16.0488,24.361,29.1485,16.3815,22.9705,28.4577,16.3151,23.6262,29.0348,13.4182,24.5735,29.3887,13.805,25.7557,29.8508,14.0402,27.341,30.211,11.9132,26.1151,29.9736,11.0975,24.7192,29.6706,10.6711,27.9912,29.9661,7.6395,26.317,29.8652,7.0965,27.3772,29.8675,5.8143,29.5786,29.6523,6.3193,28.746,29.4385,4.1732,29.4853,29.1975,3.6602,29.488,29.0874,17.4274,27.1046,29.7898,14.9238,30.9501,29.8419,9.7883,30.2478,29.1146,6.1197,29.9971,28.9636,3.2937,28.2262,29.4326,0.6456,26.1953,29.417,3.2324,27.0876,29.9812,9.0246,25.6583,29.316,8.5811,23.1801,29.361,8.281,23.4187,28.4281,18.3539,20.8063,26.8807,18.0672,29.3444,28.1383,18.8839,27.2844,27.4316,19.2238,28.2489,29.3815,16.4644,28.9603,30.1357,12.7138,29.103,30.1937,9.4639,29.8632,29.9465,8.1225,30.618,29.6097,7.7281,21.7673,27.9056,15.6902,22.7821,28.7918,12.8726,23.2944,29.2921,10.3312,24.3875,29.5741,7.1635,25.3223,29.6408,5.8316,25.9131,29.5943,4.553,26.9042,29.5364,2.9477,27.7626,29.6847,2.1796,28.376,29.6825,1.392
29.8623,30.1067,15.8269,30.1881,30.1114,13.8375,30.8411,29.8966,11.9061,28.5873,30.2846,14.7348,29.4563,30.3005,14.0678,29.2318,30.279,15.3677,26.7167,30.0382,16.0014,24.4703,29.1392,16.3246,23.0974,28.3988,16.253,23.8237,28.8536,13.351,24.7466,29.2465,13.7433,25.91,29.7515,13.9833,27.5347,30.0888,11.8814,26.3387,29.78,11.0437,24.961,29.419,10.5975,28.2974,29.687,7.6341,26.6383,29.5574,7.0567,27.7241,29.5268,5.7992,29.9213,29.3447,6.3627,29.1382,29.0589,4.2007,29.8959,28.8181,3.7161,29.5571,29.1671,17.4232,27.2187,29.7606,14.8832,31.2605,29.6928,9.8438,30.6701,28.931,6.2286,30.418,28.5793,3.3495,28.6948,29.095,0.6377,26.6106,29.0083,3.2013,27.4773,29.4761,9.0369,25.56,29.2701,8.4332,23.4788,29.0251,8.1823,23.4849,28.5165,18.3262,20.8988,26.9137,18.03,29.4332,28.2785,18.8727,27.3262,27.5842,19.2157,28.3378,29.4253,16.4564,29.1309,30.0562,12.7159,29.3596,29.9883,9.476,30.1585,29.6968,8.1582,30.9269,29.369,7.7985,21.9194,27.8069,15.6243,22.9899,28.5928,12.7939,23.5474,29.0259,10.2422,24.7155,29.2102,7.0883,25.6743,29.2738,5.7713,26.2966,29.2088,4.5065,27.3271,29.1046,2.9336,28.2062,29.2511,2.1788,28.8615,29.2301,1.4152
29.9572,30.1328,15.8269,30.3253,30.0675,13.8662,31.0307,29.8029,11.9688,28.7046,30.2828,14.7216,29.5873,30.2789,14.0704,29.3347,30.2965,15.361,26.8194,30.0666,15.9708,24.5832,29.1502,16.2777,23.2308,28.363,16.214,24.0207,28.7038,13.3021,24.9298,29.127,13.7012,26.0742,29.6667,13.943,27.7395,29.9728,11.8707,26.5633,29.5859,11.0192,25.21,29.1909,10.554,28.6003,29.4208,7.6557,26.9622,29.255,7.0456,28.0732,29.2045,5.8109,30.2505,29.0644,6.434,29.5222,28.7044,4.2623,30.2947,28.4627,3.801,29.6313,29.2425,17.417,27.3276,29.7533,14.859,31.445,29.458,9.8905,30.9073,28.651,6.2658,30.8344,28.0621,3.4658,29.1367,28.7556,0.7062,27.0334,28.5609,3.21,27.7209,29.3116,8.9929,26.0461,29.1503,8.4523,23.7798,28.702,8.1161,23.5542,28.6121,18.3047,21.006,26.9491,17.9948,29.5013,28.3524,18.8731,27.3774,27.5754,19.153,28.4274,29.4702,16.4518,29.3015,29.983,12.729,29.6198,29.8005,9.5112,30.4474,29.4906,8.224,31.2244,29.1385,7.8896,22.072,27.727,15.5816,23.2023,28.3843,12.7348,23.812,28.7415,10.1736,25.038,28.8823,7.0485,26.028,28.9092,5.7471,26.6781,28.8261,4.5068,27.7418,28.674,2.9491,28.6284,28.8241,2.223,29.2861,28.8698,1.478
30.0488,30.1734,15.8328,30.4573,30.0509,13.9055,31.2209,29.7256,12.0484,28.819,30.2825,14.7129,29.7143,30.2639,14.0896,29.4361,30.3215,15.3599,26.9181,30.0863,15.9349,24.69,29.1605,16.246,23.3716,28.3176,16.1811,24.2159,28.5554,13.2704,25.1063,29.0131,13.6767,26.2292,29.5958,13.9232,27.9387,29.8428,11.8824,26.7984,29.3993,11.0213,25.4584,28.9722,10.5394,28.901,29.1642,7.7037,27.2822,28.955,7.0652,28.418,28.8998,5.8565,30.5909,28.7726,6.5309,29.9095,28.3496,4.3598,30.6914,28.1037,3.9196,29.7025,29.3236,17.412,27.4363,29.7475,14.8359,31.7284,29.1481,9.9565,31.1912,28.1689,6.3839,31.2607,27.7539,3.619,29.7637,28.2938,0.802,27.4472,28.1612,3.2544,28.0347,29.1578,9.0829,26.3052,28.704,8.4238,24.0898,28.396,8.0861,23.6213,28.7043,18.2803,21.1124,26.9748,17.9634,29.5581,28.3891,18.8574,27.4379,27.7268,19.1624,28.5191,29.5175,16.4501,29.4662,29.9156,12.7548,29.8814,29.626,9.5671,30.7452,29.2927,8.3232,31.5257,28.9206,8.0002,22.2337,27.6675,15.5497,23.4218,28.2166,12.7019,24.0773,28.4789,10.1472,25.3636,28.5614,7.0354,26.3838,28.5682,5.7594,27.0575,28.4331,4.5295,28.1591,28.2741,3.0069,29.0567,28.4148,2.2926,29.7133,28.4922,1.5633
30.1414,30.2183,15.8421,30.5893,30.0336,13.9494,31.3986,29.6628,12.1392,28.9319,30.2855,14.7068,29.8366,30.2542,14.1047,29.538,30.3549,15.3663,27.0176,30.1083,15.9149,24.7958,29.1808,16.2226,23.5003,28.2948,16.1608,24.4066,28.4497,13.2668,25.2889,28.9184,13.6709,26.3916,29.5329,13.9183,28.1478,29.7359,11.9112,27.03,29.2233,11.0435,25.7086,28.766,10.5525,29.2055,28.9267,7.779,27.5949,28.6815,7.1096,28.7632,28.5803,5.9275,30.9145,28.5247,6.6536,30.2899,28.0164,4.483,31.0902,27.7539,4.0713,29.7737,29.3971,17.4023,27.5402,29.7405,14.8223,31.9479,29.2115,10.1643,31.5724,28.0492,6.4712,31.6281,27.361,3.7233,30.1381,27.7064,0.921,27.8554,27.7596,3.3317,28.3102,28.8988,9.1215,26.6126,28.4561,8.4399,24.3632,28.2482,8.0685,23.6888,28.7944,18.2604,21.2281,26.9944,17.9361,29.6101,28.5047,18.8322,27.5263,27.8589,19.1528,28.6116,29.5802,16.4523,29.6285,29.8666,12.7998,30.1402,29.4797,9.6503,31.0289,29.0875,8.4284,31.8264,28.7326,8.1412,22.3917,27.5855,15.5299,23.638,28.0555,12.6916,24.3503,28.2417,10.1432,25.6896,28.2636,7.0567,26.7338,28.2256,5.797,27.4382,28.0747,4.5873,28.5726,27.8665,3.0938,29.5049,27.9823,2.4024,30.1795,27.9898,1.6734
