Le01R_X,Le01R_Y,Le01R_Z,Le02R_X,Le02R_Y,Le02R_Z,Le03R_X,Le03R_Y,Le03R_Z,Mf01R_X,Mf01R_Y,Mf01R_Z,Mf02R_X,Mf02R_Y,Mf02R_Z,Mf03R_X,Mf03R_Y,Mf03R_Z,Mi01R_X,Mi01R_Y,Mi01R_Z,Mi02R_X,Mi02R_Y,Mi02R_Z,Mi03R_X,Mi03R_Y,Mi03R_Z,Mi04R_X,Mi04R_Y,Mi04R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,Mi06R_X,Mi06R_Y,Mi06R_Z,Mi07R_X,Mi07R_Y,Mi07R_Z,Mi08R_X,Mi08R_Y,Mi08R_Z,Mi09R_X,Mi09R_Y,Mi09R_Z,Mm01R_X,Mm01R_Y,Mm01R_Z,Mm02R_X,Mm02R_Y,Mm02R_Z,Mm03R_X,Mm03R_Y,Mm03R_Z,Mo01R_X,Mo01R_Y,Mo01R_Z,Mo02R_X,Mo02R_Y,Mo02R_Z,Mo03R_X,Mo03R_Y,Mo03R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sj18R_X,Sj18R_Y,Sj18R_Z,Sj19R_X,Sj19R_Y,Sj19R_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Sn04R_X,Sn04R_Y,Sn04R_Z,Sn05R_X,Sn05R_Y,Sn05R_Z,Sn06R_X,Sn06R_Y,Sn06R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te04R_X,Te04R_Y,Te04R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te06R_X,Te06R_Y,Te06R_Z,Te07R_X,Te07R_Y,Te07R_Z,Te08R_X,Te08R_Y,Te08R_Z,Te09R_X,Te09R_Y,Te09R_Z
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2897,24.2181,15.8043,8.5129,24.135,15.0712,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,10.7936,26.9676,14.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.7928,23.8803,15.671,10.5562,25.7298,15.401,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,15.79256,22.949818,10.340028,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,11.698,27.682,13.869,10.6814,26.1564,13.4089,9.8577,24.2714,13.2123,7.8393,23.9812,16.348,7.8254,23.623,16.3972,5.2764,22.4292,16.1055,13.58785882,22.56928979,17.25869324,11.40577454,21.9934919,17.48833474,17.0584,29.0756,13.6263,NaN,NaN,NaN,12.2069,24.6405,15.4236,12.4578,27.6733,15.2856,13.2199,29.0399,14.2802,13.6991,29.0837,13.1371,14.3592,29.2752,12.6351,6.622622,23.361767,15.027679,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3389,24.2795,15.8924,8.4786,24.2598,15.1975,8.8863,25.7634,15.3342,NaN,NaN,NaN,NaN,NaN,NaN,10.7592,27.1809,14.9177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.8548,23.8955,15.6942,10.6263,25.726,15.4701,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,15.131533,23.334718,10.024242,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,11.6023,27.9217,13.9816,10.5359,26.4799,13.4889,9.6611,24.5328,13.2573,7.8892,23.9361,16.3749,7.8962,23.6513,16.4292,5.2968,22.5086,16.1534,13.66440529,22.57688306,17.27488633,11.47945439,22.01875321,17.51340279,16.9644,30.0082,13.4029,NaN,NaN,NaN,12.262,24.6573,15.4803,12.5266,27.7978,15.3366,13.19,29.2334,14.3253,13.5863,29.328,13.168,14.2286,29.5583,12.5784,6.588247,23.535637,15.074062,8.1581,24.6093,14.5379,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.4041,24.3829,15.9932,8.4429,24.41,15.3135,8.8634,26.055,15.5023,NaN,NaN,NaN,NaN,NaN,NaN,10.7188,27.3931,15.0087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.9199,23.9027,15.7131,10.6721,25.8386,15.5669,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,14.549631,23.339837,9.656681,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,11.5193,28.2084,14.0766,10.3823,26.8126,13.5861,9.3711,25.0311,13.2701,7.9428,23.9389,16.4267,7.9819,23.6867,16.4507,5.3154,22.6323,16.1848,13.73726158,22.58249895,17.29912597,11.55405495,22.02182984,17.53569611,16.9389,30.1831,13.158,NaN,NaN,NaN,12.3225,24.678,15.534,12.5978,27.9024,15.3698,13.1671,29.3723,14.3673,13.4826,29.5688,13.1942,14.0925,29.8145,12.5483,6.578564,23.847504,15.158558,8.0764,24.8737,14.6213,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.4748,24.4408,16.0488,8.4127,24.5059,15.4285,8.8839,26.2384,15.6273,NaN,NaN,NaN,NaN,NaN,NaN,10.6806,27.6064,15.0919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.9847,23.9079,15.7269,10.7603,25.9654,15.6726,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.887306,24.168787,9.31016,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,11.4505,28.4171,14.1578,10.2311,27.1433,13.6769,9.1229,25.3785,13.3456,8.0475,23.9279,16.4265,8.033,23.6759,16.4808,5.3359,22.7119,16.2327,13.81156087,22.60327675,17.3129501,11.6228904,22.01005397,17.55596728,16.8359,30.1745,12.8991,NaN,NaN,NaN,12.3877,24.6971,15.5816,12.6628,27.9961,15.3859,13.1506,29.6333,14.3764,13.3963,29.7791,13.2101,13.9616,30.0358,12.5259,6.503251,24.015183,15.28173,7.9936,25.1311,14.7184,9.053,25.585,14.1458,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.5385,24.5389,16.1037,8.4026,24.632,15.5918,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,10.6437,27.814,15.1733,9.6903,26.9559,14.8748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.0473,23.9148,15.7433,10.8342,25.9933,15.715,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.230462,24.661714,8.979397,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,11.3841,28.6617,14.2322,10.0543,27.3922,13.7934,8.8611,25.7521,13.4213,8.1036,23.9705,16.4513,8.0699,23.3941,16.5235,5.3845,22.7779,16.2753,13.8812227,22.61941278,17.34491767,11.70202216,22.02204061,17.57517913,16.7685,30.3277,12.6905,15.5403,30.3601,13.692,12.4527,24.7096,15.6223,12.7264,28.0835,15.3867,13.137,29.8121,14.3778,13.3182,30.1094,13.2074,13.8346,30.3776,12.4938,6.509199,24.163499,15.457653,7.9069,25.3902,14.8284,8.9536,25.8498,14.2243,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6194,24.6398,16.1678,8.2068,26.063,15.6353,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,10.6011,28.0373,15.265,9.6217,27.1658,14.9654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.1097,23.9211,15.7555,10.9644,26.1164,15.8344,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.527303,24.857976,8.714921,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,11.3327,28.8812,14.2869,9.9054,27.7322,13.8721,8.6563,26.0642,13.5027,8.1573,23.9732,16.5031,8.1381,23.4088,16.5528,5.4331,22.844,16.3179,13.95024633,22.63607878,17.35461536,11.76829855,22.01473793,17.60015587,16.5841,30.601,12.6451,15.4963,30.455,13.5462,12.5217,24.7567,15.6732,12.7898,28.1687,15.3773,13.1236,29.9762,14.3574,13.2432,30.3273,13.1965,13.729,30.5646,12.4559,6.42531,24.354058,15.586943,7.8212,25.6359,14.9588,8.8534,26.1087,14.3086,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6619,24.7347,16.2092,8.1969,26.2626,15.805,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,10.5642,28.2959,15.3862,9.5787,27.4202,15.0449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.1202,30.2672,11.6952,NaN,NaN,NaN,NaN,NaN,NaN,14.1727,23.9314,15.7681,11.0057,26.0957,15.8215,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,11.826231,25.410252,8.395996,11.830942,29.948537,12.333011,NaN,NaN, NaN ,NaN,NaN, NaN ,11.293,29.0626,14.3189,9.7731,27.9443,13.9662,8.4032,26.4523,13.6281,8.2096,23.9676,16.503,8.2567,23.9083,16.5393,5.4307,22.9065,16.3627,14.01827748,22.63162248,17.36642379,11.83600809,22.00680703,17.61543387,16.4487,30.7378,12.4566,15.4526,30.5626,13.3995,12.5841,24.7775,15.7127,12.8519,28.2624,15.3519,13.1125,30.1185,14.3159,13.1815,30.4013,13.173,13.6457,30.7701,12.3967,6.417514,24.628436,15.822722,7.7455,25.906,15.1091,8.7562,26.3561,14.4013,NaN,NaN,NaN,10.128816,26.672337,12.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.2377,27.3044,15.5608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2082,26.3873,15.9392,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,10.5496,28.4757,15.4487,9.5404,27.6462,15.1208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.9882,30.7302,11.6603,NaN,NaN,NaN,NaN,NaN,NaN,14.2386,23.9369,15.7849,11.1431,26.2198,15.9137,NaN,NaN, NaN ,12.377753,30.864543,11.070883,NaN,NaN, NaN ,11.172653,25.885928,8.227215,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,11.2562,29.3855,14.3191,9.6787,28.2532,14.0532,8.1558,26.8219,13.7552,8.2933,24.0736,16.5015,8.2658,23.4243,16.598,5.5093,22.9144,16.4164,14.08531318,22.65324838,17.3950741,11.90755138,22.00377703,17.63258216,16.3566,30.7655,12.2208,15.4104,30.6674,13.2407,12.6512,24.8051,15.7421,12.9106,28.3399,15.3084,13.0993,30.2551,14.2577,13.1246,30.7051,13.1109,13.571,30.9546,12.3274,6.411006,24.770115,15.99963,7.6628,26.1085,15.2507,8.6569,26.5972,14.5064,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,11.475193,26.2945,9.87504,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.3083,27.3507,15.5247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2275,26.4278,16.0071,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,10.5242,28.6136,15.4934,9.4962,27.8597,15.2142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.8712,30.9328,11.6336,NaN,NaN,NaN,NaN,NaN,NaN,14.3057,23.9322,15.7961,11.2179,26.2307,15.9011,14.8941,30.5906,13.6191,12.261872,31.065839,11.025788,NaN,NaN, NaN ,10.507128,26.317077,8.068372,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,11.2188,29.5647,14.3069,9.5453,28.5016,14.1322,7.955,27.1679,13.8856,8.347,24.0761,16.5533,8.3588,23.6927,16.6068,5.5275,23.0568,16.5095,14.15100646,22.65713646,17.41033399,11.97759512,22.01289125,17.6595397,16.2768,30.7152,11.9615,15.3516,30.7614,13.0635,12.7117,24.8071,15.7605,12.9627,28.4092,15.2521,13.0799,30.3745,14.1821,13.0732,30.87,13.0366,13.5057,31.1264,12.2381,6.421003,24.8968,16.173918,7.5975,26.3176,15.4645,8.5384,26.8427,14.609,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.3749,27.3706,15.4414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2579,26.7078,16.2123,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,10.5452,28.767,15.5255,9.4184,28.1047,15.3096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.7917,31.1495,11.5806,NaN,NaN,NaN,NaN,NaN,NaN,14.3651,23.9198,15.8068,11.2666,26.2273,15.8973,14.8505,30.673,13.4683,12.161823,31.280578,10.95066,NaN,NaN, NaN ,9.789692,26.930824,7.929708,11.558338,30.910265,12.241813,NaN,NaN, NaN ,NaN,NaN, NaN ,11.1758,29.7189,14.2681,9.4572,28.7479,14.1708,7.7659,27.5043,14.0149,8.4217,23.9611,16.6064,8.4216,23.6773,16.6306,5.5815,23.0921,16.5435,14.21530906,22.66297242,17.42418804,12.04637783,21.9918633,17.66587565,16.2562,30.5938,11.6471,15.319,30.4947,12.9303,12.7856,24.827,15.7732,12.9789,28.3854,15.1503,13.0579,30.4937,14.085,13.0298,31.0222,12.9403,13.4428,31.2613,12.1309,6.425507,24.991616,16.362547,7.5203,26.5562,15.7297,8.3986,27.0903,14.7373,8.6646,28.0935,13.3157,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.4377,27.4529,15.3973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2848,26.7993,16.3126,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,10.5755,28.8962,15.5248,9.3447,28.3501,15.4007,11.3138,30.5576,13.2403,9.8909,29.5758,13.1806,NaN,NaN,NaN,11.7204,31.3266,11.492,11.2712,29.0128,10.1288,11.1796,30.347,9.1713,14.4332,23.9307,15.8192,11.3302,26.186,15.8372,14.8188,30.7442,13.3107,12.091807,31.454422,10.856207,11.090548,29.987013,8.575188,9.170169,27.174378,7.873179,11.500511,31.110865,12.163212,NaN,NaN, NaN ,9.397232,27.454113,10.740672,11.1355,29.8801,14.2122,9.3696,28.9979,14.206,7.6132,27.8392,14.1473,8.5093,24.1151,16.6299,8.4746,23.6636,16.6681,5.609,23.0964,16.5994,14.28176826,22.66804253,17.43525016,12.11396816,22.00583403,17.68859335,16.1117,30.5611,11.5247,15.3159,30.4771,12.8177,12.869,24.8537,15.7866,13.021,28.4458,15.0719,13.0298,30.5978,13.9715,12.9884,31.1538,12.8264,13.3872,31.3683,12.0026,NaN,NaN, NaN ,7.473,26.7352,15.9827,8.2428,27.3641,14.9104,8.5221,28.3207,13.3588,9.1022,28.3789,12.4937,NaN,NaN,NaN,9.828,27.4251,10.2046,NaN,NaN, NaN ,9.7389,27.4126,8.4602
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.4873,27.4611,15.3251,13.6281,26.26,15.6195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3259,26.8853,16.4168,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,10.6045,28.9994,15.4883,9.2701,28.5869,15.4939,11.2499,30.7375,13.1513,9.7472,29.8436,13.1438,NaN,NaN,NaN,11.657,31.4589,11.3765,10.5295,30.0526,10.0065,10.7102,30.3197,9.1407,14.5079,23.9323,15.8323,11.4889,26.2076,15.8259,14.79,30.8263,13.1684,12.016114,31.582068,10.727783,10.761764,30.164113,8.467953,8.576015,27.763427,7.830843,11.441335,31.287802,12.048458,10.2098,29.962,10.9143,NaN,NaN, NaN ,11.0935,30.0089,14.1355,9.2911,29.1944,14.2423,7.4573,28.1611,14.2827,8.563,24.1174,16.6817,8.4991,23.4595,16.7177,5.6579,23.1626,16.6422,14.35408903,22.68843452,17.4545978,12.18322921,22.00870758,17.70345113,16.0501,30.8636,11.4362,15.2559,31.0029,12.6086,12.9386,24.8861,15.7925,13.0567,28.496,14.978,12.9967,30.6904,13.8432,12.947,31.2577,12.6862,13.3394,31.4529,11.8574,NaN,NaN, NaN ,7.4585,26.8297,16.1984,8.0868,27.6845,15.11,8.3597,28.619,13.3958,8.8848,28.6893,12.4929,NaN,NaN,NaN,9.4015,27.8161,10.105,NaN,NaN, NaN ,9.0904,28.2447,8.3303
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.9035,26.6292,15.6078,13.5537,27.4446,15.2324,13.7025,26.2989,15.6041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3885,26.9938,16.5225,NaN,NaN, NaN ,NaN,NaN,NaN,11.8496,28.978,15.3002,10.6274,29.0777,15.4101,9.2272,28.7956,15.5802,11.1847,30.876,13.0412,9.6539,30.0384,13.08,9.936,30.3292,11.8865,11.5941,31.5641,11.233,10.2243,30.3561,9.8831,10.397,30.5713,9.0262,14.5816,23.9398,15.8483,11.5268,26.2278,15.7638,14.7476,30.8546,12.9839,11.953689,31.6534,10.586765,NaN,NaN, NaN ,8.050709,28.033667,7.855028,11.390689,31.416873,11.911006,9.9824,30.2059,10.8101,8.616243,28.229473,10.557744,11.0494,30.1137,14.0404,9.2167,29.2923,14.1921,7.3607,28.4628,14.3639,8.5852,24.008,16.7348,8.5482,23.4598,16.7489,5.6855,23.1668,16.6982,14.4201337,22.68757127,17.47263489,12.25202425,22.02118389,17.71662744,16.0105,30.6103,11.0406,15.1483,31.0474,12.3423,12.9999,24.8819,15.793,13.0896,28.5324,14.8707,12.9626,30.767,13.7017,12.9002,31.3446,12.5324,13.2891,31.5072,11.6926,NaN,NaN, NaN ,7.5052,27.016,16.4385,7.9593,28.0417,15.3196,8.2092,28.9029,13.41,8.689,28.9809,12.4661,NaN,NaN,NaN,8.858,28.6207,9.9981,NaN,NaN, NaN ,8.5805,28.7764,8.2623
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.6308,27.502,15.1639,13.7673,26.3337,15.582,NaN,NaN,NaN,NaN,NaN,NaN,7.9737,24.7108,16.4757,8.4576,27.0949,16.6091,NaN,NaN, NaN ,NaN,NaN,NaN,11.8689,29.0294,15.2056,10.6353,29.1315,15.3184,9.2362,29.0077,15.642,11.123,30.9861,12.9009,9.5282,30.2807,13.0092,9.8068,30.5019,11.7839,11.534,31.6358,11.0779,10.0171,30.5029,9.7576,10.1795,30.7129,8.9049,14.6523,23.9286,15.8605,11.6146,26.207,15.7094,14.6984,30.905,12.7867,11.878137,31.670802,10.410206,10.216979,30.642146,8.140035,7.507764,28.9658,7.813153,11.334529,31.528179,11.757653,9.8167,30.3773,10.6984,8.232766,28.634139,10.464181,11.0117,30.2172,13.9264,9.1687,29.5521,14.1356,7.2682,28.7332,14.4364,8.5746,23.779,16.7373,8.6041,23.456,16.7779,5.7412,23.1573,16.7486,14.47885445,22.68765961,17.48474348,12.31890729,22.01951004,17.72686223,15.9707,30.7872,10.9157,15.0883,31.0637,12.1587,13.0719,24.8716,15.7847,13.1178,28.564,14.758,12.9198,30.8322,13.5456,12.85,31.4237,12.3596,13.2277,31.5331,11.5147,NaN,NaN, NaN ,7.5795,27.1781,16.6275,7.9244,28.1613,15.3664,8.0728,29.1784,13.4131,8.5023,29.2833,12.422,NaN,NaN,NaN,8.5443,28.8517,9.8949,8.46809,28.95523,9.050742,8.1169,29.2795,8.225
NaN,NaN,NaN,14.2945,27.6527,14.6414,NaN,NaN,NaN,13.1342,27.0357,15.727,13.6968,27.5278,15.0862,13.8333,26.3753,15.5496,NaN,NaN,NaN,NaN,NaN,NaN,8.0094,24.6232,16.4891,8.5268,27.1472,16.632,NaN,NaN, NaN ,NaN,NaN,NaN,11.8819,29.0322,15.0815,10.6346,29.1533,15.2054,9.2406,29.1601,15.6158,11.0487,31.0552,12.7437,9.4156,30.4799,12.9289,9.6262,30.7505,11.6607,11.4643,31.6883,10.9096,9.7661,30.7767,9.6384,9.9306,30.9748,8.782,14.722,23.9309,15.8732,11.7028,26.103,15.6115,14.6428,30.9191,12.5671,11.800077,31.680238,10.236003,9.998715,30.935042,8.041966,7.103061,29.55505,7.815666,11.272191,31.593158,11.5904,9.6226,30.6079,10.5812,7.8754,29.0564,10.3885,10.9642,30.2847,13.7854,9.0964,29.6444,14.0818,7.203,28.9082,14.4844,8.6439,23.7189,16.7932,8.6503,23.4635,16.8045,5.823,23.1967,16.8387,14.54994479,22.71378398,17.50848618,12.38704531,22.02721419,17.74400705,15.8767,30.7343,10.7264,15.0277,31.0672,11.965,13.1482,24.8992,15.7796,13.1425,28.5881,14.6343,12.8776,30.8733,13.3764,12.794,31.4548,12.1706,13.1608,31.5259,11.3242,NaN,NaN, NaN ,7.6462,27.3094,16.7575,7.8039,28.8297,15.7687,7.9487,29.4534,13.4068,8.3179,29.5648,12.3644,8.2962,29.2959,11.3544,8.1723,29.2403,9.8007,8.1155,29.4902,8.9575,7.7115,29.7975,8.1834
NaN,NaN,NaN,14.3491,27.6514,14.548,14.5931,29.2502,13.3995,13.1305,26.8224,15.5492,13.7335,27.4842,14.977,13.9098,26.4202,15.5246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.6146,27.1748,16.642,NaN,NaN, NaN ,10.6394,27.2744,16.1859,11.8871,29.0708,14.9668,10.6323,29.1954,15.099,9.2458,29.2318,15.5364,10.9794,31.1219,12.5667,9.3218,30.6515,12.8443,9.4739,30.9792,11.5338,11.3934,31.7249,10.7441,9.5549,31.0211,9.5156,9.7242,31.2004,8.6532,14.7928,23.9425,15.8881,11.7748,26.1777,15.5669,14.581,30.8889,12.3591,11.707805,31.661414,10.056307,9.784315,31.089907,7.906199,6.7527,30.221532,7.751422,11.210432,31.638992,11.413492,9.4536,30.8309,10.4486,7.5533,29.4227,10.285,10.9212,30.3232,13.6215,9.0271,29.758,14.0091,7.1295,29.2094,14.5061,NaN,NaN, NaN ,8.705,23.4542,16.8303,5.8506,23.2007,16.8947,14.61950611,22.72028048,17.51884579,12.4532541,22.04049375,17.75018329,15.7935,30.4558,10.3426,14.963,31.0521,11.7513,13.2222,24.9024,15.766,13.1688,28.5827,14.4982,12.833,30.8821,13.1875,12.7439,31.4799,11.9859,13.0922,31.5065,11.1287,NaN,NaN, NaN ,7.7052,27.4088,16.8249,7.8271,29.202,15.9616,7.8218,29.7126,13.3796,8.137,29.855,12.3011,8.0262,29.6338,11.268,7.8235,29.6592,9.6998,7.7556,29.9641,8.878,7.3734,30.4094,8.153
