shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,t3R_X,t3R_Y,t3R_Z,t4R_X,t4R_Y,t4R_Z,t5R_X,t5R_Y,t5R_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z
31.8999,33.5924,17.7301,29.785,34.8741,15.0222,34.1603,36.2217,10.273,31.8019,36.5461,1.0988,29.5865,36.2451,3.5911,26.3413,35.6386,8.3132,25.7982,32.5635,17.7787,23.3169,31.064,16.9479,31.67008,32.454417,19.000429,29.618526,31.660936,18.947072
31.9812,33.7465,17.7702,29.965,35.4997,15.0275,34.4111,35.4969,10.4419,32.2868,36.0841,1.0997,30.0168,35.8973,3.5474,26.6433,35.3917,8.1936,25.8489,32.6462,17.791,23.4185,31.0735,16.9447,31.721043,32.554684,19.006783,29.658428,31.742152,18.966724
32.0525,33.7836,17.7667,30.1346,34.8251,15.0025,34.5564,35.2446,10.5603,32.7599,35.5341,1.1407,30.4471,35.4846,3.5333,26.9454,35.1163,8.1049,25.9027,32.7468,17.8079,23.5443,31.0669,16.935,31.753502,32.597643,19.022452,29.692476,31.843741,18.983457
32.0799,33.745,17.7682,30.1582,35.6745,14.9195,34.8638,35.0961,10.7091,33.2231,35.0524,1.2259,30.8642,35.0905,3.5573,27.2516,34.8426,8.0482,25.9542,32.8349,17.8204,23.6814,31.0447,16.9341,31.805484,32.701009,19.037199,29.743217,31.932908,18.994783
32.0833,33.8326,17.7862,30.2761,35.6821,14.9435,35.1522,35.2327,10.857,33.6948,34.689,1.357,31.2774,34.6736,3.6209,27.548,34.5757,8.029,26.0101,32.9149,17.8338,23.8288,31.0422,16.9379,31.854162,32.779513,19.045607,29.775742,32.013853,19.018867
32.2264,34.1574,17.8723,30.2593,34.7104,15.0794,35.2901,34.7863,11.012,34.144,34.2661,1.5244,31.6836,34.2675,3.7202,27.8511,34.2888,8.0259,26.0662,32.9952,17.8495,23.9985,31.0131,16.9478,31.900962,32.876342,19.060061,29.823765,32.098386,19.02955
32.2738,34.1751,17.8751,30.3735,35.3358,14.9904,35.5345,34.8341,11.2527,34.5795,33.7306,1.7189,32.0978,33.8601,3.8551,28.1541,34.0263,8.0543,26.1191,33.0539,17.8669,24.1452,30.9988,16.9514,31.957366,32.964675,19.081852,29.863875,32.194233,19.048155
32.4047,34.3467,17.9268,30.4549,34.7561,15.0964,35.7179,34.555,11.462,35.0489,33.1587,1.9594,32.4997,33.4688,4.0178,28.4558,33.7455,8.1017,26.175,33.1219,17.8844,24.3103,30.9918,16.9928,31.9968,33.04107,19.099199,29.918666,32.305086,19.081258
32.3627,34.2627,17.917,30.5277,35.6781,15.0051,35.8352,34.6472,11.6625,35.533,32.7728,2.2499,32.8994,33.1116,4.2089,28.7482,33.4955,8.1739,26.236,33.1818,17.9065,24.4565,30.9345,16.9953,32.057912,33.135371,19.111523,29.970588,32.384128,19.098128
32.363,34.2613,17.9609,30.6132,34.8277,15.1846,36.1319,34.4069,11.8991,35.9943,32.2871,2.5709,33.3041,32.7191,4.4435,29.0451,33.2436,8.2639,26.2951,33.2285,17.93,24.5919,30.9459,17.0304,32.099566,33.21031,19.129846,30.013217,32.477926,19.123171
32.433,34.1879,17.9394,30.7909,35.5135,15.061,36.3421,34.5529,12.1723,36.4219,31.8255,2.9142,33.7108,32.3648,4.6979,29.3349,33.0085,8.3777,26.3617,33.2719,17.9502,24.7277,31.021,17.1361,32.154329,33.295932,19.156632,30.064679,32.582866,19.153241
32.5024,34.1952,18.0043,30.745,34.9819,15.1614,36.4535,35.7493,12.2802,36.8587,31.4617,3.3043,34.1127,32.0047,4.992,29.6181,32.7937,8.5021,26.431,33.3347,17.9738,24.881,30.9605,17.1473,32.204377,33.374046,19.175516,30.115371,32.674956,19.180355
32.6056,34.4979,18.0277,30.9119,35.0945,15.2738,36.5413,34.5092,12.6921,37.3295,30.9982,3.7719,34.5148,31.6695,5.3142,29.8991,32.5764,8.6458,26.5017,33.3833,17.9939,24.9966,31.0185,17.1954,32.260669,33.480708,19.200355,30.170974,32.764314,19.207065
32.6197,34.6899,18.0562,30.8419,35.5652,15.2942,36.7374,34.7148,12.8921,37.7657,30.6148,4.2518,34.8962,31.382,5.6645,30.1809,32.3799,8.8067,26.5701,33.4269,18.0136,25.122,31.1196,17.233,NaN,NaN,NaN,NaN,NaN,NaN
