Le02R_X,Le02R_Y,Le02R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te08R_X,Te08R_Y,Te08R_Z
8.6779,29.605,20.02,3.3153,29.396,19.588,7.7067,28.607,23.361,5.5872,29.523,20.72,10.126,28.653,16.392,9.598,27.244,12.936,9.4082,26.405,10.313,7.8669,26.279,7.4121,8.443636,28.051716,13.301821,7.5475,27.64,11.382,5.9622,27.379,9.6924,6.4836,28.832,15.303,4.8494,28.824,14.623,2.6489,29.007,14.262,NaN,NaN, NaN ,-1.2006,27.734,23.399,7.2697,27.729,24.524,5.0771,27.313,24.517,6.6459,29.174,22.234,7.693,29.517,18.909,0.10425,28.59,21.078,1.6037,29.23,18.558,2.5315,29.269,16.164,4.918,28.51,12.011,7.483,26.992,8.781
8.7979,29.552,20.078,3.4461,29.322,19.589,7.8116,28.635,23.369,5.6946,29.505,20.733,10.3,28.489,16.542,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,7.8061,27.252,11.535,6.2535,26.884,9.8297,6.7085,28.633,15.408,4.9867,28.632,14.684,2.8401,28.734,14.285,NaN,NaN, NaN ,-1.0966,27.734,23.388,7.3727,27.776,24.535,5.1794,27.375,24.534,6.7537,29.196,22.26,7.8427,29.431,18.961,0.22742,28.523,21.061,1.745,29.087,18.544,2.7145,29.022,16.168,5.156,28.129,12.098,7.7926,26.505,8.9583
8.9142,29.509,20.148,3.5793,29.246,19.598,7.9101,28.703,23.416,5.7989,29.469,20.757,10.476,28.336,16.702,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,8.055,26.895,11.713,6.5244,26.483,10.008,6.8967,28.368,15.501,5.2407,28.33,14.756,3.0575,28.378,14.311,NaN,NaN, NaN ,-0.96842,27.708,23.374,7.4735,27.837,24.548,5.2812,27.422,24.548,6.8597,29.211,22.29,7.9743,29.351,19.034,0.33977,28.473,21.052,1.8992,28.911,18.543,2.8989,28.809,16.187,NaN,NaN, NaN ,NaN,NaN, NaN 
9.0307,29.471,20.222,3.7109,29.183,19.619,8.0105,28.687,23.41,NaN,NaN, NaN ,10.65,28.206,16.878,NaN,NaN, NaN ,10.2,24.827,10.696,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,6.7946,26.089,10.215,7.1,28.191,15.635,5.4137,28.157,14.86,3.279,28.092,14.372,NaN,NaN, NaN ,-0.85623,27.71,23.361,7.5774,27.883,24.559,5.3861,27.475,24.568,6.9646,29.234,22.321,8.1104,29.285,19.115,0.4511,28.426,21.05,2.0682,28.696,18.562,3.083,28.602,16.228,NaN,NaN, NaN ,NaN,NaN, NaN 
9.1426,29.439,20.306,3.8454,29.122,19.651,8.1225,28.766,23.442,NaN,NaN, NaN ,10.825,28.103,17.078,NaN,NaN, NaN ,10.518542,24.579137,11.417635,9.322904,23.82665,8.456676,9.327984,26.914516,14.065196,NaN,NaN, NaN ,7.0878,25.675,10.457,7.2712,27.926,15.748,5.6121,27.98,14.967,3.4809,27.821,14.474,NaN,NaN, NaN ,-0.74164,27.776,23.386,7.6769,27.931,24.572,5.4916,27.52,24.583,7.0734,29.254,22.35,8.2383,29.225,19.206,0.58917,28.327,21.065,2.2451,28.512,18.604,3.2771,28.384,16.288,5.8835,27.051,12.522,8.6905,25.155,9.6948
9.2526,29.405,20.395,3.9802,29.06,19.69,8.2363,28.769,23.446,6.1146,29.374,20.87,10.999,28.01,17.286,10.753525,25.837276,14.107459,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,7.3518,25.336,10.726,7.4768,27.782,15.919,5.8106,27.732,15.103,3.681,27.591,14.582,NaN,NaN, NaN ,-0.62472,27.752,23.38,7.7783,27.97,24.584,5.597,27.576,24.605,7.1797,29.277,22.385,8.3707,29.181,19.3,0.74313,28.211,21.099,2.4229,28.374,18.653,3.4733,28.18,16.368,6.1246,26.718,12.708,8.9788,24.745,10.009
9.3582,29.395,20.487,4.1111,29.003,19.738,8.3494,28.85,23.487,NaN,NaN, NaN ,11.169,27.941,17.502,NaN,NaN, NaN ,11.053909,23.681166,12.174497,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,7.615,24.983,11.023,7.6644,27.555,16.081,NaN,NaN, NaN ,3.9075,27.309,14.685,NaN,NaN, NaN ,-0.49613,27.719,23.372,7.8798,28.014,24.596,5.6981,27.624,24.621,7.2799,29.3,22.415,8.4924,29.146,19.407,0.90513,28.082,21.147,2.6019,28.268,18.709,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
9.4605,29.381,20.581,4.2408,28.958,19.79,8.4497,28.913,23.471,NaN,NaN, NaN ,11.337,27.887,17.728,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,10.031558,26.126345,14.77239,NaN,NaN, NaN ,7.8954,24.542,11.336,7.8634,27.425,16.278,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,-0.39789,27.748,23.382,7.98,28.066,24.612,5.8029,27.68,24.643,7.3776,29.318,22.451,8.6129,29.125,19.52,NaN,NaN, NaN ,2.7953,28.15,18.759,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
9.5613,29.38,20.68,4.3661,28.935,19.848,8.5342,28.868,23.484,NaN,NaN, NaN ,11.503,27.851,17.961,11.423374,25.029358,15.093894,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,9.35319,25.519902,13.28925,8.1702,24.211,11.679,8.051,27.287,16.472,NaN,NaN, NaN ,NaN,NaN, NaN ,3.481026,28.035257,24.371662,-0.24514,27.742,23.408,8.0838,28.104,24.627,5.906,27.729,24.66,7.476,29.342,22.484,8.7369,29.116,19.633,1.140057,27.790396,21.201739,2.9543,28.096,18.808,4.0523,27.673,16.653,6.835511,25.923355,13.329136,9.8204,23.575,11.142
9.6552,29.384,20.782,4.5044,28.908,19.904,8.6572,28.959,23.53,NaN,NaN, NaN ,11.664,27.832,18.203,NaN,NaN, NaN ,NaN,NaN, NaN ,10.790508,21.845324,10.702,NaN,NaN, NaN ,NaN,NaN, NaN ,8.4222,23.88,12.06,8.2468,27.178,16.697,6.684579,26.783122,15.834918,4.512311,26.641214,15.054852,NaN,NaN, NaN ,-0.13736,27.737,23.415,8.1899,28.138,24.639,6.012,27.78,24.683,7.573,29.37,22.516,8.8419,29.112,19.758,NaN,NaN, NaN ,3.0838,28.058,18.869,4.2322,27.573,16.746,NaN,NaN, NaN ,10.111415,23.243793,11.501135
9.7473,29.4,20.883,4.63,28.898,19.966,8.7541,28.93,23.518,NaN,NaN, NaN ,11.823,27.832,18.448,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,8.31979,27.132209,16.885527,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,-0.037725,27.771,23.43,8.2922,28.19,24.652,6.1181,27.825,24.701,7.6701,29.399,22.549,8.9486,29.12,19.884,NaN,NaN, NaN ,3.2033,28.025,18.931,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
9.8325,29.424,20.987,4.7548,28.904,20.033,8.8661,29.021,23.57,NaN,NaN, NaN ,11.979,27.848,18.695,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,0.13389,27.769,23.459,8.3992,28.22,24.666,6.2268,27.872,24.723,7.7684,29.43,22.575,NaN,NaN, NaN ,NaN,NaN, NaN ,3.3217,28.027,19.002,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
9.915,29.452,21.091,4.8682,28.924,20.103,8.9716,29.033,23.555,NaN,NaN, NaN ,12.125,27.89,18.946,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,7.191412,26.502449,16.473712,5.050975,26.231663,15.600799,NaN,NaN, NaN ,0.23304,27.818,23.492,8.5067,28.258,24.678,6.3343,27.914,24.739,7.8631,29.455,22.602,9.140795,29.17749,20.098367,1.586912,28.124076,21.315889,3.4441,28.027,19.087,4.7719,27.286,17.141,NaN,NaN, NaN ,NaN,NaN, NaN 
9.9946,29.493,21.196,4.9899,28.949,20.168,9.0703,29.074,23.552,6.774768,29.433984,21.172252,12.268,27.95,19.199,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,0.33167,27.83,23.508,8.6118,28.293,24.688,6.447,27.955,24.758,7.9617,29.494,22.629,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.9514,27.164,17.315,NaN,NaN, NaN ,NaN,NaN, NaN 
10.071,29.537,21.293,5.1045,28.987,20.233,9.1819,29.097,23.578,NaN,NaN, NaN ,12.403,28.028,19.45,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,0.44281,27.853,23.523,8.715,28.329,24.698,6.555,28,24.769,8.0582,29.524,22.65,9.33044,29.322067,20.345757,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
10.145,29.586,21.388,5.2199,29.021,20.3,9.2771,29.142,23.594,NaN,NaN, NaN ,12.526,28.124,19.696,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,0.54095,27.884,23.537,8.8247,28.349,24.705,6.6655,28.03,24.777,8.1599,29.569,22.675,NaN,NaN, NaN ,NaN,NaN, NaN ,3.8964,27.884,19.413,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
10.217,29.652,21.478,5.3177,29.089,20.358,9.3826,29.193,23.587,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,0.64735,27.953,23.573,8.9342,28.382,24.71,6.7686,28.084,24.788,8.2562,29.602,22.694,9.519819,29.53235,20.640676,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
10.278,29.712,21.568,5.4061,29.175,20.413,9.4839,29.217,23.586,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,0.74316,28.007,23.597,9.0501,28.408,24.715,6.8793,28.119,24.795,8.353,29.64,22.703,NaN,NaN, NaN ,2.237962,28.031071,21.608083,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
10.342,29.789,21.654,NaN,NaN, NaN ,9.599,29.284,23.617,7.129279,29.739769,21.446441,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.649514,28.42845,24.462454,0.872,28.116,23.64,9.1631,28.434,24.721,6.9902,28.152,24.797,8.4542,29.692,22.725,9.677334,29.548586,20.825074,2.370538,27.970272,21.714896,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
10.403,29.875,21.736,NaN,NaN, NaN ,9.6967,29.302,23.613,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.351085,20.006852,17.014263,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,0.96333,28.185,23.667,9.278,28.451,24.727,7.1022,28.175,24.8,8.5574,29.725,22.729,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,9.8445,29.313,23.615,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.0349,28.302,23.701,9.3884,28.473,24.734,7.2149,28.197,24.803,8.6568,29.785,22.751,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,9.9601,29.323,23.615,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,14.183669,22.934394,19.594788,NaN,NaN, NaN ,12.420533,26.211429,19.281246,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.1348,28.405,23.734,9.5029,28.49,24.739,7.3292,28.223,24.807,8.7543,29.818,22.759,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,10.092,29.352,23.604,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,8.648183,26.531569,18.799848,NaN,NaN, NaN ,NaN,NaN, NaN ,1.1831,28.518,23.756,9.6214,28.512,24.748,7.4421,28.247,24.813,8.8532,29.853,22.763,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,9.447325,24.492151,18.04624,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,10.178,29.367,23.603,NaN,NaN, NaN ,NaN,NaN, NaN ,13.835799,25.945304,20.508884,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.3016,28.666,23.806,9.7401,28.525,24.757,7.5537,28.262,24.817,8.9592,29.931,22.798,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,10.307,29.452,23.64,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.703159,26.299222,20.210562,NaN,NaN, NaN ,NaN,NaN, NaN ,10.164155,27.982061,20.087012,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.3474,28.765,23.809,9.8621,28.525,24.765,7.6701,28.273,24.818,9.0562,29.959,22.807,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,10.424,29.49,23.652,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,11.346,22.443,19.459,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.3937,28.948,23.847,9.9833,28.532,24.778,7.7836,28.29,24.822,9.1545,30.004,22.829,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,10.527,29.461,23.641,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.5098,29.053,23.87,10.105,28.543,24.79,7.8993,28.302,24.829,9.2612,30.017,22.827,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,10.633,29.446,23.639,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.6053,29.219,23.908,10.228,28.542,24.803,8.0149,28.314,24.84,NaN,NaN, NaN ,NaN,NaN, NaN ,3.139099,29.025355,22.208033,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,5.682953,28.674756,24.556172,1.7086,29.401,23.961,10.343,28.543,24.82,8.133,28.307,24.847,NaN,NaN, NaN ,NaN,NaN, NaN ,3.290229,29.015989,22.291463,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.8218,29.599,24.013,10.465,28.539,24.834,8.2477,28.308,24.854,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.9529,29.764,24.064,10.592,28.539,24.852,8.3652,28.317,24.866,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,7.131184,28.243441,20.298804,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,14.189389,27.709366,21.988888,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,2.1043,29.821,24.085,10.715,28.537,24.87,8.4809,28.312,24.878,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.560597,23.009693,21.809843
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,10.963,24.271,21.699,NaN,NaN, NaN ,NaN,NaN, NaN ,7.813372,27.139727,20.160573,NaN,NaN, NaN ,2.1855,30.083,24.151,10.84,28.53,24.89,8.5921,28.311,24.889,NaN,NaN, NaN ,NaN,NaN, NaN ,3.81094,29.517609,22.671372,NaN,NaN, NaN ,NaN,NaN, NaN ,9.838159,26.468698,20.999819,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.636417,28.010985,21.56219,12.187587,26.233771,21.589144,10.869,24.531,21.928,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,2.2528,30.278,24.186,10.959,28.519,24.909,8.7069,28.314,24.908,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,14.491697,26.269159,22.551546,NaN,NaN, NaN ,12.506963,28.334694,21.644195,NaN,NaN, NaN ,10.803,24.805,22.051,NaN,NaN, NaN ,9.535761,29.410249,21.253365,NaN,NaN, NaN ,NaN,NaN, NaN ,2.4087,30.392,24.243,11.083,28.517,24.931,8.8181,28.301,24.921,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.698653,23.088941,22.742631,NaN,NaN, NaN ,NaN,NaN, NaN ,10.468,25.367,22.071,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,2.5811,30.558,24.312,11.203,28.518,24.953,8.9297,28.29,24.932,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,14.375597,26.756299,22.391383,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,10.472,25.59,22.252,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,2.7097,30.661,24.348,11.324,28.503,24.973,9.0462,28.278,24.949,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,11.867535,24.712857,22.520698
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,11.680499,27.65965,21.759177,10.456,25.973,22.393,NaN,NaN, NaN ,NaN,NaN, NaN ,7.814709,29.007097,21.135569,NaN,NaN, NaN ,2.8979,30.775,24.42,11.452,28.488,24.993,9.1552,28.269,24.961,NaN,NaN, NaN ,NaN,NaN, NaN ,4.345731,30.313569,23.186208,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,10.469,26.339,22.513,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,6.751563,28.982087,24.66638,3.0164,30.874,24.46,11.573,28.481,25.017,9.2652,28.267,24.977,NaN,NaN, NaN ,NaN,NaN, NaN ,4.493475,30.421853,23.237145,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,10.418,26.79,22.497,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,3.1897,30.997,24.517,11.698,28.469,25.039,9.3744,28.265,24.997,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,6.403481,30.649259,22.716371,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,10.309,26.997,22.432,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,3.2606,31.2,24.569,11.817,28.459,25.063,9.4883,28.253,25.013,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
