Le02R_X,Le02R_Y,Le02R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te08R_X,Te08R_Y,Te08R_Z
24.423,37.778,26.907,20.494,36.559,24.34,23.073,36.827,28.729,21.585,37.054,25.52,27.577,37.359,26.598,29.419,34.921,24.515,30.99,32.828,23.248,31.457,30.665,20.494,28.251076,35.275956,23.860956,28.688882,33.432416,22.323124,NaN,NaN, NaN ,25.525,35.761,23.742,NaN,NaN, NaN ,23.354,34.395,20.745,18.467,35.105,28.23,15.194,34.024,25.714,22.494,36.169,29.809,20.62,35.244,29.202,22.316,37.094,27.321,NaN,NaN, NaN ,17.393,34.666,24.394,NaN,NaN, NaN ,22.026,35.02,21.84,26.304,33.923,20.932,30.233,32.266,20.888
24.437,37.856,27.014,20.541,36.658,24.435,23.299,36.705,28.749,21.626,37.19,25.596,27.568,37.498,26.822,29.425,34.973,24.888,30.995,32.827,23.737,31.471,30.537,21.065,NaN,NaN, NaN ,NaN,NaN, NaN ,28.484,32.349,20.912,25.575,36.007,23.924,NaN,NaN, NaN ,23.428,34.268,21.004,18.544,35.172,28.337,15.247,34.164,25.794,22.571,36.238,29.889,20.695,35.329,29.292,22.388,37.17,27.386,NaN,NaN, NaN ,17.434,34.746,24.463,19.982,35.19,23.247,22.098,35.108,22.045,26.362,33.907,21.292,NaN,NaN, NaN 
24.457,37.951,27.109,20.583,36.756,24.535,23.428,36.668,28.788,21.66,37.259,25.662,27.561,37.665,27.04,29.43,35.006,25.222,30.985,32.764,24.224,31.582,30.99,21.636,28.295828,35.474738,24.553796,NaN,NaN, NaN ,NaN,NaN, NaN ,25.598,36.075,24.173,NaN,NaN, NaN ,23.504,34.354,21.264,18.637,35.057,28.429,15.31,34.271,25.853,22.642,36.295,29.97,20.769,35.397,29.38,22.458,37.242,27.444,NaN,NaN, NaN ,17.464,34.882,24.542,NaN,NaN, NaN ,22.164,35.15,22.253,26.402,33.799,21.661,NaN,NaN, NaN 
24.474,38.048,27.204,20.624,36.826,24.64,23.477,36.819,28.9,21.694,37.384,25.752,27.548,37.837,27.238,29.394,35.033,25.585,30.969,32.798,24.691,31.568,30.82,22.216,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.619,36.158,24.407,NaN,NaN, NaN ,23.551,34.241,21.532,18.699,35.18,28.509,15.347,34.34,25.861,22.713,36.364,30.048,20.835,35.483,29.462,22.525,37.317,27.503,NaN,NaN, NaN ,17.505,34.999,24.624,NaN,NaN, NaN ,22.222,35.027,22.469,26.418,33.682,22.059,30.242,31.82,22.421
24.49,38.17,27.296,20.666,36.877,24.752,23.356,37.161,29.015,21.718,37.469,25.829,27.536,38.015,27.427,29.329,35.043,25.93,30.917,32.793,25.178,31.546,30.77,22.776,28.283565,35.599937,25.168622,NaN,NaN, NaN ,NaN,NaN, NaN ,25.633,36.27,24.638,NaN,NaN, NaN ,23.588,34.207,21.833,18.748,35.18,28.562,15.385,34.418,25.951,22.784,36.423,30.129,20.904,35.564,29.551,22.592,37.393,27.563,24.31509,38.384415,26.449639,17.547,35.079,24.724,NaN,NaN, NaN ,22.268,35.101,22.674,26.424,33.631,22.433,NaN,NaN, NaN 
24.51,38.301,27.385,20.707,36.96,24.866,23.567,37.12,29.109,21.744,37.582,25.912,27.524,38.203,27.609,29.281,35.124,26.251,30.878,32.931,25.623,31.496,30.708,23.35,NaN,NaN, NaN ,28.726046,33.76624,24.311007,NaN,NaN, NaN ,25.636,36.319,24.861,24.717636,34.539109,23.716453,23.628,34.196,22.082,18.816,35.238,28.665,15.428,34.458,26.027,22.861,36.502,30.209,20.981,35.645,29.63,22.661,37.479,27.623,24.321959,38.523844,26.561333,17.582,35.219,24.821,NaN,NaN, NaN ,22.302,35.07,22.89,26.392227,33.655525,22.838071,NaN,NaN, NaN 
24.534,38.449,27.472,20.747,37.04,24.982,23.75,37.059,29.085,21.777,37.706,25.991,27.509,38.392,27.774,29.24,35.259,26.545,30.789,32.943,26.083,31.405,30.586,23.895,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.64,36.455,25.076,NaN,NaN, NaN ,23.644,34.153,22.385,18.874,35.319,28.731,15.479,34.616,26.103,22.931,36.565,30.291,21.055,35.673,29.71,22.726,37.559,27.688,24.324025,38.688383,26.671251,17.633,35.286,24.921,20.11035,35.396681,23.90517,22.331,35.109,23.104,26.356357,33.599389,23.239194,30.061,31.753,23.951
24.548,38.604,27.566,20.788,37.12,25.101,23.529,37.388,29.274,21.794,37.743,26.075,27.495,38.587,27.932,29.243,35.416,26.821,30.683,33.018,26.512,31.33,30.67,24.522,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.634,36.551,25.293,NaN,NaN, NaN ,23.694,33.533,22.655,18.935,35.39,28.817,15.508,34.842,26.157,23,36.654,30.37,21.122,35.719,29.792,22.794,37.627,27.745,24.329716,38.787475,26.782199,17.685,35.38,25.019,NaN,NaN, NaN ,22.355,35.197,23.327,NaN,NaN, NaN ,NaN,NaN, NaN 
24.561,38.766,27.663,20.825,37.133,25.237,23.624,37.421,29.349,21.825,37.842,26.173,27.506,38.954,28.085,29.114,35.53,27.084,30.578,33.105,26.916,31.199,30.676,25.083,28.079077,35.799495,26.33315,NaN,NaN, NaN ,NaN,NaN, NaN ,25.628,36.66,25.494,NaN,NaN, NaN ,23.653,34.473,22.906,18.995,35.478,28.879,15.547,34.919,26.218,23.072,36.688,30.451,21.195,35.847,29.873,22.86,37.702,27.809,24.330017,38.939483,26.895328,17.74,35.402,25.134,20.274813,35.493411,24.236184,22.389484,35.210337,23.588787,NaN,NaN, NaN ,NaN,NaN, NaN 
24.562,38.895,27.756,20.862,37.241,25.357,23.815,37.378,29.353,21.839,37.872,26.259,27.489,39.152,28.227,NaN,NaN, NaN ,30.482,33.298,27.292,31.046,30.727,25.597,NaN,NaN, NaN ,NaN,NaN, NaN ,28.182968,32.074026,24.720269,25.612,36.831,25.695,NaN,NaN, NaN ,23.647,34.328,23.151,19.055,35.508,28.95,15.599,35.151,26.298,23.145,36.727,30.539,21.273,35.852,29.962,22.926,37.769,27.873,24.332849,39.065879,27.011545,17.786,35.5,25.261,NaN,NaN, NaN ,22.415503,35.279046,23.827739,26.137904,33.784496,24.390279,NaN,NaN, NaN 
24.569,39.066,27.866,20.897,37.365,25.47,23.96,37.08,29.367,21.854,37.833,26.372,27.472,39.369,28.357,NaN,NaN, NaN ,30.36,33.506,27.643,30.859,30.799,26.079,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.585,36.993,25.881,NaN,NaN, NaN ,23.616,34.448,23.43,19.129,35.65,29.043,15.651,35.304,26.368,23.214,36.777,30.633,21.346,35.986,30.05,22.988,37.83,27.938,24.340147,39.25019,27.123071,17.843,35.548,25.391,NaN,NaN, NaN ,22.431489,35.426024,24.073679,NaN,NaN, NaN ,29.52712,32.188562,25.806126
24.57,39.228,27.98,NaN,NaN, NaN ,23.884,37.592,29.511,21.879,37.728,26.463,27.452,39.597,28.493,NaN,NaN, NaN ,30.25,33.613,27.95,30.62,30.862,26.537,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.546,37.136,26.08,NaN,NaN, NaN ,23.594,34.361,23.676,19.186,35.679,29.109,15.703,35.513,26.444,23.279,36.915,30.711,21.407,36.041,30.137,23.055,37.908,28.012,24.34182,39.392139,27.244018,17.9,35.619,25.512,NaN,NaN, NaN ,22.43866,35.445506,24.295436,NaN,NaN, NaN ,NaN,NaN, NaN 
24.569,39.392,28.093,NaN,NaN, NaN ,24.001,37.613,29.546,21.947,38.406,26.571,27.437,39.823,28.613,NaN,NaN, NaN ,30.131,33.773,28.22,30.38,31.012,26.97,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.512,37.373,26.272,NaN,NaN, NaN ,NaN,NaN, NaN ,19.244,35.841,29.173,15.738,35.715,26.495,23.35,36.85,30.814,21.468,36.106,30.225,23.115,37.973,28.085,24.340243,39.55858,27.35859,17.947,35.696,25.646,NaN,NaN, NaN ,22.436966,35.58896,24.516968,25.791091,34.025615,25.455826,NaN,NaN, NaN 
24.568,39.531,28.2,NaN,NaN, NaN ,24.041,37.604,29.634,21.976,38.47,26.681,27.417,40.019,28.727,NaN,NaN, NaN ,30.021,33.921,28.469,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.46,37.612,26.451,NaN,NaN, NaN ,NaN,NaN, NaN ,19.312,35.85,29.24,15.795,35.928,26.564,23.415,36.992,30.897,21.54,36.198,30.314,23.18,38.033,28.159,24.337139,39.709252,27.474007,18,35.791,25.796,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
24.552,39.633,28.315,NaN,NaN, NaN ,24.104,37.574,29.716,22.005,38.538,26.781,27.393,40.242,28.842,NaN,NaN, NaN ,29.889,34.259,28.675,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.409,37.761,26.626,NaN,NaN, NaN ,NaN,NaN, NaN ,19.372,35.952,29.311,15.79,36.039,26.619,23.483,37.068,30.989,21.632,36.168,30.402,23.251,38.087,28.233,24.314253,39.7934,27.59131,18.056,35.836,25.939,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,24.192,37.669,29.775,22.043,38.578,26.9,27.376,40.438,28.947,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.358,37.932,26.781,NaN,NaN, NaN ,NaN,NaN, NaN ,19.446,35.977,29.376,15.909,36.172,26.788,23.549,37.087,31.097,21.685,36.253,30.495,23.314,38.144,28.308,24.313598,39.977884,27.724442,18.108,35.961,26.073,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,24.283,37.824,29.858,22.079,38.648,27.009,27.353,40.655,29.047,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.3,38.183,26.932,NaN,NaN, NaN ,NaN,NaN, NaN ,19.515,36.075,29.445,15.945,36.327,26.861,23.617,37.169,31.191,21.767,36.377,30.59,23.381,38.207,28.385,24.298043,40.05458,27.849556,18.17,35.962,26.211,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,24.325,37.914,29.991,22.114,38.693,27.12,27.333,40.854,29.149,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,19.576,36.184,29.511,15.984,36.489,26.928,23.682,37.117,31.304,21.814,36.432,30.691,23.448,38.259,28.465,24.293756,40.224452,27.972657,18.218,36.183,26.315,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,24.559,37.591,29.988,22.152,38.759,27.233,27.311,41.057,29.246,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,19.628,36.287,29.576,16.072,36.561,26.995,23.75,37.128,31.416,21.881,36.47,30.782,23.515,38.315,28.547,24.287453,40.296113,28.098632,18.277,36.304,26.433,20.588952,36.396545,26.056633,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,24.514,37.868,30.103,22.189,38.808,27.342,27.291,41.229,29.338,NaN,NaN, NaN ,NaN,NaN, NaN ,28.531638,31.69317,28.830517,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,19.703,36.35,29.644,16.048,36.542,26.967,23.815,37.305,31.509,21.949,36.655,30.888,23.578,38.364,28.629,24.290584,40.402485,28.2125,18.318,36.441,26.537,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,24.589,38.049,30.19,22.231,38.859,27.456,27.278,41.376,29.418,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,19.773,36.408,29.731,16.18,36.753,27.044,23.885,37.562,31.601,22.008,36.679,30.98,23.644,38.416,28.712,24.315041,40.49357,28.296836,18.353,36.566,26.647,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,24.71,38.089,30.262,22.256,38.603,27.573,27.272,41.528,29.499,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,26.96083,38.895759,27.902233,NaN,NaN, NaN ,25.636177,34.13402,28.311943,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,19.833,36.405,29.789,16.256,36.779,27.127,23.95,37.44,31.721,22.019,36.709,31.076,23.711,38.475,28.796,24.334002,40.595929,28.410505,18.382,36.751,26.745,NaN,NaN, NaN ,NaN,NaN, NaN ,24.399735,35.773091,27.266389,27.126164,33.56279,29.060014
NaN,NaN, NaN ,NaN,NaN, NaN ,24.697,38.079,30.372,22.294,38.693,27.687,27.271,41.677,29.571,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,19.888,36.445,29.867,16.3,37.116,27.262,24.027,37.501,31.819,22.082,36.765,31.17,23.779,38.531,28.881,24.349571,40.6945,28.513999,18.408,36.906,26.835,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,24.761,38.181,30.503,22.339,38.819,27.807,27.278,41.821,29.643,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,19.953,36.562,29.952,16.347,37.292,27.342,24.096,37.517,31.923,22.141,36.837,31.267,23.842,38.594,28.965,24.377717,40.747622,28.61001,18.435,37.119,26.916,20.413648,37.389722,26.733887,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,21.154,38.933,27.324,24.847,38.187,30.535,22.384,38.881,27.924,27.301,41.946,29.695,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.01,36.587,30.038,16.459,37.348,27.411,24.164,37.563,32.037,22.203,36.871,31.364,23.911,38.65,29.05,24.401306,40.80061,28.710743,18.459,37.295,26.999,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,21.142,39.023,27.471,24.947,38.16,30.634,22.432,38.937,28.043,27.335,42.077,29.742,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.068,36.709,30.123,16.492,37.486,27.469,24.234,37.63,32.132,22.262,36.913,31.463,23.988,38.737,29.138,24.453546,40.948069,28.791714,18.48,37.48,27.079,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,26.505092,35.067699,29.032561
NaN,NaN, NaN ,21.12,39.171,27.624,25.059,38.186,30.72,22.472,39.037,28.154,27.377,42.177,29.781,NaN,NaN, NaN ,NaN,NaN, NaN ,27.275794,33.435955,28.802463,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.126,36.797,30.209,16.561,37.626,27.553,24.307,37.721,32.21,22.317,37.035,31.56,24.05,38.834,29.226,24.498368,41.081126,28.880325,18.506,37.663,27.159,20.305169,38.055367,27.125213,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,21.109,39.184,27.782,25.072,38.211,30.828,22.518,39.106,28.264,27.434,42.273,29.807,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.186,36.841,30.284,16.648,37.65,27.615,24.366,37.922,32.324,22.379,37.116,31.649,24.098,38.827,29.308,24.534008,41.140851,28.960899,18.528,37.837,27.238,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,25.142,38.488,30.94,22.559,39.192,28.37,27.496,42.355,29.818,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.252,36.884,30.376,16.704,37.846,27.72,24.454,37.703,32.419,22.439,37.118,31.749,24.15,38.87,29.389,24.601561,41.192924,29.073,18.554,37.997,27.322,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,25.291,38.43,30.988,22.605,39.289,28.472,27.568,42.424,29.816,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.745879,37.191087,28.103737,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.297,36.939,30.459,16.779,37.899,27.778,24.513,37.771,32.498,22.493,37.238,31.843,24.209,38.916,29.47,24.662566,41.280337,29.157882,18.58,38.188,27.409,20.212,38.674,27.49,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,25.282,38.559,31.146,22.652,39.382,28.578,27.652,42.515,29.806,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.354,36.964,30.544,16.861,37.895,27.835,24.563,37.966,32.598,22.552,37.262,31.946,24.263,38.99,29.557,24.71935,41.333688,29.240058,18.599,38.352,27.505,20.189,38.891,27.603,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,25.356,38.506,31.204,22.699,39.458,28.677,27.735,42.603,29.788,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.415,37.059,30.635,16.866,38.103,27.906,24.618,38.049,32.715,22.611,37.32,32.038,24.312,39.048,29.643,24.782609,41.499155,29.328409,18.609,38.533,27.607,20.164,38.996,27.705,21.359,39.246,27.312,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,25.436,38.546,31.295,22.755,39.572,28.779,27.82,42.678,29.757,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.471,37.129,30.741,16.962,38.05,27.898,24.697,38.21,32.777,22.666,37.396,32.144,24.366,39.1,29.723,24.846748,41.517899,29.428364,18.613,38.727,27.717,20.161,39.207,27.804,21.322,39.332,27.41,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,25.503,38.687,31.395,22.808,39.669,28.873,27.914,42.781,29.724,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.537,37.211,30.841,17.031,39.012,27.933,24.746,38.357,32.955,22.725,37.411,32.238,24.425,39.152,29.809,24.93023,41.600413,29.473413,18.611,38.944,27.832,20.165,39.419,27.9,21.297,39.603,27.503,NaN,NaN, NaN ,NaN,NaN, NaN 
25.698,41.048,29.961,NaN,NaN, NaN ,25.55,38.552,31.472,22.87,39.776,28.967,28.03,42.779,29.677,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.589,37.267,30.924,17.135,38.111,28.054,24.803,38.177,33.019,22.779,37.469,32.338,24.48,39.222,29.898,25.013356,41.657798,29.53381,18.604,39.146,27.956,20.168,39.619,27.997,21.289,39.835,27.576,NaN,NaN, NaN ,NaN,NaN, NaN 
25.786,41.195,30.042,NaN,NaN, NaN ,25.662,38.595,31.532,22.937,39.881,29.053,28.109,42.869,29.626,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.73,41.961,28.101,23.744237,42.7023,27.56007,21.407,40.233,26.693,20.638,37.322,31.02,17.18,38.08,28.112,24.859,38.522,33.058,22.832,37.603,32.439,24.533,39.278,29.982,25.08,41.494,29.558,18.598,39.324,28.088,20.173,39.816,28.106,21.292,40.073,27.64,NaN,NaN, NaN ,NaN,NaN, NaN 
25.894,41.261,30.075,NaN,NaN, NaN ,25.699,38.696,31.567,23.005,39.944,29.133,28.205,42.957,29.569,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.771,42.022,28.126,NaN,NaN, NaN ,21.353,40.55,26.721,20.698,37.34,31.116,17.237,38.169,28.178,24.944,38.106,33.166,22.892,37.642,32.536,24.591,39.314,30.063,25.17,41.595,29.596,18.607,39.48,28.237,20.18,39.99,28.228,21.288,40.33,27.698,NaN,NaN, NaN ,NaN,NaN, NaN 
25.983,41.358,30.134,NaN,NaN, NaN ,25.773,38.808,31.67,23.082,40.033,29.205,28.306,43.051,29.509,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.808,42.166,28.128,NaN,NaN, NaN ,21.294,40.673,26.778,20.757,37.425,31.232,17.303,38.261,28.342,24.947,38.809,33.294,22.941,37.752,32.635,24.655,39.365,30.148,25.265,41.689,29.625,18.636,39.514,28.39,20.183,40.185,28.355,21.279,40.593,27.756,NaN,NaN, NaN ,NaN,NaN, NaN 
26.077,41.403,30.159,NaN,NaN, NaN ,25.913,38.569,31.801,23.164,40.127,29.274,28.404,43.133,29.447,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.868,42.335,28.126,NaN,NaN, NaN ,21.289,41.049,26.926,20.806,37.484,31.319,17.369,38.235,28.411,25.068,37.978,33.328,22.999,37.773,32.739,24.726,39.415,30.231,25.369,41.777,29.647,NaN,NaN, NaN ,20.177,40.398,28.487,21.271,40.851,27.81,NaN,NaN, NaN ,NaN,NaN, NaN 
26.171,41.472,30.202,NaN,NaN, NaN ,25.902,38.768,31.864,23.253,40.205,29.34,28.507,43.21,29.379,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,26.315697,42.640618,26.640828,NaN,NaN, NaN ,NaN,NaN, NaN ,24.925,42.437,28.119,NaN,NaN, NaN ,21.304,41.255,26.986,20.869,37.564,31.426,17.425,38.183,28.402,25.112,38.993,33.465,23.053,37.815,32.839,24.799,39.455,30.308,25.477,41.845,29.656,NaN,NaN, NaN ,20.179,40.625,28.631,21.268,41.113,27.868,23.187886,40.822265,26.143607,NaN,NaN, NaN 
26.266,41.512,30.228,NaN,NaN, NaN ,25.951,38.829,31.964,23.343,40.277,29.394,28.609,43.296,29.311,27.568,42.848,26.034,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.002,42.639,28.191,NaN,NaN, NaN ,21.347,41.422,27.036,20.923,37.616,31.517,17.467,39.114,28.468,25.164,39.033,33.508,23.103,37.928,32.943,24.873,39.498,30.386,25.58,41.916,29.658,NaN,NaN, NaN ,20.208,40.832,28.761,21.271,41.381,27.942,NaN,NaN, NaN ,NaN,NaN, NaN 
26.373,41.594,30.257,NaN,NaN, NaN ,26.015,38.851,32.059,23.444,40.309,29.437,28.715,43.374,29.237,27.645,43.105,25.896,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.490316,40.816492,25.053304,NaN,NaN, NaN ,25.061,42.66,28.094,NaN,NaN, NaN ,21.4,41.568,27.064,20.972,37.635,31.609,17.578,38.582,28.563,25.23,38.935,33.584,23.161,37.934,33.042,24.953,39.543,30.467,25.689,41.993,29.653,NaN,NaN, NaN ,20.256,41.009,28.868,21.289,41.642,28.015,NaN,NaN, NaN ,NaN,NaN, NaN 
