Mf01R_X,Mf01R_Y,Mf01R_Z,Mf02R_X,Mf02R_Y,Mf02R_Z,Mf03R_X,Mf03R_Y,Mf03R_Z,Mi01R_X,Mi01R_Y,Mi01R_Z,Mi02R_X,Mi02R_Y,Mi02R_Z,Mi03R_X,Mi03R_Y,Mi03R_Z,Mi04R_X,Mi04R_Y,Mi04R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,Mi06R_X,Mi06R_Y,Mi06R_Z,Mi07R_X,Mi07R_Y,Mi07R_Z,Mi08R_X,Mi08R_Y,Mi08R_Z,Mi09R_X,Mi09R_Y,Mi09R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,t3R_X,t3R_Y,t3R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te05R_X,Te05R_Y,Te05R_Z
13.0091,25.9002,13.817,13.9824,25.8846,13.4023,13.5536,25.8675,14.4495,10.9722,25.7687,14.758,8.89,24.9737,14.8588,7.7408,23.9809,14.7282,9.1242,23.8166,12.1677,9.8585,24.482,12.5794,10.8169,25.1968,12.8788,12.8981,25.4788,11.2572,12.0363,24.6532,10.3692,10.8929,23.7734,9.8237,13.5117,24.6883,15.9851,11.592,25.186,13.652,16.904,25.236,10.285,16.5428,20.9773,1.8872,14.2021,21.4012,3.9656,13.582,24.056,8.7594,11.99,23.262,8.0458,10.2338,22.3836,7.6091,7.4263,24.5936,16.7164,5.5957,22.329,16.219,13.258,23.599,17.191,11.032,23.246,17.5,6.9502,22.9269,14.1478,8.5905,23.1533,11.5933,9.7361,22.9442,9.3658,12.8148,22.2988,5.8674
13.067,25.8837,13.8177,14.0386,25.8751,13.4176,13.6109,25.8603,14.4435,11.0325,25.7534,14.7431,8.9589,24.9553,14.8395,7.8264,23.9619,14.7169,9.24,23.7474,12.1887,9.9549,24.4156,12.581,10.8893,25.1787,12.8753,12.99,25.4557,11.2747,12.1509,24.6272,10.3953,11.0341,23.6762,9.8755,13.5768,24.6765,15.9592,11.647,25.136,13.669,17.006,25.243,10.38,16.8029,20.7337,2.1024,14.4362,21.1946,4.1373,13.736,24.011,8.8829,12.15,23.066,8.1152,10.4121,22.2325,7.6851,7.4976,24.5619,16.6867,5.7199,22.295,16.199,13.36,23.68,17.169,11.09,23.186,17.509,7.041,22.834,14.1491,8.7127,23.0795,11.6207,9.8921,22.8073,9.4164,13.018,22.1499,5.9992
13.1224,25.8684,13.8191,14.0936,25.8657,13.432,13.6687,25.8497,14.4374,11.0933,25.7458,14.7313,9.0268,24.9341,14.8214,7.8982,23.9104,14.707,9.3461,23.6539,12.2109,10.0385,24.3571,12.596,10.9598,25.1579,12.8692,13.0801,25.4329,11.3091,12.2655,24.5434,10.4355,11.1678,23.579,9.9291,13.6457,24.6715,15.9389,11.672,25.223,13.667,17.105,25.264,10.479,17.0581,20.5194,2.3317,14.6612,21.0101,4.3165,13.873,23.903,8.9274,12.32,22.989,8.1609,10.5858,22.1191,7.7924,7.567,24.5311,16.6654,5.7659,22.159,16.162,13.41,23.595,17.152,11.166,23.293,17.486,7.1354,22.7932,14.1464,8.8355,22.9802,11.638,10.0482,22.6896,9.4843,13.2149,21.9958,6.1231
13.1756,25.8591,13.8251,14.1443,25.867,13.4452,13.7237,25.8447,14.4333,11.1535,25.7398,14.721,9.0888,24.9199,14.8042,7.9689,23.8731,14.7018,9.4578,23.595,12.2385,10.1205,24.3008,12.6076,11.0245,25.1366,12.8743,13.1627,25.3915,11.3327,12.3719,24.5227,10.477,11.2902,23.486,9.9822,13.7168,24.6708,15.9171,11.75,25.226,13.669,17.183,25.243,10.577,17.3034,20.2953,2.5696,14.8808,20.8292,4.5036,14.012,23.89,9.0267,12.475,22.944,8.2575,10.7797,22.0364,7.8813,7.6377,24.5035,16.6395,5.8574,22.185,16.145,13.464,23.586,17.125,11.261,23.268,17.449,7.2028,22.6982,14.1563,8.9601,22.8995,11.6729,10.2066,22.5806,9.5504,13.4126,21.8511,6.2592
13.2263,25.8614,13.8268,14.1892,25.8744,13.4602,13.7755,25.8412,14.426,11.2113,25.7401,14.7131,9.1508,24.8994,14.792,8.043,23.8282,14.6891,9.5635,23.5279,12.2656,10.2103,24.2824,12.6135,11.095,25.1144,12.8752,13.2336,25.4027,11.3661,12.4788,24.4863,10.5271,11.4233,23.4356,10.0438,13.7891,24.6712,15.8971,11.772,25.198,13.656,17.262,25.328,10.643,17.5345,20.1058,2.8163,15.0885,20.6691,4.6926,14.157,23.824,9.0815,12.611,22.808,8.3388,10.9308,21.8528,7.9415,7.7064,24.4739,16.6137,5.9601,22.206,16.155,13.529,23.612,17.09,11.302,23.246,17.442,7.329,22.8276,14.1422,9.0806,22.819,11.7206,10.351,22.471,9.6094,13.5862,21.7297,6.394
13.2741,25.8629,13.8333,14.2372,25.8851,13.4763,13.8267,25.8443,14.4227,11.267,25.7404,14.7057,9.2092,24.884,14.7834,8.1334,23.8534,14.6724,9.6555,23.4666,12.2885,10.2907,24.2501,12.6176,11.1527,25.1069,12.8748,13.3086,25.3901,11.3937,12.5771,24.4502,10.5742,11.5412,23.3783,10.0992,13.8598,24.6617,15.866,11.842,25.252,13.689,17.362,25.305,10.723,17.7556,19.9305,3.071,15.2829,20.5238,4.8893,14.258,23.799,9.1623,12.775,22.773,8.4507,11.032,21.497,7.9837,7.7766,24.4506,16.5873,6.0591,22.1974,16.1399,13.597,23.51,17.046,11.376,23.219,17.4,7.4095,22.7652,14.1496,9.201,22.7535,11.7666,10.4994,22.3816,9.6769,13.7752,21.8077,6.5217
13.3212,25.8669,13.838,14.2838,25.8944,13.4881,13.878,25.8547,14.419,11.3211,25.7437,14.7013,9.2657,24.8661,14.7701,8.1923,23.7928,14.6679,9.7524,23.4565,12.3118,10.3602,24.2202,12.6367,11.2125,25.085,12.8773,13.377,25.4002,11.4243,12.6631,24.4389,10.6162,11.6476,23.326,10.1526,13.9338,24.6558,15.839,11.876,25.222,13.662,17.433,25.361,10.804,17.9642,19.7608,3.3301,15.4651,20.4061,5.0846,14.377,23.707,9.2378,12.874,22.772,8.5284,11.188,21.409,8.1114,7.8494,24.4246,16.5628,6.1609,22.0877,16.1036,13.673,23.507,17.037,11.448,23.217,17.378,7.5003,22.7554,14.1506,9.321,22.7271,11.7937,10.6331,22.3176,9.7505,13.9463,21.6948,6.666
13.3663,25.8792,13.8436,14.3242,25.9158,13.5054,13.9276,25.8647,14.4142,11.3761,25.7433,14.6963,9.326,24.8519,14.7598,8.2653,23.7919,14.6568,9.8271,23.4495,12.329,10.4226,24.2091,12.6418,11.2694,25.0766,12.8852,13.4465,25.4242,11.4625,12.7561,24.4044,10.6709,11.7585,23.2994,10.2194,14.0012,24.6526,15.8132,11.937,25.185,13.666,17.53,25.436,10.904,18.2117,19.8017,3.5635,15.6847,20.5136,5.2584,14.469,23.83,9.3349,13.003,22.71,8.5908,11.353,21.348,8.2292,7.9153,24.3911,16.5384,6.2311,22.0746,16.1107,13.762,23.626,17.022,11.517,23.221,17.358,7.5836,22.7048,14.1697,9.4295,22.6908,11.8411,10.7691,22.2692,9.8226,14.0922,21.6018,6.8203
13.409,25.8951,13.8511,14.3632,25.9357,13.5205,13.9771,25.8709,14.4096,11.431,25.7425,14.6931,9.3909,24.8385,14.7504,8.3195,23.7325,14.6449,9.8982,23.4225,12.3567,10.488,24.251,12.6453,11.3318,25.0761,12.89,13.5163,25.4221,11.4982,12.8423,24.4068,10.7221,11.8603,23.2588,10.2822,14.0732,24.6575,15.7902,11.962,25.161,13.647,17.59,25.473,11.002,18.3994,19.668,3.8285,15.8463,20.4038,5.46,14.602,23.734,9.4122,13.139,22.611,8.694,11.487,21.286,8.3134,7.9874,24.3714,16.5124,6.2842,21.984,16.101,13.838,23.599,16.981,11.608,23.265,17.326,7.68,22.676,14.1792,9.5382,22.6259,11.8826,10.8999,22.2123,9.8975,14.255,21.5306,6.9732
13.4489,25.9128,13.8589,14.4018,25.965,13.5322,14.0247,25.8835,14.4061,11.4845,25.7432,14.6914,9.4556,24.8386,14.7471,8.3836,23.706,14.639,9.9808,23.4432,12.3728,10.5643,24.2683,12.6603,11.3804,25.0988,12.9028,13.5802,25.4233,11.5407,12.9284,24.4103,10.768,11.967,23.2572,10.3427,14.1498,24.6646,15.7681,11.976,25.208,13.657,17.647,25.629,11.073,18.5724,19.5272,4.0982,16.0018,20.3257,5.667,14.674,23.843,9.5136,13.268,22.68,8.7861,11.635,21.198,8.4132,8.0604,24.3494,16.4899,6.3717,22.039,16.087,13.876,23.484,16.956,11.662,23.159,17.267,7.7785,22.6597,14.1837,9.6392,22.6049,11.9241,11.0268,22.1962,9.9866,14.3768,21.4904,7.1187
13.4899,25.9285,13.8649,14.4407,26.003,13.5459,14.073,25.9023,14.4017,11.5383,25.7518,14.6916,9.5161,24.835,14.7482,8.4509,23.7244,14.6301,10.0577,23.4089,12.4064,10.6135,24.238,12.6754,11.4332,25.1099,12.915,13.6381,25.4365,11.5772,12.9846,24.4181,10.8267,12.0445,23.2431,10.4143,14.2231,24.669,15.7377,12.034,25.173,13.66,17.7,25.672,11.146,18.7328,19.4348,4.3574,16.1459,20.2538,5.8709,14.765,23.739,9.5887,13.37,22.634,8.8963,11.76,21.173,8.5071,8.1308,24.338,16.4693,6.429,21.938,16.063,13.959,23.582,16.918,11.751,23.159,17.276,7.8703,22.6283,14.2023,9.7399,22.609,11.9682,11.1412,22.1472,10.063,14.5091,21.417,7.2705
13.53,25.9528,13.8762,14.4735,26.0256,13.56,14.1205,25.9189,14.3997,11.5916,25.7572,14.6932,9.5785,24.8399,14.7461,8.5054,23.7551,14.6219,10.1291,23.4061,12.4392,10.6849,24.2877,12.6965,11.4814,25.1515,12.9305,13.6956,25.486,11.6109,13.0671,24.4515,10.8787,12.1202,23.2553,10.484,14.2917,24.6544,15.7099,12.068,25.242,13.667,17.776,25.746,11.205,18.8755,19.3305,4.6208,16.2781,20.1894,6.0792,14.857,23.841,9.6771,13.5124,22.8828,8.977,11.867,21.148,8.641,8.2017,24.3164,16.4442,6.5814,21.9296,16.0283,14.047,23.58,16.915,11.841,23.172,17.205,7.9515,22.6348,14.2226,9.8282,22.595,12.0208,11.2513,22.1906,10.1312,14.6354,21.3957,7.4231
13.572,25.98,13.8847,14.506,26.061,13.5725,14.1641,25.9373,14.3973,11.644,25.7674,14.697,9.6356,24.8453,14.7467,8.5706,23.7326,14.6173,10.1978,23.4572,12.4767,10.7408,24.3026,12.7221,11.5286,25.1716,12.9504,13.7455,25.534,11.6545,13.1382,24.4427,10.9345,12.2347,23.8696,10.4845,14.362,24.6617,15.6873,12.122,25.26,13.649,17.821,25.848,11.266,19.0052,19.2648,4.8719,16.3967,20.1629,6.2808,14.939,23.845,9.747,13.5907,23.2372,9.0443,11.986,21.141,8.7304,8.272,24.3001,16.4225,6.6695,22.0352,16.046,14.088,23.482,16.859,11.922,23.148,17.176,NaN,NaN,NaN,9.9164,22.5787,12.074,11.3538,22.2017,10.2119,14.7451,21.3997,7.5814
13.6071,26.0021,13.8904,14.5404,26.1095,13.5897,14.2076,25.9569,14.3959,11.6993,25.7757,14.7023,9.6905,24.8603,14.7501,8.6342,23.7345,14.6187,10.2547,23.473,12.5141,10.8045,24.3163,12.7463,11.5742,25.2164,12.9624,13.7928,25.5739,11.6986,13.2055,24.4947,10.9911,12.3071,23.4312,10.5994,14.4331,24.6603,15.6575,12.151,25.242,13.658,17.866,25.92,11.345,19.1182,19.204,5.1181,16.5021,20.135,6.4827,15.006,23.92,9.8417,13.7275,23.1816,9.127,12.088,21.103,8.8441,8.3451,24.2937,16.4064,6.7225,21.937,16.029,14.173,23.437,16.805,11.978,23.149,17.167,NaN,NaN,NaN,9.9935,22.6312,12.1316,11.4529,22.2279,10.2854,14.8453,21.3712,7.7415
13.6452,26.0367,13.9055,14.5736,26.1466,13.603,14.252,25.987,14.3968,11.754,25.7944,14.7147,9.7382,24.8761,14.7518,8.7061,23.7301,14.6273,10.3135,23.5082,12.5422,10.8566,24.3132,12.7805,11.6244,25.2302,12.9831,13.8394,25.6131,11.7315,13.2555,24.5544,11.0449,12.3737,23.4666,10.6663,14.507,24.6581,15.6314,12.198,25.27,13.686,17.899,26.041,11.409,19.2107,19.1438,5.3579,16.5913,20.1082,6.6815,15.068,23.933,9.9006,13.7835,23.0042,9.3056,12.2103,21.4012,9.0094,8.4278,24.4063,16.3743,6.7719,21.9618,15.9996,14.26,23.411,16.801,12.068,23.058,17.126,NaN,NaN,NaN,10.0678,22.6955,12.1867,11.5343,22.2236,10.3669,14.9266,21.4119,7.8895
13.6802,26.0724,13.9209,14.6025,26.1913,13.6206,14.2953,26.0044,14.3992,11.8092,25.8081,14.7282,9.7872,24.8981,14.755,8.7696,23.7466,14.6373,10.394,23.5058,12.5637,10.9182,24.3634,12.8033,11.667,25.2547,13.001,13.8844,25.6782,11.7651,13.3109,24.6177,11.105,12.4393,23.5159,10.7374,14.5843,24.6563,15.6016,12.216,25.272,13.68,17.939,26.171,11.462,19.2938,19.156,5.5837,16.6752,20.1031,6.8735,15.1548,24.0895,10.1224,13.8394,23.1198,9.3577,12.277,21.3562,9.0717,8.4832,24.27,16.3625,6.8706,22.0765,15.9829,14.339,23.531,16.759,12.143,23.022,17.082,8.3255,22.2567,14.2684,NaN,NaN,NaN,11.6228,22.2638,10.4366,15.0132,21.3899,8.0479
13.7155,26.1111,13.9367,14.6339,26.242,13.6391,14.3374,26.0266,14.4005,11.8647,25.8108,14.7401,9.8343,24.916,14.7629,8.8316,23.7844,14.6536,10.4518,23.5979,12.5932,10.9721,24.3981,12.8304,11.697,25.2755,13.0215,13.9195,25.7419,11.8109,13.3621,24.6505,11.1646,12.4998,23.5698,10.8054,14.65,24.6328,15.5705,12.282,25.414,13.695,17.971,26.193,11.493,19.3604,19.1365,5.803,16.7408,20.1125,7.0621,15.1156,23.3024,10.2501,13.8642,23.26,9.423,12.4059,21.7935,9.1277,8.5547,24.2672,16.3487,6.9505,22.0474,15.9662,14.42,23.504,16.742,12.21,22.972,17.06,8.3947,22.26,14.2645,NaN,NaN,NaN,11.6763,22.3139,10.521,15.0755,21.4238,8.1986
13.7495,26.1591,13.9586,14.6616,26.2937,13.6558,14.3803,26.0537,14.4031,11.9196,25.8134,14.7576,9.8856,24.9397,14.766,8.8907,23.7847,14.6613,10.5097,23.6219,12.6508,11.0231,24.4088,12.8649,11.7354,25.3479,13.0456,13.9556,25.8008,11.8572,13.4044,24.7003,11.225,12.5528,23.6256,10.8766,14.7232,24.6222,15.539,12.292,25.409,13.701,18.0435,26.5196,11.6131,19.4156,19.1245,6.0134,16.7974,20.1442,7.2408,15.1835,24.4634,10.2272,13.9019,23.2861,9.5183,12.4256,21.5574,9.2693,8.622,24.2519,16.3272,7.0293,21.9238,15.924,14.502,23.48,16.711,12.31,23.021,17.026,8.4592,22.2731,14.2665,NaN,NaN,NaN,11.7593,22.3791,10.5936,15.1313,21.4696,8.3483
13.7858,26.1919,13.9805,14.6927,26.3503,13.6781,14.4246,26.08,14.4013,11.976,25.8139,14.7729,9.9355,24.96,14.7774,8.9507,23.8054,14.6699,10.5713,23.6685,12.7002,11.0704,24.4226,12.9008,11.7718,25.3789,13.0702,13.9889,25.8595,11.8936,13.4447,24.7729,11.2833,12.5992,23.6946,10.9525,14.8035,24.6333,15.5151,12.309,25.46,13.734,18.062,26.6028,11.6689,19.4593,19.1621,6.2043,16.8328,20.1562,7.4115,15.167,23.066,10.385,13.9593,23.1534,9.6602,12.4866,21.6168,9.3795,8.6909,24.2405,16.3111,7.0809,22.0216,15.8981,14.58,23.366,16.673,12.356,22.956,16.957,8.5097,22.2998,14.2674,NaN,NaN,NaN,11.8174,22.4323,10.6698,15.1764,21.5301,8.495
13.8189,26.2378,14.0031,14.7224,26.4079,13.7034,14.4712,26.0997,14.4045,12.0309,25.8103,14.7853,9.9874,24.978,14.787,9.0047,23.8062,14.6769,10.6165,23.6953,12.7629,11.1174,24.4692,12.9335,11.8018,25.4701,13.0928,14.0134,25.9795,11.9371,13.4809,24.8824,11.3347,12.6514,23.7634,11.0252,14.8875,24.6509,15.4904,12.371,25.499,13.745,18.064,26.407,11.687,19.49,19.194,6.3872,16.8621,20.2094,7.5816,15.135,23.288,10.426,13.9982,23.2521,9.7515,12.5344,21.7026,9.4863,8.7633,24.2402,16.2929,7.1027,22.1451,15.888,14.646,23.354,16.646,12.461,22.999,16.979,8.5695,22.3225,14.2685,10.4122,22.8061,12.3997,11.8759,22.4828,10.7431,15.2158,21.5775,8.6358
13.8577,26.2744,14.033,14.7524,26.4628,13.7316,14.5175,26.1306,14.4118,12.0838,25.8137,14.8044,10.0387,24.9917,14.7979,9.061,23.8063,14.6817,10.6726,23.7431,12.8012,11.1592,24.5285,12.9749,11.836,25.5063,13.1299,14.047,26.0527,11.9842,13.5205,24.9933,11.3914,12.6911,23.8481,11.1017,14.9569,24.6209,15.4568,12.393,25.574,13.785,18.1129,26.8636,11.712,19.5007,19.2329,6.5548,16.8739,20.2729,7.74,15.3227,23.88,10.496,14.0161,23.4616,9.8222,12.5705,21.7404,9.595,8.8308,24.2316,16.2727,7.1372,22.0953,15.9058,14.733,23.349,16.622,12.528,22.936,16.915,8.624,22.3605,14.2701,10.4737,22.8071,12.439,11.9258,22.5375,10.837,15.2372,21.6536,8.7742
13.8934,26.3082,14.061,14.781,26.5237,13.7643,14.5634,26.1426,14.4209,12.1372,25.8093,14.8223,10.0909,25.0144,14.8157,9.1134,23.8257,14.6847,10.7173,23.8095,12.8534,11.203,24.5796,13.0119,11.8666,25.5384,13.1601,14.0692,26.1375,12.0358,13.5437,25.0341,11.4614,12.7297,23.9322,11.1816,15.0307,24.6049,15.4327,12.438,25.582,13.81,18.1143,27.0541,11.7537,19.4913,19.2563,6.7164,16.8775,20.3037,7.8987,15.5437,26.1846,10.3495,14.0432,23.4268,9.9322,12.6047,21.8485,9.6968,8.9013,24.2299,16.2627,7.1818,22.1062,15.8904,14.835,23.297,16.593,12.613,22.907,16.878,8.6763,22.3858,14.2712,10.5199,22.8775,12.4757,11.966,22.6113,10.918,15.2553,21.7204,8.9133
13.9327,26.337,14.091,14.8136,26.5762,13.7949,14.6095,26.1644,14.4351,12.1934,25.8036,14.839,10.1405,25.0279,14.8337,9.1557,23.8551,14.7064,10.7638,23.8868,12.9089,11.2452,24.6633,13.0419,11.8984,25.6318,13.1986,14.0871,26.2084,12.1009,13.5683,25.1413,11.53,12.7613,24.0254,11.2562,15.0976,24.581,15.4025,12.458,25.506,13.798,18.1249,27.1992,11.7993,19.4648,19.3341,6.8609,16.8662,20.401,8.0501,15.313,24.9654,10.5537,14.0603,23.5411,10.022,12.628,21.9497,9.8048,8.9731,24.2271,16.2462,7.2275,22.1001,15.8664,14.918,23.336,16.564,12.704,22.845,16.866,8.7259,22.4118,14.2754,10.5632,22.9492,12.5182,12.006,22.7107,10.9884,15.2499,21.819,9.0462
13.9755,26.3638,14.1157,14.8422,26.6222,13.828,14.6534,26.186,14.4541,12.2489,25.7902,14.862,10.1965,25.0478,14.8566,9.1933,23.9165,14.7257,10.8046,23.9308,12.9586,11.2447,24.965,13.0628,11.9162,25.6715,13.2399,14.1161,26.3127,12.1567,13.5884,25.258,11.5904,12.7838,24.1059,11.3459,15.1751,24.5788,15.3798,12.487,25.547,13.862,18.1355,27.3355,11.8439,19.422,19.4061,6.9961,16.8335,20.4705,8.2122,15.3116,25.0883,10.6311,14.0618,23.6687,10.1098,12.6396,22.0514,9.9069,9.0445,24.2226,16.2314,7.2662,22.1158,15.8562,14.99,23.292,16.544,12.8,22.845,16.817,8.7757,22.4463,14.2884,10.5997,23.0551,12.5651,12.0491,22.8195,11.0758,15.2394,21.9139,9.1689
14.0115,26.3874,14.1474,14.8759,26.6675,13.8632,14.7006,26.2145,14.4753,12.3127,25.7796,14.8942,10.249,25.0549,14.8782,9.242,23.937,14.7383,10.9098,23.6086,13.0368,11.2746,25.01,13.1239,11.955,25.7185,13.2776,14.1248,26.4056,12.2179,13.605,25.3431,11.6591,12.8064,24.2099,11.4199,15.2503,24.5749,15.3508,12.537,25.664,13.898,18.139,27.4717,11.8863,19.3482,19.4685,7.1142,16.7991,20.5573,8.3419,15.3112,25.2278,10.7016,14.0592,23.789,10.1939,12.6389,22.1607,10.0042,9.1148,24.2106,16.216,7.3017,22.1242,15.8455,15.086,23.294,16.496,12.889,22.824,16.794,8.8016,22.5564,14.32,10.6455,23.1098,12.6138,12.0747,22.8945,11.1552,15.216,22.0527,9.2933
14.0509,26.4143,14.187,14.9084,26.7131,13.8983,14.7483,26.2418,14.4962,12.3826,25.7837,14.9349,10.3095,25.0802,14.9069,9.2876,23.9616,14.7581,10.9474,23.6961,13.0894,11.3105,25.0623,13.1704,11.9931,25.8035,13.3237,14.1416,26.483,12.2735,13.6141,25.4291,11.7201,12.8209,24.3248,11.4975,15.3329,24.5895,15.3343,12.554,25.652,13.915,18.1403,27.604,11.9294,19.2578,19.5609,7.2187,16.7488,20.6245,8.4866,15.3022,25.3568,10.7743,14.0488,23.9177,10.282,12.6331,22.2772,10.1051,9.1886,24.2021,16.2041,7.379,22.0595,15.8032,15.152,23.153,16.462,12.958,22.715,16.741,8.8465,22.5837,14.3306,10.7051,23.143,12.6476,12.0956,23.0008,11.2385,15.193,22.1666,9.3948
14.0934,26.4373,14.2298,14.9439,26.7571,13.9346,14.7972,26.2687,14.5155,12.4471,25.7739,14.9643,10.3712,25.0875,14.932,9.3217,24.0012,14.7776,10.9857,23.7171,13.1466,11.3475,25.0951,13.2262,12.0231,25.8744,13.3799,14.1542,26.6046,12.3353,13.6269,25.5879,11.7878,12.8345,24.4383,11.5708,15.4093,24.5556,15.3038,12.61,25.647,13.967,18.1405,27.7409,11.97,19.1551,19.6677,7.3105,16.6908,20.6749,8.6213,15.2858,25.4722,10.8527,14.0331,24.0507,10.3662,12.6218,22.4054,10.2079,9.262,24.1987,16.1925,7.4094,22.1457,15.8305,15.236,23.192,16.464,13.048,22.71,16.707,8.8902,22.6324,14.3439,10.7519,23.2045,12.6934,12.1187,23.1223,11.3139,15.1499,22.3129,9.4957
14.1347,26.4657,14.2625,14.9807,26.7968,13.9729,14.847,26.2885,14.5357,12.515,25.7626,14.989,10.4335,25.0966,14.961,9.361,24.0403,14.7978,11.037,23.5831,13.2062,11.3968,24.9488,13.2879,12.0627,25.873,13.438,14.1673,26.7012,12.3965,13.6298,25.6699,11.8653,12.8441,24.5418,11.6472,15.4846,24.5393,15.2799,12.659,25.739,13.987,18.1397,27.8857,12.006,19.0303,19.7783,7.3842,16.6161,20.8403,8.7326,15.2673,25.626,10.9279,14.01,24.2019,10.451,12.6035,22.5327,10.3009,9.3329,24.1886,16.1804,7.4337,22.1668,15.7797,15.339,23.165,16.408,13.127,22.726,16.702,8.9337,22.8647,14.3397,10.7906,23.2725,12.7481,12.1228,23.2338,11.3946,15.1074,22.435,9.601
14.1784,26.4658,14.2948,15.0183,26.8273,14.0118,14.9,26.3049,14.5492,12.5796,25.7464,15.0115,10.4967,25.1036,14.9888,9.4055,24.0865,14.8148,11.0569,23.6792,13.2648,11.4165,25.0419,13.3416,12.1007,25.9522,13.4836,14.1793,26.8088,12.4686,13.6241,25.8004,11.945,12.8416,24.6734,11.7379,15.556,24.5267,15.2507,12.697,25.691,14.041,18.1335,28.0225,12.0462,18.8914,19.9118,7.4415,16.5102,21.1314,8.8386,15.2432,25.766,10.9984,13.9754,24.3404,10.5359,12.578,22.6824,10.3914,9.4099,24.1794,16.1713,7.4536,22.234,15.7917,15.423,23.151,16.422,13.216,22.599,16.67,8.9729,22.9379,14.3527,10.8255,23.3407,12.8002,12.1185,23.322,11.4698,15.058,22.5989,9.6916
14.2312,26.4977,14.3276,15.0566,26.8482,14.0419,14.9578,26.3103,14.5697,12.6455,25.734,15.0401,10.556,25.1102,15.015,9.4426,24.1146,14.8341,11.084,23.681,13.3191,11.4562,25.0842,13.3946,12.1412,25.996,13.5434,14.1903,26.8983,12.5447,13.6276,25.9006,12.0187,12.8361,24.8037,11.8294,15.6403,24.5241,15.2343,12.741,25.684,14.037,18.1244,28.153,12.0821,18.7341,20.0588,7.4819,16.4331,21.1545,8.9478,15.2131,25.9294,11.0721,13.9452,24.4878,10.6144,12.5483,22.8175,10.4785,9.482,24.1733,16.1594,7.4875,22.2765,15.7877,15.498,23.126,16.379,13.284,22.512,16.647,9.0085,22.998,14.3658,10.8572,23.4205,12.8568,12.1227,23.4334,11.5447,14.9985,22.7338,9.7849
14.2789,26.4968,14.3553,15.0929,26.8715,14.0725,15.0122,26.3197,14.5788,12.7132,25.7142,15.0579,10.6233,25.1256,15.0474,9.4821,24.1653,14.8585,11.1072,23.7642,13.3826,11.4831,25.1781,13.4569,12.1702,26.0181,13.596,14.2025,26.9703,12.622,13.6365,26.0562,12.1098,12.8352,24.9119,11.9077,15.7156,24.4954,15.2044,12.798,25.638,14.083,18.1095,28.2916,12.1187,18.5528,20.2112,7.5026,NaN,NaN,NaN,15.1851,26.0666,11.1438,13.9009,24.6238,10.6896,12.5072,22.9481,10.5665,9.5579,24.1661,16.1537,7.526,22.3179,15.7784,15.577,23.087,16.373,13.392,22.52,16.611,9.0421,23.0511,14.3822,10.8827,23.5043,12.9154,12.1116,23.6067,11.6191,14.921,22.9687,9.8662
14.3299,26.4958,14.3816,15.1376,26.894,14.1056,15.0692,26.3091,14.5878,12.7818,25.6957,15.08,10.6904,25.1269,15.0788,9.5191,24.2047,14.883,11.1149,23.7982,13.436,11.4986,25.2393,13.5109,12.1805,25.9615,13.6649,14.2156,27.0925,12.6927,13.6327,26.1503,12.1988,12.8272,25.0243,11.994,15.7966,24.4779,15.1807,12.858,25.804,14.163,18.1,28.428,12.1484,18.3672,20.3774,7.5102,NaN,NaN,NaN,15.1407,26.2117,11.2133,13.8533,24.7846,10.7671,12.4641,23.11,10.6458,9.6339,24.1485,16.1471,7.562,22.24,15.789,15.669,23.008,16.314,13.428,22.451,16.558,9.0676,23.134,14.3955,10.9011,23.5779,12.9647,12.1004,23.7133,11.6883,14.8375,23.175,9.9316
14.384,26.5063,14.4116,15.1768,26.9002,14.1343,15.1246,26.3005,14.5932,12.8547,25.6748,15.1031,10.7566,25.1243,15.1058,9.5606,24.2665,14.908,11.125,23.8273,13.4958,11.5193,25.3133,13.5768,12.242,26.0371,13.7186,14.2155,27.0528,12.7755,13.6301,26.2577,12.2868,12.8035,25.2117,12.0835,15.8737,24.4544,15.155,12.885,25.739,14.159,18.0847,28.5654,12.1768,18.168,20.5404,7.4997,NaN,NaN,NaN,15.0953,26.3593,11.2839,13.8016,24.9471,10.849,12.4141,23.269,10.7286,9.7128,24.1348,16.1375,7.5692,22.211,15.756,15.78,22.941,16.269,13.532,22.461,16.549,9.0996,23.1814,14.4063,10.9164,23.665,13.0137,12.0702,23.8497,11.7678,14.7624,23.2968,10.0034
