Mf01R_X,Mf01R_Y,Mf01R_Z,Mf02R_X,Mf02R_Y,Mf02R_Z,Mf03R_X,Mf03R_Y,Mf03R_Z,Mo01R_X,Mo01R_Y,Mo01R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sn04R_X,Sn04R_Y,Sn04R_Z
26.2465,26.2174,8.435,26.6904,26.7196,7.5912,27.0885,25.9246,8.5854,NaN,NaN,NaN,28.2652,23.8587,9.4963,24.975,25.6043,8.7966,26.2566,29.4109,3.7448,23.7993,30.1314,0.9808,22.2529,30.7985,-1.3045,19.4404,32.2561,-2.1689,23.1609,30.1677,2.1864,21.3388,30.5802,1.0326,19.0276,30.6498,0.5921,22.5348,28.8127,4.6204,20.626,28.4799,4.8104,18.6191,27.8266,5.2021,23.9794,21.1548,10.8054,22.3105,22.0864,10.6515,19.8622,20.723,11.1736,28.431717,22.584093,10.855028,26.510763,21.457514,10.925765,24.4656,29.2421,4.4024
26.2976,26.2143,8.3487,26.7512,26.6901,7.4866,27.1393,25.9124,8.5103,NaN,NaN,NaN,28.2983,23.8797,9.4807,25.0234,25.621,8.7079,26.3294,29.2826,3.5792,23.9157,29.9355,0.7595,22.4012,30.5551,-1.5591,19.6172,31.9803,-2.5011,23.2676,30.0137,1.9621,21.4636,30.3956,0.7665,19.161,30.3969,0.2788,22.6098,28.7275,4.4288,20.6931,28.3881,4.6031,18.6887,27.7169,4.9638,24.0375,21.1731,10.7798,22.3582,22.0901,10.6135,19.932,20.7141,11.0829,28.462996,22.61311,10.836073,26.567003,21.518895,10.916164,24.5449,29.1348,4.2216
26.351,26.2123,8.265,26.8184,26.6661,7.392,27.1931,25.9059,8.4349,NaN,NaN,NaN,28.3442,23.9213,9.463,25.0768,25.5978,8.6197,26.4301,29.1677,3.4227,24.0583,29.7391,0.5522,22.5762,30.287,-1.81,19.8004,31.6722,-2.8166,23.392,29.8558,1.7406,21.5788,30.2065,0.5014,19.3123,30.1201,-0.0221,22.7029,28.6485,4.2525,20.7844,28.2873,4.3999,18.7792,27.6003,4.7361,24.0922,21.194,10.756,22.4071,22.0703,10.5722,19.9938,20.6781,10.9857,28.505563,22.652846,10.822095,26.610595,21.542666,10.900436,24.6348,29.0306,4.0474
26.4074,26.2022,8.1756,26.8868,26.6531,7.305,27.2452,25.9049,8.3711,NaN,NaN,NaN,28.3835,23.9521,9.4467,25.1348,25.6108,8.5262,26.5468,29.0474,3.2756,24.2193,29.5243,0.3487,22.7736,29.9892,-2.0497,20.0018,31.3368,-3.1261,23.5276,29.6546,1.5255,21.7578,29.965,0.2456,19.4868,29.8286,-0.3147,22.8095,28.5221,4.058,20.8954,28.1609,4.193,18.8834,27.4683,4.5254,24.1415,21.215,10.7325,22.4487,22.0705,10.5259,20.0564,20.6545,10.8843,28.540679,22.682441,10.803527,26.655087,21.584291,10.881191,24.7431,28.9083,3.8769
26.4653,26.2064,8.0891,26.9571,26.6273,7.2208,27.3061,25.9076,8.3128,NaN,NaN,NaN,28.4253,23.9914,9.4343,25.1917,25.5913,8.4277,26.6819,28.9363,3.1404,24.4011,29.3248,0.1553,22.9949,29.7266,-2.2748,20.2079,30.9378,-3.4204,23.6839,29.4547,1.3227,21.9277,29.6736,0.0099,19.6757,29.5123,-0.6012,22.9362,28.3871,3.8712,21.0237,28.0179,3.9887,19.0124,27.3198,4.3156,24.1862,21.2361,10.7068,22.4852,22.0643,10.4789,20.1159,20.629,10.778,28.573996,22.731463,10.784915,26.6955,21.61512,10.859619,24.8698,28.8079,3.7078
26.527,26.2046,8.0127,27.0325,26.6169,7.1476,27.3624,25.9166,8.2586,NaN,NaN,NaN,28.4608,24.0224,9.4212,25.2468,25.5852,8.3337,26.8287,28.8337,3.0163,24.6069,29.1158,-0.0287,23.2326,29.4439,-2.4936,20.437,30.4979,-3.7014,23.8609,29.2538,1.1306,22.1222,29.4084,-0.2267,19.8911,29.1646,-0.8827,23.0796,28.2497,3.6865,21.1701,27.8586,3.7801,19.161,27.15,4.0973,24.2353,21.2779,10.6874,22.528,22.0819,10.4354,20.1755,20.6214,10.6674,28.60276,22.772032,10.777256,26.725553,21.668262,10.850207,25.0032,28.6772,3.5471
26.5923,26.206,7.9419,27.1144,26.5952,7.0781,27.4215,25.9217,8.2058,NaN,NaN,NaN,28.4945,24.0532,9.4124,25.3081,25.5895,8.2372,26.9908,28.7261,2.8986,24.827,28.9071,-0.2062,23.4962,29.163,-2.7004,20.6789,30.0576,-3.9662,24.0502,29.0556,0.9333,22.3665,29.133,-0.4622,20.1348,28.8096,-1.156,23.2379,28.1211,3.5132,21.3328,27.7019,3.5706,19.3272,26.9814,3.8724,24.275,21.3172,10.6651,22.5702,22.1057,10.3896,20.2304,20.6037,10.549,28.635786,22.816574,10.774494,26.770428,21.727353,10.843799,25.1505,28.5515,3.3915
26.6598,26.2072,7.8622,27.2012,26.5874,7.0147,27.4829,25.9322,8.1586,NaN,NaN,NaN,28.533,24.0801,9.4015,25.3744,25.5858,8.1307,27.1612,28.6115,2.7865,25.0671,28.7121,-0.3697,23.7825,28.8845,-2.8982,20.9525,29.6213,-4.2203,24.2607,28.864,0.7476,22.601,28.8443,-0.6933,20.4054,28.4693,-1.4186,23.4079,27.9774,3.3271,21.5086,27.5315,3.3592,19.5028,26.7906,3.6359,24.312,21.3472,10.6438,22.6117,22.1428,10.3405,20.2947,20.5906,10.4276,28.670302,22.866856,10.765662,26.798493,21.753711,10.82439,25.3094,28.4291,3.2371
26.7319,26.2101,7.7896,27.2909,26.5921,6.9572,27.5466,25.9477,8.1108,NaN,NaN,NaN,28.5663,24.1122,9.396,25.4406,25.5787,8.0369,27.3377,28.5236,2.6869,25.3245,28.5223,-0.5227,24.1009,28.6077,-3.0874,21.2574,29.1771,-4.4762,24.4821,28.6762,0.5707,22.8678,28.5897,-0.9109,20.6978,28.1428,-1.6775,23.5812,27.8444,3.1559,21.6925,27.3737,3.1532,19.693,26.5938,3.3981,24.3436,21.3922,10.6244,22.6525,22.1769,10.2856,20.3545,20.5824,10.3079,28.691983,22.902929,10.757617,26.822394,21.801011,10.816491,25.48,28.3213,3.0947
26.8095,26.2238,7.7253,27.3817,26.5894,6.9012,27.6139,25.9601,8.0649,NaN,NaN,NaN,28.6037,24.1468,9.3947,25.5093,25.5746,7.9523,27.529,28.4265,2.5947,25.5894,28.3185,-0.6683,24.4355,28.3404,-3.2651,21.6,28.7597,-4.7375,24.7257,28.4989,0.3969,23.1535,28.3534,-1.1202,21.0152,27.8293,-1.9361,23.7734,27.7144,2.9839,21.8882,27.2066,2.9406,19.9017,26.4007,3.155,24.3794,21.4512,10.6084,22.6925,22.2232,10.2291,20.4246,20.577,10.1864,28.727166,22.955698,10.747344,26.855811,21.852931,10.797587,25.6569,28.2057,2.9563
26.889,26.2359,7.6602,27.4767,26.5913,6.844,27.6817,25.9767,8.0193,NaN,NaN,NaN,28.6428,24.1917,9.3902,25.5861,25.5889,7.8772,27.7223,28.3297,2.5119,25.8707,28.1323,-0.8011,24.8115,28.042,-3.4269,21.9754,28.4286,-5.0012,24.9785,28.3445,0.2312,23.4552,28.1234,-1.3195,21.3481,27.5369,-2.1917,23.9693,27.5838,2.8124,22.0979,27.0354,2.7276,20.1203,26.1863,2.9074,24.4044,21.5093,10.5898,22.7265,22.2677,10.1756,20.4887,20.5619,10.0638,28.748431,22.993821,10.739862,26.876948,21.884201,10.787309,25.8447,28.0934,2.8197
26.9632,26.2437,7.5949,27.5745,26.5893,6.7914,27.7531,26.0039,7.9792,NaN,NaN,NaN,28.6745,24.2306,9.3898,25.6566,25.5902,7.8113,27.9221,28.2302,2.434,26.1647,27.9566,-0.9347,25.1655,27.8018,-3.5879,22.3917,28.0014,-5.2443,25.2425,28.1827,0.0707,23.7648,27.9018,-1.5193,21.6977,27.2708,-2.4376,24.1694,27.4612,2.6437,22.3116,26.8777,2.5178,20.3507,25.9968,2.6576,24.4253,21.5604,10.5701,22.7568,22.3113,10.1345,20.561,20.5611,9.9501,28.776091,23.052742,10.732003,26.893406,21.950513,10.781321,26.0374,27.9846,2.6867
27.045,26.2512,7.535,27.6739,26.5947,6.7407,27.8251,26.0161,7.9363,NaN,NaN,NaN,28.7073,24.2789,9.3898,25.7356,25.6046,7.7337,28.1293,28.137,2.3623,26.4706,27.7771,-1.0529,25.5797,27.5318,-3.7309,22.8041,27.8564,-5.4917,25.5194,28.0236,-0.082,24.0897,27.6964,-1.7105,22.0618,27.0302,-2.6731,24.3769,27.3435,2.4789,22.5321,26.7432,2.3061,20.5879,25.8128,2.4036,24.4439,21.6234,10.5537,22.7842,22.3688,10.0975,20.6399,20.57,9.8394,28.791485,23.098574,10.726262,26.916957,22.005861,10.772741,26.239,27.889,2.5611
27.1314,26.2651,7.4798,27.7749,26.5943,6.6905,27.8977,26.0468,7.9002,NaN,NaN,NaN,28.7436,24.3204,9.3925,25.8122,25.6133,7.6569,28.3449,28.0532,2.3014,26.7929,27.6082,-1.1713,25.9599,27.3546,-3.8705,NaN,NaN,NaN,25.8081,27.8636,-0.2257,24.4316,27.5152,-1.8901,22.4404,26.7917,-2.9058,24.5956,27.243,2.3145,22.7607,26.6088,2.0937,20.8236,25.6494,2.1507,24.461,21.6907,10.5397,22.8052,22.4223,10.049,20.7158,20.5573,9.7312,28.812525,23.140099,10.721088,26.940701,22.077915,10.764038,26.4446,27.7895,2.4397
27.2128,26.2764,7.4241,27.8805,26.5932,6.6447,27.9706,26.077,7.8703,NaN,NaN,NaN,28.7687,24.3494,9.3889,25.8937,25.6284,7.5814,28.5622,27.9454,2.2313,27.1176,27.4608,-1.2726,26.3737,27.1453,-3.9962,NaN,NaN,NaN,26.1053,27.729,-0.3634,24.7849,27.3345,-2.0618,22.8269,26.5879,-3.1288,24.8141,27.1375,2.1544,22.986,26.4759,1.8894,21.0668,25.5082,1.8998,24.478,21.7596,10.5259,22.8305,22.471,9.9969,20.8018,20.5641,9.6373,28.831057,23.1886,10.713527,26.951202,22.115151,10.751024,26.6576,27.683,2.3199
27.3004,26.2911,7.3665,27.9902,26.5937,6.6007,28.0457,26.1009,7.842,NaN,NaN,NaN,28.8037,24.4,9.3844,25.9767,25.6353,7.5043,28.7776,27.8416,2.1837,27.4551,27.2994,-1.3598,26.7903,26.9493,-4.1055,NaN,NaN,NaN,26.4083,27.5867,-0.4914,25.1437,27.1551,-2.2265,23.2264,26.3962,-3.3465,25.0344,27.023,2.0009,23.2307,26.3693,1.6853,21.3133,25.3795,1.6504,24.4924,21.8347,10.5154,22.8572,22.5253,9.9567,20.892,20.5684,9.5528,28.854902,23.239921,10.709179,26.962856,22.188724,10.751535,26.8758,27.5934,2.2165
27.3877,26.2979,7.3124,28.0967,26.5897,6.5587,28.1216,26.1229,7.8129,27.18734,27.553494,-1.029465,28.8299,24.4383,9.3852,26.0619,25.6557,7.4288,29.0085,27.75,2.1406,27.7882,27.1567,-1.4401,27.2252,26.774,-4.2003,NaN,NaN,NaN,26.7175,27.444,-0.611,25.5113,26.999,-2.3789,23.632,26.2175,-3.5445,25.2701,26.93,1.8512,23.4727,26.2617,1.4886,21.5646,25.2671,1.4066,24.503,21.9021,10.5066,22.883,22.5978,9.9312,20.9838,20.5723,9.4703,28.875046,23.3022,10.707158,26.980604,22.252281,10.742651,27.1001,27.4909,2.1137
27.4783,26.3166,7.2602,28.2066,26.5896,6.5195,28.1979,26.1393,7.783,NaN,NaN,NaN,28.8638,24.4872,9.3828,26.1466,25.6704,7.3598,29.241,27.6316,2.1002,28.1314,27.0141,-1.5137,27.6511,26.611,-4.2827,NaN,NaN,NaN,27.0316,27.3181,-0.7128,25.8827,26.8491,-2.5176,24.0428,26.0378,-3.7336,25.5093,26.8366,1.7111,23.7195,26.1501,1.3064,21.8171,25.1651,1.1768,24.5138,21.9844,10.4993,22.9046,22.6645,9.9078,21.0804,20.5819,9.3955,28.889107,23.335463,10.69421,26.99185,22.316298,10.729543,27.3329,27.3924,2.0199
27.5718,26.3311,7.212,28.3215,26.5871,6.4826,28.274,26.1578,7.7512,NaN,NaN,NaN,28.8901,24.5433,9.3821,26.2345,25.6985,7.2899,29.4646,27.527,2.0763,28.4689,26.8824,-1.5688,28.0779,26.4529,-4.351,NaN,NaN,NaN,27.3517,27.2002,-0.8015,26.2605,26.714,-2.6339,24.4572,25.8894,-3.9022,25.7547,26.7243,1.5826,23.9767,26.0514,1.1276,22.074,25.0481,0.9499,24.5248,22.065,10.4949,22.9235,22.7346,9.8858,21.1826,20.5933,9.3269,28.905536,23.411561,10.694079,26.999984,22.399454,10.723121,27.5669,27.2873,1.9362
27.6644,26.3435,7.1624,28.4318,26.5692,6.45,28.3535,26.1791,7.7219,NaN,NaN,NaN,28.923,24.5933,9.3814,26.323,25.7086,7.2213,29.7051,27.4239,2.0585,28.818,26.7454,-1.6044,28.5068,26.3038,-4.3962,NaN,NaN,NaN,27.672,27.0733,-0.8809,26.6284,26.5744,-2.7443,24.8676,25.7467,-4.0488,26.0082,26.6338,1.4628,24.237,25.9343,0.965,22.344,24.9345,0.7411,24.5302,22.1476,10.4909,22.945,22.8235,9.8639,21.2882,20.6075,9.2729,28.922736,23.473393,10.68664,27.009942,22.46241,10.718742,27.808,27.1832,1.8651
27.7549,26.3478,7.1214,28.5474,26.5563,6.4203,28.4337,26.194,7.6946,NaN,NaN,NaN,28.9526,24.6492,9.3807,26.4123,25.7245,7.153,29.9407,27.3192,2.0555,29.1603,26.6027,-1.6274,28.9205,26.1553,-4.4311,NaN,NaN,NaN,27.9948,26.9504,-0.942,26.9996,26.4317,-2.8297,25.2729,25.6182,-4.1822,26.2595,26.5198,1.3576,24.5055,25.8338,0.8175,22.6224,24.8169,0.5491,24.5353,22.2404,10.4903,22.9615,22.9025,9.8408,21.3883,20.6343,9.2104,28.942846,23.531972,10.67688,27.018719,22.52784,10.71759,28.0531,27.0816,1.8064
27.8497,26.3492,7.0767,28.6588,26.5434,6.3946,28.5116,26.213,7.6729,NaN,NaN,NaN,28.9873,24.7133,9.3826,26.503,25.7361,7.0896,30.1781,27.2093,2.0582,29.4954,26.4622,-1.6399,29.3378,26.0105,-4.4418,NaN,NaN,NaN,28.3124,26.8072,-0.9905,27.3711,26.3091,-2.8939,25.6756,25.5061,-4.2958,26.5187,26.4327,1.269,24.7801,25.7318,0.6873,22.9029,24.6932,0.3751,24.5418,22.3371,10.4938,22.9835,22.9818,9.8252,21.4927,20.6841,9.1697,28.96135,23.599649,10.681347,27.025524,22.608327,10.709558,28.2996,26.9831,1.7589
27.9465,26.3688,7.0421,28.7712,26.5228,6.3731,28.5861,26.2304,7.6546,NaN,NaN,NaN,29.013,24.7542,9.3832,26.5929,25.7506,7.0324,30.4118,27.1199,2.078,29.8275,26.321,-1.6336,29.7428,25.8531,-4.433,NaN,NaN,NaN,28.63,26.6763,-1.0164,27.7333,26.1647,-2.9452,26.0689,25.3846,-4.3892,26.7728,26.3432,1.1976,25.0458,25.6237,0.5756,23.1821,24.5854,0.2265,24.5493,22.4201,10.494,23.0033,23.0722,9.8041,21.5942,20.7238,9.1306,28.973918,23.665377,10.667979,27.033217,22.683963,10.70471,28.5411,26.883,1.7241
28.0411,26.3794,7.0106,28.8837,26.511,6.3608,28.6622,26.2559,7.6408,NaN,NaN,NaN,29.0361,24.8114,9.3842,26.6864,25.7786,6.9776,30.6498,26.9961,2.1095,30.1608,26.1876,-1.6111,30.1338,25.709,-4.4099,NaN,NaN,NaN,28.949,26.5541,-1.0272,28.0903,26.0288,-2.9733,26.4507,25.2648,-4.4629,27.0244,26.2436,1.14,25.319,25.5296,0.4828,23.4591,24.487,0.1008,24.5543,22.5189,10.4964,23.0275,23.1679,9.7848,21.693,20.7628,9.0988,28.988303,23.720046,10.666449,27.041188,22.754165,10.70189,28.783,26.7918,1.7068
28.1268,26.3903,6.9827,28.9931,26.507,6.3527,28.7362,26.2714,7.628,NaN,NaN,NaN,29.0685,24.8837,9.3875,26.7764,25.7885,6.9267,30.8808,26.8993,2.1472,30.4831,26.03,-1.568,30.5374,25.496,-4.3571,NaN,NaN,NaN,29.2578,26.4261,-1.0214,28.4451,25.8958,-2.9797,26.8321,25.1348,-4.5109,27.2781,26.1496,1.0993,25.5867,25.4279,0.4129,23.7342,24.373,-0.0048,24.5616,22.6117,10.5051,23.0571,23.2573,9.7613,21.7834,20.784,9.0655,29.005942,23.777418,10.657445,27.045508,22.833883,10.693933,29.027,26.6991,1.7056
28.2168,26.3959,6.9588,29.0994,26.5024,6.3528,28.8107,26.2983,7.6234,NaN,NaN,NaN,29.0914,24.9453,9.3891,26.8633,25.8142,6.8858,31.1087,26.8074,2.2034,30.7982,25.8882,-1.5081,30.9158,25.3189,-4.2909,NaN,NaN,NaN,29.564,26.3002,-0.9962,28.7925,25.7474,-2.973,27.2117,24.9881,-4.5339,27.5312,26.0633,1.0786,25.8548,25.335,0.3594,24.013,24.2609,-0.0878,24.5679,22.7056,10.5077,23.0932,23.3438,9.7354,21.8808,20.8206,9.0385,29.030116,23.858754,10.65954,27.05302,22.914524,10.693698,29.2651,26.6029,1.7144
28.3084,26.4117,6.9452,29.2042,26.5076,6.3607,28.8819,26.3281,7.6221,NaN,NaN,NaN,29.1243,25.0147,9.3953,26.9501,25.8375,6.8472,31.3329,26.718,2.2719,31.1068,25.7393,-1.4317,31.2808,25.1323,-4.2056,NaN,NaN,NaN,29.8658,26.1647,-0.9572,29.1324,25.597,-2.9443,27.5895,24.8282,-4.5366,27.776,25.9655,1.071,26.1186,25.2263,0.3269,24.29,24.1381,-0.1487,24.58,22.7992,10.5143,23.1319,23.4266,9.7107,21.9786,20.8984,9.0211,29.042731,23.929462,10.652508,27.057121,23.001774,10.691028,29.4966,26.52,1.7389
28.3929,26.4389,6.9372,29.3015,26.5151,6.3763,28.9495,26.3609,7.6253,NaN,NaN,NaN,29.1485,25.0791,9.3962,27.0325,25.8572,6.8184,31.5495,26.6279,2.3592,31.4092,25.6023,-1.3359,31.6432,24.9459,-4.0933,NaN,NaN,NaN,30.1581,26.0439,-0.8943,29.4345,25.3501,-2.9269,27.9575,24.6558,-4.5173,28.0226,25.8806,1.0806,26.3784,25.1191,0.3091,24.5739,24.0175,-0.1871,24.5959,22.9042,10.5189,23.1728,23.5048,9.6866,NaN,NaN,NaN,29.057584,23.9933,10.659437,27.064483,23.093393,10.690408,29.7257,26.441,1.7776
28.4663,26.4668,6.9369,29.3977,26.5263,6.3974,29.0154,26.4011,7.6348,NaN,NaN,NaN,29.1754,25.1547,9.3976,27.1083,25.8877,6.7951,31.7118,26.4519,2.476,31.6969,25.4557,-1.2229,31.9947,24.7303,-3.9631,NaN,NaN,NaN,30.4565,25.9209,-0.8189,29.7896,25.2513,-2.8315,28.323,24.4797,-4.4691,28.258,25.791,1.1058,26.6375,25.011,0.3113,24.8399,23.8959,-0.2087,24.6099,22.998,10.5243,23.2169,23.566,9.6667,NaN,NaN,NaN,29.075828,24.056374,10.65836,27.078496,23.202638,10.697623,29.9852,26.4855,1.8114
28.5436,26.501,6.9414,29.485,26.5452,6.4229,29.073,26.4397,7.6474,NaN,NaN,NaN,29.203,25.2109,9.4053,27.1854,25.9221,6.7788,31.9143,26.3946,2.583,31.9822,25.3121,-1.089,32.3394,24.5218,-3.8119,NaN,NaN,NaN,30.7348,25.773,-0.7271,30.1148,25.0796,-2.739,28.6797,24.277,-4.4007,28.4894,25.7028,1.1487,26.8871,24.9069,0.3299,25.107,23.7874,-0.2095,24.6369,23.0869,10.5275,23.2615,23.6359,9.6462,NaN,NaN,NaN,29.103952,24.144553,10.658164,27.095789,23.283395,10.69288,30.1625,26.2939,1.8986
28.6142,26.5315,6.9509,29.5705,26.5691,6.4586,29.1279,26.4856,7.6669,NaN,NaN,NaN,29.2338,25.2885,9.4111,27.2538,25.9648,6.7693,32.1052,26.3404,2.7071,32.2522,25.1607,-0.9461,32.6794,24.3109,-3.6358,NaN,NaN,NaN,31.0012,25.6489,-0.6131,30.4181,24.881,-2.6446,29.0343,24.0704,-4.3075,28.7143,25.6212,1.2046,27.129,24.796,0.3643,25.3626,23.6756,-0.1951,24.6632,23.1731,10.5348,23.3089,23.7013,9.6277,NaN,NaN,NaN,29.122883,24.228702,10.647342,27.105777,23.351615,10.687299,30.4085,26.341,1.962
28.6804,26.5718,6.9669,29.645,26.6029,6.498,29.1798,26.5309,7.6858,NaN,NaN,NaN,29.2666,25.3668,9.4172,27.3135,25.9997,6.7627,32.281,26.2952,2.8367,32.5215,25.0519,-0.7742,33.0109,24.1028,-3.4364,31.712,24.0898,-6.3561,31.2586,25.4987,-0.493,30.7253,24.6976,-2.5086,29.383,23.8527,-4.1907,28.9332,25.5319,1.2754,27.3688,24.7022,0.4141,25.6142,23.5653,-0.162,24.694,23.2593,10.538,23.3512,23.7508,9.6114,NaN,NaN,NaN,29.141085,24.274711,10.64261,27.129232,23.463684,10.696458,30.6079,26.2778,2.0562
28.7398,26.6285,6.9899,29.7132,26.6365,6.5439,29.2282,26.5996,7.7155,NaN,NaN,NaN,29.2886,25.4371,9.4202,27.373,26.0474,6.7663,32.4436,26.2635,2.9861,32.7739,24.9252,-0.5961,33.3326,23.9082,-3.2187,32.1101,23.7501,-6.1692,31.5153,25.395,-0.3358,31.0284,24.5088,-2.3665,29.7266,23.6184,-4.0511,29.1491,25.4468,1.3583,27.5988,24.596,0.4833,25.856,23.4376,-0.1161,24.7296,23.3349,10.5399,23.3937,23.8006,9.5954,NaN,NaN,NaN,29.164651,24.375627,10.642752,27.143806,23.551943,10.695488,30.8003,26.2275,2.1622
28.7924,26.6897,7.0165,29.7742,26.6826,6.5903,29.2707,26.6683,7.7462,NaN,NaN,NaN,29.3172,25.528,9.4351,27.4283,26.0999,6.7742,32.6026,26.2494,3.1459,33.0272,24.8097,-0.3851,33.6459,23.7165,-2.9715,32.4932,23.4377,-5.9613,31.7461,25.2408,-0.1847,31.3319,24.3473,-2.192,30.0681,23.3916,-3.8878,29.3518,25.3645,1.4579,27.8282,24.4867,0.5586,26.0986,23.3318,-0.0553,24.7678,23.4107,10.54,23.4349,23.8421,9.5834,NaN,NaN,NaN,29.182829,24.442785,10.63995,27.169465,23.641208,10.69752,30.9842,26.1829,2.278
28.8378,26.7447,7.0452,29.8261,26.7306,6.6464,29.3071,26.7196,7.7756,NaN,NaN,NaN,29.3452,25.5998,9.444,27.4726,26.1419,6.7887,32.7495,26.2466,3.3111,33.2611,24.7143,-0.1673,33.9556,23.5383,-2.7043,32.8784,23.1922,-5.7174,31.9847,25.1418,0.0029,31.633,24.1888,-1.9977,30.4081,23.1653,-3.7042,29.5485,25.2884,1.5705,28.0485,24.3884,0.6559,26.329,23.2133,0.0208,24.8063,23.4821,10.544,23.4767,23.8772,9.5719,NaN,NaN,NaN,29.211639,24.54539,10.655234,27.185546,23.718286,10.693816,31.1543,26.1434,2.4054
28.8749,26.8002,7.0801,29.8723,26.7867,6.7049,29.3406,26.7878,7.8098,NaN,NaN,NaN,29.3781,25.6984,9.4619,27.5122,26.185,6.8037,32.8851,26.2706,3.4898,33.4939,24.6164,0.0727,34.255,23.3696,-2.4136,33.2612,22.9215,-5.4481,32.2098,25.0185,0.1871,31.9154,24.0361,-1.7851,30.7401,22.9497,-3.4954,29.7407,25.2259,1.6943,28.2608,24.2834,0.7627,26.5671,23.1012,0.1119,24.8472,23.5527,10.5426,23.5377,23.91,9.6048,NaN,NaN,NaN,29.235586,24.617232,10.644194,27.218876,23.815717,10.701885,31.3185,26.1207,2.5452
28.9099,26.8548,7.1218,29.9133,26.8401,6.7664,29.3782,26.8638,7.8431,NaN,NaN,NaN,29.4078,25.7736,9.4764,27.549,26.2349,6.8287,33.0106,26.3003,3.6671,33.713,24.5593,0.3225,34.5379,23.1977,-2.108,33.6565,22.6399,-5.1091,32.4295,24.9479,0.4035,32.1926,23.8838,-1.5521,31.0638,22.7413,-3.2661,29.9177,25.1595,1.828,28.4716,24.1957,0.8848,26.7934,22.9781,0.2182,24.8967,23.6198,10.5404,23.5814,23.9587,9.6016,NaN,NaN,NaN,29.260802,24.702426,10.645719,27.239851,23.90787,10.705335,31.4651,26.1094,2.6955
28.9438,26.9236,7.1633,29.9464,26.9072,6.8292,29.4055,26.9384,7.8798,NaN,NaN,NaN,29.4354,25.8652,9.4808,27.5819,26.2872,6.8565,33.1198,26.3534,3.8544,33.9238,24.5119,0.5854,34.8257,23.0688,-1.7719,34.0082,22.419,-4.7937,32.6359,24.8664,0.6157,32.4556,23.742,-1.3043,31.3867,22.5391,-3.0123,30.0923,25.1147,1.9736,28.6753,24.1116,1.0201,27.0215,22.8652,0.3426,24.9463,23.6848,10.5349,23.6026,24.0135,9.5791,NaN,NaN,NaN,29.281352,24.78535,10.63913,27.268371,23.987181,10.707338,31.6016,26.1087,2.8481
28.9714,26.982,7.2054,29.9711,26.9832,6.8944,29.4296,27.0125,7.9172,NaN,NaN,NaN,29.4655,25.9437,9.4867,27.6048,26.3358,6.8848,33.2206,26.43,4.0486,34.1228,24.4759,0.8593,35.0959,22.9651,-1.4278,34.3746,22.2216,-4.4398,32.834,24.8143,0.8504,32.7172,23.6334,-1.0372,31.6999,22.3535,-2.7361,30.2583,25.088,2.1286,28.876,24.0441,1.1629,27.2477,22.7529,0.4801,25.0002,23.7633,10.5362,23.6386,24.0349,9.5946,NaN,NaN,NaN,29.306373,24.864001,10.646973,27.299377,24.07772,10.715455,31.7317,26.1357,3.0072
28.9939,27.0495,7.2512,29.9912,27.0643,6.9611,29.45,27.0877,7.9538,NaN,NaN,NaN,29.4905,26.0272,9.4959,27.6237,26.397,6.9167,33.3052,26.5137,4.2418,34.3131,24.4677,1.1447,35.3633,22.8803,-1.0572,34.7242,22.0147,-4.0675,33.0162,24.7901,1.1005,32.9689,23.5383,-0.757,32.0073,22.1713,-2.444,30.4137,25.0751,2.2883,29.0686,23.9848,1.3204,27.4696,22.6564,0.6289,25.0514,23.8273,10.5343,23.7165,23.9968,9.6311,NaN,NaN,NaN,29.342169,24.973863,10.656893,27.332552,24.167379,10.723231,31.8497,26.1692,3.1735
29.0052,27.1197,7.2956,30.0048,27.1564,7.029,29.4664,27.173,7.9903,NaN,NaN,NaN,29.5287,26.1189,9.5119,27.6381,26.4547,6.9493,33.3841,26.6241,4.4356,34.4912,24.49,1.4324,35.6193,22.8279,-0.6732,35.0737,21.8171,-3.6591,33.1972,24.7856,1.3532,33.2157,23.4637,-0.4584,32.3098,22.0172,-2.1188,30.5592,25.082,2.4536,29.2582,23.9519,1.4873,27.6879,22.58,0.7883,25.1027,23.8863,10.5326,NaN,NaN,NaN,NaN,NaN,NaN,29.371233,25.03559,10.654633,27.368521,24.253068,10.725961,31.9572,26.2323,3.3462
